SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH_Leaf,BH_Vine,BH_Block,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1564309779,0,20190728 03:29:39,5:29:39,1,6,B2_R1,1564309771,0.00045733,2.723745223,396.4124839,264.7682677,26.73666718,40.03028287,0.035199151,2.27268433,0.034899071,0.021838667,0.001994533,24.01833436,22.84890645,2.794038065,49.54090933,1.498868698,3.025517128,1.295169367,-20.16826507,161.7463822,14.8293559,156.4094676,-0.041797251,0.046921076,3.495858923,48,10,1,0,53805.55401,MPF-2604-20190728-03_29_40,863.3834615,4216.4,3353.016538,0.795232079,2.723745223,-,0,0,#DIV/0!,0.5,0.020996724,2.723745223,#DIV/0!,#DIV/0!,-2.24E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.257494543,2604,300,300,300,10401.9,4202.53,-0.00865329,-23.1138,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564309771,396.4124839,399.8984516,14.84301935,14.30238065,500.0109355,100.7814516,0.199936452,24.16901613,22.84890645,999.9,0,0,10001.45387,0,0.00191117,0.0499961,0,0,0,863.4780645,0.0499961,-13.64870968,-2.2,33.812,38,36.125,37.98170968,36.437,0,0,0,99.60000014,863.3834615,-36.23760696,1.097093986,-13.54961538,15,0,--:--:--,0,0,0,0,0,0,0,-3.48176878,0.022399233,0.045093383,1,864.8064706,-30.93486415,3.676880777,0,0.559069951,-0.38712901,0.039037626,0,1,3,3-Jan,0,0,0,0,2,448.601,560.118,23.7886,24.6224,29.9999,24.7052,24.6917,19.2833,20.9306,86.7619,-999.9,400,14.4916,102.001,101.32
2,1564309994,214.5,20190728 03:33:13,5:33:13,1,4,B2_R1,1564309986,0.000332519,2.185405895,397.2926452,260.0794359,26.26238167,40.11793952,0.026908468,2.27188903,0.026732658,0.016723611,0.001994533,24.00746328,22.56297097,2.74599296,50.27900458,1.516464558,3.016099008,1.229528401,-14.66410113,190.3478222,17.42793314,193.1136488,-0.041775646,0.046896823,3.494431364,39,8,1,0,53788.21475,MPF-2605-20190728-03_33_15,877.5607692,4130.21,3252.649231,0.787526356,2.185405895,-,0,0,#DIV/0!,0.5,0.020996724,2.185405895,#DIV/0!,#DIV/0!,4.40E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.269798772,2605,300,300,300,10428,4090.73,-0.00867367,-29.2905,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564309986,397.2926452,400.0735806,15.01772581,14.62470645,500.0144839,100.7783548,0.199954258,24.11705806,22.56297097,999.9,0,0,9996.59129,0,0.00191117,0.0499961,0,0,0,878.33,0.0499961,-12.78935484,-1.871612903,33.875,37.98780645,36.187,38.062,36.48780645,0,0,0,213.5999999,877.5607692,-93.85299136,9.330598122,-12.67461538,15,0,--:--:--,0,0,0,0,0,0,0,-2.250480976,-10.41309544,1.084494021,0,883.4432353,-111.0674556,11.17004179,0,0.406725171,-0.381420397,0.038768584,0,0,3,0/3,0,0,0,0,2,459.459,559.33,23.7263,24.4549,29.9998,24.5388,24.5232,19.3521,18.2978,90.5221,-999.9,400,14.6531,101.996,101.327
3,1564310206,426.9000001,20190728 03:36:46,5:36:46,1,2,B2_R1,1564310198,0.00020762,1.77449527,397.6440323,194.3490174,19.62364114,40.1505698,0.014493383,2.271893094,0.014442212,0.009030965,0.001994533,24.0528475,23.51592258,2.908984307,49.35733446,1.489042519,3.016861699,1.419941787,-9.15605653,74.14446305,6.821436099,71.81183715,-0.041775757,0.046896947,3.494438659,28,6,1,0,53787.43107,MPF-2606-20190728-03_36_47,1044.965,4076.7,3031.735,0.743673805,1.77449527,-,0,0,#DIV/0!,0.5,0.020996724,1.77449527,#DIV/0!,#DIV/0!,1.36E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.344675574,2606,300,300,300,10366,4025.03,-0.00862097,-32.0325,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564310198,397.6440323,399.8723871,14.74720968,14.50175161,500.0247419,100.771129,0.200007323,24.12127097,23.51592258,999.9,0,0,9997.334516,0,0.001905313,0.0499961,0,0,0,1047.165161,0.0499961,-13.31129032,-2.230322581,33.937,38.032,36.25,38.07825806,36.5,0,0,0,211.8,1044.965,-180.7723078,4.325470118,-13.23153846,15,0,--:--:--,0,0,0,0,0,0,0,-1.37781531,-16.83763326,1.747205512,0,1054.654412,-192.4090547,18.99347848,0,0.286449537,-0.83616301,0.085072179,0,0,3,0/3,0,0,0,0,2,472.894,555.634,23.661,24.2334,29.9998,24.3118,24.2977,19.3944,16.5114,96.5835,-999.9,400,14.688,102.004,101.348
4,1564311199,1419.9,20190728 03:53:19,5:53:19,1,5,B1_R2,1564311191,0.000892729,2.356993392,396.6870968,334.4546078,33.77603139,40.06079007,0.069998954,2.271982931,0.068822546,0.04311814,0.001994533,23.71609948,22.70266774,2.769374808,49.61935203,1.487013278,2.996841388,1.28236153,-39.36935991,160.1772281,14.66737835,135.4772411,-0.041778197,0.046899686,3.494599905,19,4,1,0,53810.87727,MPF-2607-20190728-03_53_20,806.2534615,4575.34,3769.086538,0.823782831,2.356993392,-,0,0,#DIV/0!,0.5,0.020996724,2.356993392,#DIV/0!,#DIV/0!,-2.47E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.213912165,2607,300,300,300,10382.5,4553.65,-0.00863889,-32.3135,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564311191,396.6870968,399.9403871,14.72459677,13.66911613,500.0096452,100.787129,0.201258032,24.01037419,22.70266774,999.9,0,0,9996.33129,0,0.00188651,0.0499961,0,0,0,806.1612903,0.0499961,-12.40709677,-2.056129032,34.187,38.312,36.562,38.312,36.75,0,0,0,992.3999999,806.2534615,-2.835213691,0.715897558,-12.43076923,15,0,--:--:--,0,0,0,0,0,0,0,-2.950679268,-5.810403136,0.613874244,0,806.1911765,-1.328106301,1.411444326,0,1.082561756,-0.721810578,0.072589665,0,0,3,0/3,0,0,0,0,2,483.605,548.607,23.559,23.8206,30.0001,23.8361,23.8189,19.4188,24.2377,100,-999.9,400,13.86,101.961,101.361
5,1564311338,1558.9,20190728 03:55:38,5:55:38,1,4,B1_R2,1564311330,0.00059897,1.292354552,398.0052581,341.3714283,34.47565415,40.19519646,0.043152947,2.273023103,0.042702931,0.026729373,0.001994533,23.77480435,23.20258065,2.854481402,49.10567787,1.468245191,2.989970314,1.386236211,-26.41457196,94.30728676,8.651896379,76.54660571,-0.041806457,0.04693141,3.49646708,47,9,1,0,53852.81565,MPF-2608-20190728-03_55_39,779.9892308,4298.32,3518.330769,0.818536258,1.292354552,-,0,0,#DIV/0!,0.5,0.020996724,1.292354552,#DIV/0!,#DIV/0!,-1.13E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.221692979,2608,300,300,300,10407.7,4202.02,-0.00865933,-48.48,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564311330,398.0052581,399.8419677,14.5382871,13.83004516,500.0510645,100.7916774,0.19994429,23.97216452,23.20258065,999.9,0,0,10002.64161,0,0.00191117,0.0499961,0,0,0,780.106129,0.0499961,-11.70258065,-2.048387097,34.187,38.312,36.562,38.312,36.75,0,0,0,138.3999999,779.9892308,-16.35829052,-8.761367716,-11.545,15,0,--:--:--,0,0,0,0,0,0,0,-0.686881395,-22.41989775,2.340738742,0,781.0202941,-18.46308055,2.385059483,0,0.855607244,-3.520618976,0.347885671,0,0,3,0/3,0,0,0,0,2,450.024,547.461,23.5349,23.886,30.0005,23.8776,23.8602,19.4576,19.9305,100,-999.9,400,14.3112,101.949,101.345
6,1564311524,1744.9,20190728 03:58:44,5:58:44,1,1,B1_R2,1564311516,0.000791173,2.040427968,397.1776452,344.6308788,34.80635391,40.11336921,0.072135803,2.273301023,0.070887877,0.044415246,0.001994533,23.65920879,21.65847097,2.598738507,50.13675232,1.494371937,2.980591818,1.10436657,-34.89074756,277.155101,25.21914326,267.4854912,-0.041814009,0.046939888,3.496966025,50,10,1,0,53871.7254,MPF-2609-20190728-03_58_45,751.8096154,4152.08,3400.270385,0.818931809,2.040427968,-,0,0,#DIV/0!,0.5,0.020996724,2.040427968,#DIV/0!,#DIV/0!,2.46E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.221102892,2609,300,300,300,10458,4061.59,-0.00870073,-48.4353,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564311516,397.1776452,400.0032258,14.79634194,13.8609871,500.0029355,100.7960645,0.199975161,23.9198871,21.65847097,999.9,0,0,10004.01323,0,0.001886509,0.0499961,0,0,0,752.0787097,0.0499961,-11.98806452,-1.991935484,34.187,38.25,36.5,38.25,36.74187097,0,0,0,185.3999999,751.8096154,-30.10700853,5.417435915,-12.02461538,15,0,--:--:--,0,0,0,0,0,0,0,-2.22746709,-11.85740674,1.22283229,0,753.1461765,-28.79362644,3.21571876,0,1.03543178,-2.227091895,0.220967465,0,0,3,0/3,0,0,0,0,2,446.014,547.509,23.5159,23.9986,29.9999,23.9752,23.9513,19.4566,21.5333,100,-999.9,400,14.1643,101.924,101.322
7,1564312490,2710.5,20190728 04:14:49,6:14:49,1,3,B3_R3,1564312175,0.000505105,2.829800556,396.3801613,282.4248037,28.51010273,40.01362123,0.042513944,2.271814502,0.042076854,0.02633693,0.001994533,23.8091192,22.21384516,2.688311521,50.21252161,1.501652033,2.990592754,1.186659488,-22.2751093,215.7798767,19.7081196,213.2148815,-0.041773622,0.04689455,3.494297597,64,13,1,0,53810.65907,MPF-2611-20190728-04_14_51,873.0484615,4456.65,3583.601538,0.804102081,2.829800556,-,0,0,#DIV/0!,0.5,0.020996724,2.829800556,#DIV/0!,#DIV/0!,-2.47E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.243623196,2611,300,300,300,10372.8,4299.22,-0.00862847,-57.3354,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564312175,396.3801613,400.0160645,14.87556129,14.27847097,500.0156129,100.7476129,0.199975129,23.97562903,22.21384516,999.9,0,0,9999.157097,0,0.00191117,0.0499961,0,0,0,790.9067742,0.0499961,-12.10612903,-1.988064516,34,38.125,36.312,38.125,36.562,0,0,0,305.7,873.0484615,-33.67658113,-0.968547182,-11.19884615,15,0,--:--:--,0,0,0,0,0,0,0,4.039031337,-60.58261043,6.360923284,0,874.91,-35.10909728,4.033859632,0,0.858704756,-0.617890453,0.084919373,0,0,3,0/3,0,0,0,0,2,428.792,543.055,23.7934,24.3536,30.0013,24.2393,24.2147,19.5053,21.3681,100,-999.9,400,14.4257,101.826,101.21
8,1564312595,2815.5,20190728 04:16:34,6:16:34,1,5,B3_R3,1564312587,0.000739539,0.087555356,399.6996774,390.1760845,39.39799017,40.35963399,0.064640945,2.27236347,0.063636511,0.039861764,0.001994533,24.03455979,22.28837097,2.70053461,50.9550251,1.55178418,3.045399697,1.148750429,-32.61365773,243.7744347,22.30221571,233.4649872,-0.041788534,0.04691129,3.495282956,80,16,1,0,53774.88364,MPF-2612-20190728-04_16_36,858.8661538,3900.12,3041.253846,0.779784685,0.087555356,-,0,0,#DIV/0!,0.5,0.020996724,0.087555356,#DIV/0!,#DIV/0!,-2.03E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.282405283,2612,300,300,300,10431.9,3778.46,-0.00867728,-59.6479,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564312587,399.6996774,400.1594516,15.36801935,14.49421935,500.0046774,100.7749355,0.199962097,24.27824194,22.28837097,999.9,0,0,10000.01452,0,0.00191117,0.0499961,0,0,0,859.2232258,0.0499961,-11.62258065,-1.979032258,34.187,38.375,36.5,38.44106452,36.812,0,0,0,104.3999999,858.8661538,-51.63145293,-2.082735163,-11.50076923,15,0,--:--:--,0,0,0,0,0,0,0,2.373193112,-48.75775086,5.164531449,0,862.2602941,-56.1512257,5.841076898,0,0.847800537,-0.026370564,0.104763069,1,1,3,3-Jan,0,0,0,0,2,410.341,542.749,23.8784,24.6531,30.0009,24.5297,24.4898,19.5113,21.4886,100,-999.9,400,14.4689,101.782,101.149
9,1564313019,3239.5,20190728 04:23:38,6:23:38,1,1,B3_R3,1564313011,-1.09E-06,3.311349026,396.057871,76014.80262,7674.638031,39.98695904,-6.92E-05,2.272093271,-6.92E-05,-4.32E-05,0.001994533,24.608848,24.58217419,3.101327406,49.84268505,1.54821792,3.106208902,1.553109487,0.048039834,3.22156833,0.298696897,3.570299594,-0.041781194,0.046903051,3.494797955,0,0,1,0,53705.89271,MPF-2613-20190728-04_23_40,3.945769231,1.69476,-2.251009231,-1.328217111,3.311349026,-,0,0,#DIV/0!,0.5,0.020996724,3.311349026,#DIV/0!,#DIV/0!,-2.26E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,-0.752888961,2613,300,300,300,10269.9,1.4776,-0.00853777,0.212668,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564313011,396.057871,400.0307742,15.33459677,15.33588387,500.0249032,100.7624516,0.199963161,24.60847419,24.58217419,999.9,0,0,9999.496774,0,0.00191117,0.0499961,0,0,0,3.839032258,0.0499961,-11.18258065,-1.749354839,34.60670968,38.812,36.875,38.877,37.159,0,0,0,423,3.945769231,-2.994529866,-0.239658139,-10.92269231,15,0,--:--:--,0,0,0,0,0,0,0,-4.002780976,0.502980209,0.06047728,1,3.883235294,0.052146624,2.121045415,1,0.014427696,-0.330384119,0.034254271,0,2,3,3-Feb,0,0,0,0,2,507.646,544.03,24.2011,24.92,30.0001,24.8783,24.8473,19.5318,19.1933,100,-999.9,400,15.5092,101.726,101.104
10,1564313324,3544.5,20190728 04:28:43,6:28:43,1,6,B1_R4,1564313316,0.000367185,2.899957367,396.3535161,207.078995,20.90975556,40.02170831,0.025587077,2.272244146,0.025428079,0.015906752,0.001994533,24.37443153,23.88198387,2.973808127,50.18592238,1.548370373,3.085268337,1.425437754,-16.19283984,75.14383292,6.938200648,65.89118826,-0.041785293,0.046907652,3.495068769,28,6,1,0,53731.63023,MPF-2614-20190728-04_28_45,853.8223077,4641.26,3787.437692,0.816036527,2.899957367,-,0,0,#DIV/0!,0.5,0.020996724,2.899957367,#DIV/0!,#DIV/0!,-9.29E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.225435341,2614,300,300,300,10344.1,4529.78,-0.00860325,-37.8672,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564313316,396.3535161,400.0079677,15.33422903,14.90038065,500.0190323,100.7748065,0.199971581,24.49539677,23.88198387,999.9,0,0,9999.251613,0,0.00191117,0.0499961,0,0,0,854.2470968,0.0499961,-9.485483871,-1.661935484,34.34654839,38.37296774,36.625,38.437,36.937,0,0,0,304.2,853.8223077,-40.78495722,-0.49880346,-9.421153846,15,0,--:--:--,0,0,0,0,0,0,0,-3.128566805,-8.942909686,0.951509513,0,857.1888235,-54.11686851,5.709228219,0,0.452543073,-0.421341408,0.042919273,0,0,3,0/3,0,0,0,0,2,473.283,542.914,24.0487,24.7384,30.0001,24.7518,24.7268,19.5287,21.0383,100,-999.9,400,14.899,101.733,101.126
11,1564313452,3672.9,20190728 04:30:52,6:30:52,1,4,B1_R4,1564313444,0.000811404,2.178638179,396.9939677,334.2273286,33.74887868,40.08679156,0.063942434,2.271481202,0.062959038,0.039436493,0.001994533,24.26902615,22.98970323,2.81796489,49.94485848,1.544720608,3.092852107,1.273244283,-35.78291666,189.4117935,17.41973596,171.0506073,-0.04176457,0.046884389,3.493699394,58,12,1,0,53698.68597,MPF-2615-20190728-04_30_53,799.7811538,4223.06,3423.278846,0.810615726,2.178638179,-,0,0,#DIV/0!,0.5,0.020996724,2.178638179,#DIV/0!,#DIV/0!,-1.36E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.233630151,2615,300,300,300,10394.6,4101.56,-0.00864605,-39.6609,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564313444,396.9939677,399.9947419,15.29792581,14.33918065,500.0230968,100.7758065,0.200013871,24.53642581,22.98970323,999.9,0,0,9994.193548,0,0.00191117,0.0499961,0,0,0,799.9770968,0.0499961,-10.00645161,-1.742580645,34.437,38.5,36.70325806,38.53,37,0,0,0,127.5999999,799.7811538,-14.37299145,2.968888866,-9.801538462,15,0,--:--:--,0,0,0,0,0,0,0,-2.276801488,-12.6248119,1.328287869,0,800.7811765,-13.82085389,1.964109984,0,1.013049341,-1.023889359,0.10152435,0,0,3,0/3,0,0,0,0,2,436.048,541.502,24.0891,24.785,30.0005,24.7923,24.7707,19.5217,21.7173,100,-999.9,400,14.5012,101.724,101.113
