SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH_Leaf,BH_Vine,BH_Block,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
4,1566383232,1127.1,20190821 03:27:11,5:27:11,1,5,B1_R2,1566383229,0.003875083,-0.879681797,399.2604444,396.5633148,40.14250889,40.41552848,0.427729535,2.277666369,0.387602699,0.245542456,0.001994533,19.05511353,19.42876667,2.264879476,53.03802483,1.270538972,2.395524675,0.994340504,-170.8911696,111.102239,9.79533422,-49.99160179,-0.041932753,0.047073189,3.504806346,30,6,1,0,54683.97311,MPF-3339-20190821-03_27_17,824.9530769,4289.48,3464.526923,0.807679934,-0.879681797,-,0,0,#DIV/0!,0.5,0.020996724,-0.879681797,#DIV/0!,#DIV/0!,6.76E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.238114206,3339,300,300,300,10303.7,4241.29,-0.00857207,-32.0293,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566383229,399.2604444,400.0612222,12.55151111,7.960952222,500.128,101.026,0.199976778,20.33355556,19.42876667,999.9,0,0,10009.58889,0,0.00173598,0.0499961,0,0,0,825.2788889,0.0499961,-29.62555556,-4.243333333,30.25,34.062,32.5,34.062,32.75688889,0,0,0,344.3999999,824.9530769,0.715213694,9.640341861,-29.65384615,15,1566383272,3:27:52,14,5.114,-0.121,400,8,0.42,0.05,-0.673877976,-0.553938523,0.100470638,1,824.9102941,-0.86217894,1.93607621,1,4.549470488,0.589792683,0.090151302,0,2,3,3-Feb,100,100,5.114,-0.121,2,465.3,565.415,20.1328,21.6412,30,21.7939,21.7968,19.3386,79.4383,11.3269,-999.9,400,7.75346,102.467,101.828
5,1566383756,1651.1,20190821 03:35:55,5:35:55,1,4,B1_R2,1566383753,0.004123082,-1.10478372,399.5776667,397.9942149,40.28805358,40.44834282,0.614410616,2.276487845,0.535044654,0.34067566,0.001994533,18.47397275,18.73543333,2.169036004,60.38951015,1.402731868,2.322807163,0.766304136,-181.8279243,135.0043776,11.83632282,-34.98522925,-0.041900675,0.047037178,3.502689061,0,0,1,0,54736.84314,MPF-3340-20190821-03_36_01,845.1492308,4197.72,3352.570769,0.798664696,-1.10478372,-,0,0,#DIV/0!,0.5,0.020996724,-1.10478372,#DIV/0!,#DIV/0!,1.06E-14,#DIV/0!,-,0,0,#DIV/0!,1,0,1.2520899,3340,300,300,300,10249,4132.16,-0.0085262,-32.9365,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566383753,399.5776667,400.2286667,13.85718889,8.97992,500.1915556,101.0277778,0.199958889,19.83544444,18.73543333,999.9,0,0,10001.75556,0,0.00191117,0.0499961,0,0,0,844.9733333,0.0499961,-32.50888889,-4.566666667,29.75,33.75,32.01377778,33.701,32.312,0,0,0,522.5999999,845.1492308,-2.802051326,5.838974444,-32.65423077,15,1566383782,3:36:22,16,5.075,-0.095,400,9,0.37,0.08,-0.157164754,-4.702877346,0.503416258,0,845.1114706,-3.660112683,1.705311999,0,4.107773659,6.004723902,0.611653429,0,0,3,0/3,100,100,5.075,-0.095,2,504.748,569.122,19.5543,21.0543,30.0001,21.2548,21.2613,19.398,100,4.86125,-999.9,400,5.57756,102.48,101.872
6,1566384039,1934.1,20190821 03:40:38,5:40:38,1,1,B1_R2,1566384036,0.003769222,-0.726428809,399.0888889,396.0278773,40.09219947,40.40208343,0.440464958,2.275239702,0.39799914,0.252222789,0.001994533,18.19582023,18.4799,2.13461988,52.57155859,1.191624119,2.266670708,0.942995761,-166.2226765,117.9497484,10.31229638,-37.95863711,-0.041866718,0.046999059,3.500447196,44,9,1,0,54768.15513,MPF-3341-20190821-03_40_44,846.3034615,4375.83,3529.526538,0.8065959,-0.726428809,-,0,0,#DIV/0!,0.5,0.020996724,-0.726428809,#DIV/0!,#DIV/0!,2.30E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.239778183,3341,300,300,300,10305.2,4364.86,-0.00857302,-24.4683,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566384036,399.0888889,400.0218889,11.77077778,7.302823333,500.2094444,101.0358889,0.199912333,19.44147778,18.4799,999.9,0,0,9992.847778,0,0.00182729,0.0499961,0,0,0,845.8422222,0.0499961,-33.07555556,-4.471111111,29.562,33.5,31.826,33.55511111,32.125,0,0,0,282.2,846.3034615,-9.231794971,0.096410227,-32.78461538,15,1566384079,3:41:19,17,5.194,-0.067,400,10,0.79,0.03,-1.082670244,0.215933937,0.035622521,1,846.1667647,0.051638533,1.93595807,1,4.538431463,-0.839579164,0.084921795,0,2,3,3-Feb,100,100,5.194,-0.067,2,449.435,568.744,19.1906,20.9035,30.0003,21.0748,21.0862,19.3715,100,2.31737,-999.9,400,0,102.47,101.873
7,1566384475,2370.6,20190821 03:47:55,5:47:55,1,5,B3_R3,1566384473,0.003388384,-0.85264651,399.6831111,397.7460392,40.24901047,40.44502808,0.450149602,2.27243216,0.405847177,0.257270569,0.001994533,18.17541966,18.3121,2.112281343,57.05299623,1.281599272,2.24633123,0.830682071,-149.4277373,120.615159,10.54141097,-18.26917277,-0.0417904,0.046913385,3.495406258,34,7,1,0,54698.51098,MPF-3342-20190821-03_48_00,836.7673077,3412.88,2576.112692,0.754820765,-0.85264651,-,0,0,#DIV/0!,0.5,0.020996724,-0.85264651,#DIV/0!,#DIV/0!,9.06E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.32481782,3342,300,300,300,10317.3,3366.68,-0.00858169,-24.5964,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566384473,399.6831111,400.2848889,12.66493333,8.651584444,500.1514444,100.9927778,0.199959556,19.29662222,18.3121,999.9,0,0,9978.89,0,0.001774202,0.0499961,0,0,0,836.6666667,0.0499961,-34.25111111,-4.875555556,29.29822222,33.361,31.625,33.34,31.875,0,0,0,435.2,836.7673077,-4.388034215,0.388717752,-34.24423077,15,1566384516,3:48:35,18,4.994,-0.067,400,10,0.48,0.03,-1.005227634,6.19352147,0.685398605,0,837.0873529,-6.820783774,2.10678499,0,3.06651278,8.503643415,0.869607413,0,0,3,0/3,100,100,4.994,-0.067,2,461.306,568.266,19.0386,20.7846,30.0001,20.9149,20.9157,19.4182,72.9028,6.74775,-999.9,400,8.05091,102.457,101.872
8,1566384870,2765.5,20190821 03:54:30,5:54:30,1,3,B3_R3,1566384868,0.002981539,-0.625412499,399.6511111,397.7134247,40.24334585,40.43941412,0.514769296,2.275334358,0.457759889,0.290694126,0.001994533,18.4347137,17.14354444,1.962321232,58.04469677,1.313928492,2.263649506,0.648392741,-131.4858495,279.2519427,24.24425355,172.0123413,-0.041869292,0.047001949,3.500617194,0,0,1,0,54774.31672,MPF-3343-20190821-03_54_35,1012.046923,3124.42,2112.373077,0.676084866,-0.625412499,-,0,0,#DIV/0!,0.5,0.020996724,-0.625412499,#DIV/0!,#DIV/0!,-1.58E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.479104252,3343,300,300,300,10297.9,3121.35,-0.00856321,-11.6252,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566384868,399.6511111,400.3304444,12.98517778,9.454112222,500.0455556,100.9867778,0.200014889,19.42003333,17.14354444,999.9,0,0,9998.322222,0,0.001764647,0.0499961,0,0,0,1010.401111,0.0499961,-34.23777778,-4.935555556,29.312,33.437,31.604,33.5,31.92322222,0,0,0,394,1012.046923,-9.199999919,4.478632477,-34.95538462,15,1566384896,3:54:56,21,5.003,-0.067,400,10,0.32,0.06,-0.584903171,-6.337479031,1.828306154,0,1011.856765,-4.316812473,2.06492803,0,2.768834537,-0.075191519,1.681275739,1,1,3,3-Jan,100,100,5.003,-0.067,2,502.03,569.778,19.1372,20.8861,30.0002,21.0122,21.0127,19.4538,66.7041,6.95288,-999.9,400,8.44157,102.426,101.851
9,1566385035,2930,20190821 03:57:14,5:57:14,1,1,B3_R3,1566385032,0.003216608,-0.30290177,398.8122222,393.7775973,39.84833394,40.35781293,0.330047895,2.274928455,0.305568192,0.193027999,0.001994533,18.3227684,18.49853333,2.137113194,48.20347045,1.088848353,2.258858839,1.048264841,-141.8524089,108.8414606,9.515458218,-23.49349554,-0.041858253,0.046989556,3.499888224,27,5,1,0,54767.02365,MPF-3344-20190821-03_57_20,891.0903846,4775.74,3884.649615,0.813413129,-0.30290177,-,0,0,#DIV/0!,0.5,0.020996724,-0.30290177,#DIV/0!,#DIV/0!,1.36E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.229387583,3344,300,300,300,10282.8,4775.74,-0.00855428,-18.7983,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566385032,398.8122222,399.9878889,10.7599,6.942276667,500.1013333,100.995,0.200025333,19.38597778,18.49853333,999.9,0,0,9994.872222,0,0.001710498,0.0499961,0,0,0,890.9255556,0.0499961,-35.90444444,-4.831111111,29.312,33.375,31.625,33.437,31.937,0,0,0,163.0999999,891.0903846,7.670769283,-11.53504266,-34.85615385,15,1566385064,3:57:44,22,5.12,-0.107,399,8,0.79,0.03,-1.192149902,-0.564777889,0.120783554,1,890.8967647,6.386518092,1.803734232,0,3.964695366,-1.554356655,0.240765343,0,1,3,3-Jan,100,100,5.12,-0.107,2,469.154,567.593,19.101,20.8394,30,20.9712,20.9695,19.4121,71.3153,3.61167,-999.9,400,6.93438,102.42,101.841
10,1566385445,3340,20190821 04:04:04,6:04:04,1,6,B1_R4,1566385442,0.002788491,-0.497918443,399.2795556,395.2811331,40.00700014,40.41168651,0.257110443,2.276739987,0.242000282,0.152533711,0.001994533,18.02038166,17.96808889,2.06712463,41.78526023,0.918096012,2.197176725,1.149028618,-122.9724517,119.5099941,10.38765141,6.927188347,-0.041907536,0.047044881,3.503142009,24,5,1,0,54912.66699,MPF-3345-20190821-04_04_10,862.5765385,3970.56,3107.983462,0.782756957,-0.497918443,-,0,0,#DIV/0!,0.5,0.020996724,-0.497918443,#DIV/0!,#DIV/0!,-1.13E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.277535756,3345,300,300,300,10290.7,3947.23,-0.00856077,-20.6555,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566385442,399.2795556,400.0177778,9.071063333,5.756756667,500.2306667,101.0115556,0.199953889,18.94174444,17.96808889,999.9,0,0,10005,0,0.001669088,0.0499961,0,0,0,862.39,0.0499961,-35.45111111,-5.058888889,28.812,32.625,31.125,32.687,31.319,0,0,0,408.8999999,862.5765385,-5.057435886,10.05230748,-36.04038462,15,1566385485,4:04:45,23,5.042,-0.107,400,8,0.49,0.03,-0.734683951,0.58894685,0.070072478,1,862.5270588,-0.259678783,2.207578564,1,3.54208561,-1.938268223,0.193887121,0,2,3,3-Feb,100,100,5.042,-0.107,2,473.409,568.992,18.628,20.5214,29.9996,20.7096,20.721,19.4155,100,0.753948,-999.9,400,3.71343,102.432,101.88
11,1566385885,3780,20190821 04:11:24,6:11:24,1,4,B1_R4,1566385882,0.00336512,-0.668435158,399.2022222,396.1057554,40.09179347,40.40520196,0.372840135,2.278008927,0.341957659,0.216284636,0.001994533,18.0083615,18.28508889,2.108704687,50.79949843,1.128603182,2.221681742,0.980101506,-148.4017876,102.478441,8.925011192,-36.99634086,-0.04194208,0.047083659,3.505421857,4,1,1,0,54922.70209,MPF-3346-20190821-04_11_30,841.5423077,4596.25,3754.707692,0.816906759,-0.668435158,-,0,0,#DIV/0!,0.5,0.020996724,-0.668435158,#DIV/0!,#DIV/0!,1.35E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.224129913,3346,300,300,300,10284,4596.25,-0.0085569,-22.4927,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566385882,399.2022222,400.012,11.15056667,7.158121111,500.084,101.015,0.199872333,19.11952222,18.28508889,999.9,0,0,10012.90556,0,0.001785881,0.0499961,0,0,0,840.7877778,0.0499961,-35.43222222,-4.702222222,28.937,33.125,31.25,33.187,31.562,0,0,0,438.5999999,841.5423077,-6.640000014,2.532649649,-36.25076923,15,1566385925,4:12:05,24,5.144,-0.107,399,8,1.07,0.03,-0.904162195,-0.235985791,0.049181527,1,841.5155882,-2.031360962,1.622772122,0,4.108635854,-0.56576885,0.070037325,0,1,3,3-Jan,100,100,5.144,-0.107,2,497.659,571.063,18.8103,20.4525,30.0005,20.5498,20.5528,19.4205,73.0459,4.62371,-999.9,400,7.19455,102.406,101.865
12,1566386086,3981,20190821 04:14:45,6:14:45,1,1,B1_R4,1566386083,0.003164048,-0.611284184,399.2213333,395.4411466,40.02770654,40.41034807,0.289864445,2.27607889,0.270807098,0.170862143,0.001994533,18.13353763,18.33383333,2.115163007,42.62021866,0.95040649,2.229942784,1.164756517,-139.5345022,103.7168624,9.045562449,-26.77008285,-0.041889547,0.047024686,3.501954455,45,9,1,0,54845.72912,MPF-3347-20190821-04_14_51,861.6157692,4050.97,3189.354231,0.787306307,-0.611284184,-,0,0,#DIV/0!,0.5,0.020996724,-0.611284184,#DIV/0!,#DIV/0!,2.12E-14,#DIV/0!,-,0,0,#DIV/0!,1,0,1.270153676,3347,300,300,300,10283.8,4003.1,-0.00855574,-29.8359,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566386083,399.2213333,400.0033333,9.389242222,5.629214444,500.1568889,101.023,0.199917444,19.17906667,18.33383333,999.9,0,0,9999.572222,0,0.001623438,0.0499961,0,0,0,861.63,0.0499961,-34.33222222,-4.484444444,29.125,33.25,31.42322222,33.319,31.687,0,0,0,200,861.6157692,-0.70529911,9.374358881,-34.62307692,15,1566386109,4:15:09,26,5.093,-0.132,400,6,0.45,0.03,-0.824903561,0.331793812,0.042480974,1,861.3961765,2.035332283,1.579344642,0,3.897743902,-1.13011338,0.112211288,0,1,3,3-Jan,100,100,5.093,-0.132,2,448.217,567.057,18.86,20.5031,30.0002,20.5963,20.5922,19.3873,100,1.79606,-999.9,400,4.82384,102.389,101.853
13,1566386486,4381,20190821 04:21:25,6:21:25,1,6,B2_R1,1566386483,0.000962,-0.40497521,399.9867778,400.3247088,40.535457,40.5012393,0.096726688,2.276271969,0.094499918,0.059258245,0.001994533,18.3236437,17.88221111,2.055984829,48.2745627,1.040966886,2.156346589,1.015017943,-42.42422017,93.19506057,8.085964396,58.85879933,-0.0418948,0.047030583,3.502301275,15,3,1,0,54954.15303,MPF-3348-20190821-04_21_31,844.5719231,3916.63,3072.058077,0.784362597,-0.40497521,-,0,0,#DIV/0!,0.5,0.020996724,-0.40497521,#DIV/0!,#DIV/0!,6.80E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.274920559,3348,300,300,300,10319.8,3872.06,-0.00858595,-24.9014,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566386483,399.9867778,399.9625556,10.2805,9.138112222,500.0634444,101.0565556,0.199889778,18.64163333,17.88221111,999.9,0,0,9997.505556,0,0.001604323,0.0499961,0,0,0,844.2555556,0.0499961,-36.33444444,-5.31,28.625,32.5,30.937,32.437,31.125,0,0,0,399,844.5719231,-6.433162287,5.180854592,-37.03230769,15,1566386504,4:21:44,27,5.11,-0.098,400,9,0.38,0.07,-0.025123431,0.266863997,0.059628097,1,844.7120588,-5.153761623,1.657519017,0,1.075712366,0.354449498,0.040704651,0,1,3,3-Jan,100,100,5.11,-0.098,2,483.386,573.556,18.2511,19.955,29.9995,20.149,20.1562,19.4515,54.5414,24.251,-999.9,400,9.26882,102.432,101.927
14,1566386664,4559.6,20190821 04:24:24,6:24:24,1,4,B2_R1,1566386662,0.000730908,-0.214424258,399.9136667,398.2247662,40.32901388,40.50005219,0.074328244,2.274506314,0.073004747,0.045744915,0.001994533,18.41532114,17.88793333,2.056725457,49.03584923,1.058405928,2.158432951,0.998319529,-32.23304069,94.31630353,8.190493866,70.27575124,-0.041846774,0.046976669,3.499130151,9,2,1,0,54891.14773,MPF-3349-20190821-04_24_29,864.3311538,5018.76,4154.428846,0.827779939,-0.214424258,-,0,0,#DIV/0!,0.5,0.020996724,-0.214424258,#DIV/0!,#DIV/0!,-1.58E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.208050537,3349,300,300,300,10244.6,4981.2,-0.00852394,-34.856,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1566386662,399.9136667,400.0071111,10.45112222,9.58326,500.035,101.072,0.199988333,18.65708889,17.88793333,999.9,0,0,9984.518889,0,0.001611756,0.0499961,0,0,0,864.4211111,0.0499961,-38.16777778,-5.355555556,28.625,32.562,30.937,32.54133333,31.15944444,0,0,0,177.5999999,864.3311538,-9.056068439,-5.329230862,-37.45153846,15,1566386683,4:24:42,28,5.112,-0.091,400,10,0.32,0.13,-0.156422729,0.042145739,0.072832164,1,864.7814706,-11.72126706,2.258919747,0,0.868983439,-0.04049262,0.026711965,1,2,3,3-Feb,100,100,5.112,-0.091,2,491.409,574.393,18.2527,19.7035,29.9998,19.8974,19.9073,19.4504,53.3819,35.3421,-999.9,400,9.71627,102.455,101.963
