SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeakConst,fan_a,fan_b,fan_c,fan_d,Fs_meas,Fs_true,leak_wt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.08896 71.984 362.357 608.885 853.954 1024.31 1176.37 1291.17,0.042626 101.464 400.912 601.438 801.696 1000.69 1200.91 1400.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH445_LEAF,BH445_BLOCK,BH445_VINE,BAR,RIP720,Sierra Loma,reps,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,V,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1562024237,0,20190701 16:37:17,16:37:17,1,B1_R1,4,null,null,null,null,1562024230,0.001773953,6.582673934,391.4873103,177.723659,17.88188375,39.3899755,0.05364585,2.26854912,0.052950926,0.033156015,231.2904786,38.98762481,37.69728966,6.548843257,50.62051,3.343724204,6.605473164,3.205119054,-78.23134668,19.40047425,2.051730634,174.5113368,-0.041684992,0.046795055,3.488438488,2,0,1,0,51300.12816,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3273-20190701-16_38_09,561.3032,1009.67,0.444072618,0.5,1180.182395,6.582673934,262.0433428,1,0.006290214,1.603870572,-,0,1009.67,0.444072618,0.615956334,1.072471325,0.794807703,3273,300,300,300,10382.3,819.869,-0.00745883,-48.5004,1399.996897,1180.182395,0.842989294,0.195978587,6,0.5,0: Broadleaf,1562024230,391.4873103,400.2204483,33.23245517,31.17432414,499.9683448,100.5956552,0.020570328,37.85591724,37.69728966,999.9,0,0,9993.014483,0,399.9522414,1399.996897,0.899999,0.100001,0,561.3783793,4.99938,8494.429655,11164.31724,49.38782759,50.51924138,49.9522069,50.72610345,51.562,1255.496897,139.5,0,2989.2,561.3032,-13.3897692,-97.67692301,8493.5844,15,1562024274,16:37:54,53,13.009,0.505,399,31,0.19,0.11,-8.713772683,0.157091707,0.048758627,1,562.2131143,-13.11817715,1.342064226,0,1.969110732,2.24893547,0.22360481,0,1,3,1/3,1.87408,1.87098,1.87046,1.87256,1.86966,1.87915,1.87608,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.009,0.505,2,481.792,483.989,36.5523,38.3535,29.9998,38.2927,38.3251,19.9121,23.9913,60.1266,-999.9,400,30.9132,100.084,100.225
2,1562024372,134.5999999,20190701 16:39:31,16:39:31,2,B1_R1,4,null,null,null,null,1562024364,0.003279362,9.583603428,387.3317931,217.7670748,21.91187285,38.97359143,0.101918199,2.271869273,0.099444612,0.062370124,231.290525,38.6962571,37.75947241,6.570992033,51.17882534,3.41754176,6.677647908,3.153450273,-144.6198579,36.36630312,3.845231738,126.882202,-0.04177511,0.04689622,3.494395903,0,0,1,0,51373.42105,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3274-20190701-16_40_24,635.25384,995.634,0.361960479,0.5,1180.180336,9.583603428,213.5893202,1,0.008832997,1.640578767,-,0,995.634,0.361960479,0.621295145,0.891957683,0.80169671,3274,300,300,300,10333.2,882.977,-0.0074222,-19.1356,1399.994138,1180.180336,0.842989484,0.195978969,6,0.5,0: Broadleaf,1562024364,387.3317931,400.3549655,33.96460345,30.16343448,500.0534828,100.5987931,0.0218947,38.05638621,37.75947241,999.9,0,0,10014.30586,0,447.0670345,1399.994138,0.899994345,0.100005693,0,635.4422759,4.99938,9412.008621,11164.25517,49.75,50.84458621,50.26282759,51.11631034,51.96524138,1255.485517,139.5086207,0,134,635.25384,-24.798,-367.7769228,9408.3848,15,1562024274,16:37:54,53,13.009,0.505,399,31,0.19,0.11,-13.10069024,1.768691289,0.185812149,0,636.8284286,-25.89089993,2.633015602,0,3.711956829,1.110431707,0.158626181,0,0,3,0/3,1.87408,1.87095,1.87054,1.87256,1.86966,1.87915,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.009,0.505,2,489.805,478.294,36.7644,38.2755,29.9998,38.1725,38.2021,19.919,27.6713,61.5204,-999.9,400,29.9012,100.102,100.248
3,1562024485,248.0999999,20190701 16:41:25,16:41:25,3,B1_R1,4,null,null,null,null,1562024478,0.000775903,5.831286665,393.134931,-12.02450385,-1.20985605,39.55561749,0.023729384,2.269585556,0.02359241,0.014757497,231.2913492,39.21270696,37.46587586,6.466984568,50.51726466,3.318864106,6.569762097,3.148120462,-34.21733117,35.50193271,3.746856201,236.3228069,-0.04171311,0.046826621,3.490297802,0,0,1,0,51349.79402,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3275-20190701-16_42_17,538.90396,859.691,0.373142257,0.5,1180.185983,5.831286665,220.1886306,1,0.005653526,2.058133678,-,0,859.691,0.373142257,0.673003176,1.196565628,0.868418878,3275,300,300,300,10386.7,750.393,-0.00746104,-24.2343,1400.001034,1180.185983,0.842989365,0.195978729,6,0.5,0: Broadleaf,1562024478,393.134931,400.4982414,32.98548966,32.08515172,500.0186897,100.5943103,0.021570793,37.75602414,37.46587586,999.9,0,0,9999.888966,0,117.3226552,1400.001034,0.899997655,0.100002197,0,539.075069,4.99938,7695.354138,11164.34138,48.96531034,49.92641379,49.43503448,49.92213793,51.10534483,1255.497931,139.5037931,0,112.8000002,538.90396,-78.80169219,-907.7730756,7692.9184,15,1562024515,16:41:54,54,13.073,0.545,401,32,0.34,0.1,-7.561553171,2.524201254,0.263268768,0,543.5156286,-77.6426771,7.823344083,0,0.385943127,7.152886453,0.768401399,0,0,3,0/3,1.87408,1.87091,1.87044,1.87256,1.86966,1.87913,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.073,0.545,2,496.053,484.166,36.745,38.142,29.9996,38.047,38.0707,20.019,20.3541,61.6867,-999.9,400,31.7555,100.128,100.277
4,1562025080,843.0999999,20190701 16:51:20,16:51:20,1,B1_R1,2,null,null,null,null,1562025073,0.003221454,7.769997806,389.3124483,250.1302625,25.16713321,39.17110288,0.103348806,2.270364728,0.100804581,0.063226235,231.2905775,37.60490154,36.95686552,6.290049703,51.33116736,3.226683604,6.286012514,3.063366099,-142.0661376,-1.439254034,-0.150880148,87.6343057,-0.041734257,0.04685036,3.491695825,0,0,1,0,51509.20472,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3277-20190701-16_52_12,797.47244,1204.35,0.337839963,0.5,1180.183229,7.769997806,199.3565294,1,0.00729626,1.182961764,-,0,1204.35,0.337839963,0.541906772,0.664020166,0.699256835,3277,300,300,300,10362,1117.58,-0.0074434,-1.75928,1399.997931,1180.183229,0.842989266,0.195978533,6,0.5,0: Broadleaf,1562025073,389.3124483,400.1417241,32.06925517,28.32737931,499.9863448,100.5957931,0.020313714,36.9451069,36.95686552,999.9,0,0,10004.81103,0,176.7902069,1399.997931,0.900000586,0.099999483,0,800.1477931,4.99938,11068.62414,11164.31034,46.062,47.32286207,46.49131034,47.375,48.3272069,1255.500345,139.4989655,0,288.5999999,797.47244,-290.3169235,-3808.907698,11033.676,15,1562024827,16:47:06,55,13.004,0.638,395,34,0.54,0.05,-9.457592439,-21.36630585,2.252091552,0,819.3082857,-311.1744361,31.52766699,0,3.643749512,1.44768439,0.166807387,0,0,3,0/3,1.87407,1.87089,1.87043,1.87256,1.86966,1.87916,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.004,0.638,2,493.617,480.568,36.0812,37.0485,29.9996,37.0102,37.0476,19.9721,28.4086,63.0595,-999.9,400,27.923,100.303,100.455
5,1562025177,939.5999999,20190701 16:52:56,16:52:56,2,B1_R1,2,null,null,null,null,1562025169,0.003814788,10.8975231,385.3213448,234.7095329,23.61635942,38.77084692,0.13186664,2.272333459,0.127758119,0.080207296,231.2885669,36.99562067,36.11012069,6.005019761,51.05265947,3.137064936,6.144763012,2.867954825,-168.2321288,51.37903378,5.348703528,119.7841753,-0.041787719,0.046910375,3.495229086,0,0,1,0,51641.76761,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3278-20190701-16_53_49,605.72104,1033.14,0.413708655,0.5,1180.16966,10.8975231,244.1232016,1,0.009946408,1.544718044,-,0,1033.14,0.413708655,0.607029155,0.968021293,0.783288395,3278,300,300,300,10349.9,910.9,-0.00743485,-18.7485,1399.981379,1180.16966,0.842989541,0.195979082,6,0.5,0: Broadleaf,1562025169,385.3213448,400.1608621,31.1775,26.7429,500.0476207,100.5982759,0.021239352,36.52952069,36.11012069,999.9,0,0,10017.38,0,233.8677931,1399.981379,0.899990724,0.100009266,0,606.4046552,4.99938,8528.126552,11164.15517,45.86848276,47.00427586,46.25,47.07503448,48.11413793,1255.471379,139.51,0,96,605.72104,-105.0053079,-1307.815387,8519.1208,15,1562024827,16:47:06,55,13.004,0.638,395,34,0.54,0.05,-14.90428049,1.093177003,0.13929389,0,612.094,-106.7100097,10.74076577,0,4.33990122,1.585730592,0.173796025,0,0,3,0/3,1.87408,1.87089,1.87043,1.87255,1.86966,1.87915,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.004,0.638,2,493.915,482.455,35.9409,36.901,29.9995,36.848,36.8846,19.9771,30.3441,60.4318,-999.9,400,26.4838,100.324,100.463
6,1562025292,1054.6,20190701 16:54:51,16:54:51,3,B1_R1,2,null,null,null,null,1562025284,0.002303029,8.256103172,388.8753103,192.9482653,19.41363524,39.12698265,0.074023097,2.268677633,0.072707033,0.04555819,231.3014168,37.43790201,36.56065517,6.155248642,50.83863528,3.115017954,6.127265094,3.040230688,-101.563578,-10.17526101,-1.063031594,118.4995462,-0.041688478,0.046798968,3.488669016,0,0,1,0,51532.72153,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3279-20190701-16_55_44,726.71684,992.067,0.267472015,0.5,1180.237686,8.256103172,157.8402763,1,0.007707794,1.650073029,-,0,992.067,0.267472015,0.622651908,0.662603798,0.803447429,3279,300,300,300,10334.9,951.79,-0.00742594,8.9931,1400.062414,1180.237686,0.842989337,0.195978674,6,0.5,0: Broadleaf,1562025284,388.8753103,399.8565172,30.95954483,28.28167241,500.0376207,100.5938276,0.021926648,36.47746207,36.56065517,999.9,0,0,9994.031724,0,232.4471379,1400.062414,0.89999869,0.100001148,0,729.1495172,4.99938,10247.10345,11164.83448,45.90065517,47.21306897,46.35544828,47.3942069,48.30131034,1255.554483,139.5086207,0,114.5999999,726.71684,-258.3659234,-3476.723851,10214.4156,15,1562024827,16:47:06,55,13.004,0.638,395,34,0.54,0.05,-10.97078537,-0.377096864,0.058622141,1,743.3618857,-273.7453877,27.70021384,0,2.676587805,0.056348362,0.022969824,1,2,3,2/3,1.87406,1.87088,1.87043,1.87256,1.86966,1.87915,1.87607,1.8715,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.004,0.638,2,500.534,487.473,35.8088,36.74,29.9995,36.6707,36.7072,20.001,24.8901,61.1004,-999.9,400,28.1289,100.351,100.491
7,1562025418,1181.1,20190701 16:56:58,16:56:58,1,B1_R1,6,null,null,null,null,1562025411,0.001974489,6.65989623,391.5366897,215.7477869,21.70442914,39.38895716,0.067001076,2.26931439,0.065921193,0.041296319,231.2904378,37.39122684,36.06866897,5.991359232,51.26041642,3.11450366,6.075845413,2.876855572,-87.0749756,31.20512946,3.248965104,178.6695568,-0.041705752,0.046818361,3.48981131,5,1,1,0,51578.53717,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3280-20190701-16_57_50,816.9496,988.173,0.173272696,0.5,1180.183415,6.65989623,102.2467811,1,0.006355641,1.660515922,-,0,988.173,0.173272696,0.624133052,0.43175889,0.805358643,3280,300,300,300,10350.2,958.988,-0.00743434,6.32043,1399.998276,1180.183415,0.842989192,0.195978383,6,0.5,0: Broadleaf,1562025411,391.5366897,400.4561379,30.9589931,28.6629931,500.0072414,100.5800345,0.020900745,36.32373103,36.06866897,999.9,0,0,9999.544138,0,480.3326897,1399.998276,0.900004034,0.099995966,0,820.6943793,4.99938,11610.26207,11164.33793,46.44134483,47.68272414,46.90706897,47.94786207,48.75641379,1255.504138,139.4955172,0,126,816.9496,-514.3104615,-6623.207693,11561.864,15,1562025450,16:57:30,56,12.96,0.457,399,28,0.36,0.06,-8.729343415,-2.24736439,0.251184538,0,859.0885714,-598.6404542,60.86450878,0,2.196782195,4.49666007,0.461114786,0,0,3,0/3,1.87408,1.87089,1.87042,1.87255,1.86964,1.87912,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.96,0.457,2,478.302,489.191,35.569,36.5089,29.9994,36.4492,36.4836,19.9908,25.4506,61.951,-999.9,400,27.9745,100.383,100.522
8,1562025551,1314.1,20190701 16:59:11,16:59:11,2,B1_R1,6,null,null,null,null,1562025544,0.000652514,2.673158686,396.9388621,174.0982533,17.51482852,39.93329036,0.020619772,2.267907234,0.020516184,0.012831878,231.2875197,38.08197173,36.66851724,6.191695236,50.95945771,3.140430998,6.162606783,3.051264238,-28.77587747,-10.52005702,-1.100561134,190.8910241,-0.041667583,0.046775512,3.487287153,0,0,1,0,51490.1808,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3281-20190701-17_00_03,663.97408,728.811,0.088962598,0.5,1180.167281,2.673158686,52.49537369,1,0.002977616,2.60731383,-,0,728.811,0.088962598,0.722785417,0.47253855,0.932656075,3281,300,300,300,10386.2,719.765,-0.00745999,5.54651,1399.978966,1180.167281,0.842989295,0.19597859,6,0.5,0: Broadleaf,1562025544,396.9388621,400.4575172,31.21603793,30.45745172,499.9922069,100.5798621,0.023263948,36.58247586,36.66851724,999.9,0,0,9990.409655,0,688.8326897,1399.978966,0.899999655,0.100000124,0,663.9206207,4.99938,9855.838621,11164.16897,47.01924138,48.28634483,47.52351724,48.49558621,49.26062069,1255.48069,139.4982759,0,132,663.97408,-269.5802308,-4131.588462,9855.5872,15,1562025572,16:59:32,57,13.046,0.52,400,30,0.76,0.42,-3.552212195,-0.665116307,0.185067689,0,684.8459429,-333.2574057,34.15613915,0,0.31609441,5.826343909,0.613402949,0,0,3,0/3,1.87407,1.87089,1.87042,1.8725,1.86965,1.87914,1.87607,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.046,0.52,2,499.489,490.577,35.5024,36.3451,29.9999,36.272,36.3103,20.0652,20.434,64.9776,-999.9,400,29.9576,100.406,100.541
9,1562025657,1419.6,20190701 17:00:56,17:00:56,3,B1_R1,6,null,null,null,null,1562025649,0.004335348,11.946306,383.997931,248.723169,25.02074067,38.62894113,0.162886461,2.268519643,0.156656667,0.098450287,231.2875527,36.90741648,35.90217931,5.936763678,53.14834575,3.280367513,6.172097113,2.656396165,-191.1888547,86.63846876,9.028924404,135.7660912,-0.041684192,0.046794157,3.488385612,0,0,1,0,51505.13048,MPF-3181-20190701-08_31_41,591.6012,2629.05,2037.4488,0.774975295,-0.840925993,MPF-3282-20190701-17_01_49,778.54588,1291.01,0.396948219,0.5,1180.166257,11.946306,234.2324468,1,0.010835111,1.036428843,-,0,1291.01,0.396948219,0.508944295,0.732710426,0.656723251,3282,300,300,300,10324.6,1148.7,-0.00741648,-19.6295,1399.977586,1180.166257,0.842989394,0.195978788,6,0.5,0: Broadleaf,1562025649,383.997931,400.3312069,32.60908276,27.57631379,500.0002759,100.5768621,0.019880793,36.61058621,35.90217931,999.9,0,0,9994.69,0,667.9374138,1399.977586,0.899997069,0.100002776,0,780.0033103,4.99938,10952.72069,11164.14828,47.44351724,48.83589655,47.9522069,48.98696552,49.75,1255.474828,139.5027586,0,105,778.54588,-153.2373846,-2169.215385,10933.26,15,1562025572,16:59:32,57,13.046,0.52,400,30,0.76,0.42,-16.47576585,2.599818815,0.271354486,0,787.8310286,-153.511875,15.57174917,0,4.752734878,4.520467944,0.49628892,0,0,3,0/3,1.87404,1.87088,1.87042,1.87251,1.86963,1.87914,1.87606,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.046,0.52,2,483.623,488.236,35.5727,36.3149,30,36.2093,36.2399,19.9402,32.064,67.354,-999.9,400,26.6884,100.415,100.553
