SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeakConst,fan_a,fan_b,fan_c,fan_d,Fs_meas,Fs_true,leak_wt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.54982 73.7533 374.591 620.16 866.598 1036.72 1201.12 1333.72,0.10749 101.394 402.685 601.623 801.766 1000.41 1200.5 1400.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH445_LEAF,BH445_BLOCK,BH445_VINE,BAR,RIP720,Sierra Loma,reps,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,,,,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,V,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1563980526,0,20190724 08:02:06,08:02:06,1,B3_R3,6,null,null,null,null,1563980518,0.002663486,11.24334064,399.406871,273.285545,27.56282652,40.28307569,0.159130581,2.266325222,0.153173595,0.096250129,66.06304857,28.01893655,27.37413871,3.658566871,50.28783429,1.953587221,3.884810806,1.70497965,-117.459713,125.6532801,12.07202607,86.32864179,-0.041624697,0.046727369,3.484450102,96,19,1,0,52837.00692,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-316-20190724-08_03_03,1140.974615,2554.96,0.553427601,0.5,337.1878427,11.24334064,93.30452951,1,0.034401354,0.202711588,-,0,2554.96,0.553427601,0.168545469,0.751388634,0.215822516,316,300,300,300,10276.8,2460.98,-0.00822262,-2.41699,400.0037097,337.1878427,0.842961789,0.195923578,6,0.5,0: Broadleaf,1563980518,399.406871,414.1748387,19.36982581,16.23568387,500.0209355,100.6571613,0.200081323,28.40254839,27.37413871,999.9,0,0,9972.462903,0,59.05037097,400.0037097,0.900025065,0.099974626,0,1141.800323,4.99938,4598.895161,3161.280645,37.885,40.81606452,39.2256129,41.10874194,40.647,355.5141935,39.49096774,0,7164.8,1140.974615,-84.27692312,-281.4721369,4595.974615,15,1563980551,08:02:31,6,12.203,0.215,414,16,0.47,0.04,0,0,0/0,1.87388,1.87058,1.87012,1.87225,1.86951,1.87912,1.8759,1.87137,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.203,0.215,2,376.787,528.278,27.5646,29.1388,30.0009,28.9885,29.008,20.2449,36.0109,57.0932,-999.9,414.598,16.18,101.518,101.819
2,1563980672,145.5,20190724 08:04:31,08:04:31,2,B3_R3,6,null,null,null,null,1563980664,0.002930211,11.35360561,398.1295161,273.4413283,27.58195348,40.15921755,0.163732364,2.2701662,0.157443418,0.098947046,66.06245983,28.57988855,28.34804516,3.872521253,50.83259713,2.050329907,4.033494299,1.822191346,-129.2223216,85.94880284,8.310293053,31.09923411,-0.041728868,0.04684431,3.4913396,44,9,1,0,52850.5632,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-317-20190724-08_05_29,1095.374231,2533.38,0.5676234,0.5,337.1796368,11.35360561,95.69552593,1,0.034729213,0.212956603,-,0,2533.38,0.5676234,0.175568197,0.773017641,0.224815121,317,300,300,300,10307.3,2442.91,-0.00824694,-7.43091,399.9932581,337.1796368,0.8429633,0.1959266,6,0.5,0: Broadleaf,1563980664,398.1295161,413.1530645,20.3265129,16.88189355,500.0233871,100.6697742,0.19995771,29.05030323,28.34804516,999.9,0,0,9996.167742,0,138.8747097,399.9932581,0.899974,0.100026,0,1095.734516,4.99938,4805.075161,3161.153548,38.391,41.411,39.794,41.71951613,41.18106452,355.483871,39.51,0,144.6000001,1095.374231,-104.937094,-503.3846155,4803.716154,15,1563980551,08:02:31,6,12.203,0.215,414,16,0.47,0.04,0,0,0/0,1.87393,1.87062,1.87013,1.87225,1.86951,1.87913,1.87591,1.87137,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.203,0.215,2,439.851,519.863,28.031,29.5674,30.0011,29.3762,29.3977,20.2484,34.5527,55.9306,-999.9,414.095,16.7099,101.459,101.767
3,1563980847,320.5,20190724 08:07:26,08:07:26,3,B3_R3,6,null,null,null,null,1563980839,0.003553824,11.63670117,389.7846129,283.2140601,28.56801003,39.31785988,0.200732181,2.272184326,0.191375057,0.120413757,66.06356802,29.06189151,28.76664839,3.967785403,51.26974348,2.151438363,4.196311932,1.816347039,-156.7236413,118.7649736,11.53618346,39.64108375,-0.041783668,0.046905827,3.494961395,56,11,1,0,52797.25845,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-318-20190724-08_08_24,882.736,2341.57,0.623015327,0.5,337.1873635,11.63670117,105.0364478,1,0.035567996,0.312316096,-,0,2341.57,0.623015327,0.237988467,0.874370272,0.304744293,318,300,300,300,10284.4,2197.98,-0.00822951,-13.5388,400.0027097,337.1873635,0.842962698,0.195925397,6,0.5,0: Broadleaf,1563980839,389.7846129,405.4103871,21.32866774,17.15518065,500.0172258,100.6707742,0.199959484,29.73617419,28.76664839,999.9,0,0,10009.19548,0,314.1971613,400.0027097,0.899993516,0.100006516,0,882.7910968,4.99938,4261.822581,3161.246774,39.10264516,42.266,40.48164516,42.556,41.927,355.5003226,39.50290323,0,174,882.736,-20.11042738,214.0335037,4263.056154,15,1563980551,08:02:31,6,12.203,0.215,414,16,0.47,0.04,0,0,0/0,1.87393,1.87067,1.8702,1.87226,1.86951,1.87913,1.87592,1.87145,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.203,0.215,2,425.649,526.049,28.6947,30.1758,30.0015,29.9329,29.9472,20.1838,35.2549,55.7906,-999.9,412.901,16.9792,101.36,101.679
4,1563980985,459,20190724 08:09:45,08:09:45,1,B3_R3,4,null,null,null,null,1563980977,0.003551401,11.83412846,395.9269032,282.3925094,28.48572573,39.93825898,0.19108729,2.268915715,0.182575636,0.114842913,66.06244171,29.39115782,29.33484516,4.100359983,51.43234135,2.1994867,4.276466213,1.900873283,-156.6167813,89.35566866,8.730784153,7.532113184,-0.041694936,0.046806218,3.489096102,0,0,1,0,52632.52793,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-319-20190724-08_10_42,1134.822692,2618.4,0.566596894,0.5,337.1865701,11.83412846,95.52443169,1,0.036153594,0.173571647,-,0,2618.4,0.566596894,0.147900341,0.762658963,0.189386425,319,300,300,300,10280.6,2505.58,-0.00822578,-5.56763,400.0024516,337.1865701,0.842961259,0.195922518,6,0.5,0: Broadleaf,1563980977,395.9269032,411.8145484,21.80455484,17.63596129,500.0196129,100.6728065,0.200002774,30.06534194,29.33484516,999.9,0,0,9987.738387,0,310.3140645,400.0024516,0.900037581,0.09996251,0,1136.052581,4.99938,4594.959032,3161.282581,39.635,42.74593548,40.98780645,43.1006129,42.44716129,355.5180645,39.48354839,0,138.2,1134.822692,-98.19452977,-461.9241017,4588.684615,15,1563980551,08:02:31,6,12.203,0.215,414,16,0.47,0.04,0,0,0/0,1.87393,1.8707,1.87022,1.87226,1.86952,1.87915,1.87592,1.87146,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.203,0.215,2,494.881,505.065,29.1499,30.6462,30.0013,30.3868,30.4014,20.2728,34.2746,54.9932,-999.9,414.365,17.2874,101.292,101.625
5,1563981149,622.5,20190724 08:12:28,08:12:28,2,B3_R3,4,null,null,null,null,1563981141,0.002917623,10.48521959,397.0642903,271.2999777,27.36377161,40.04857149,0.15038226,2.270328587,0.145059489,0.091124715,66.06377095,30.02308036,29.63742903,4.172523683,50.39413689,2.208030717,4.381523038,1.964492966,-128.6671807,104.1973789,10.21125766,51.80522682,-0.041733276,0.046849258,3.491630976,69,14,1,0,52605.22746,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-320-20190724-08_13_26,1356.104231,2623.85,0.48316244,0.5,337.1912717,10.48521959,81.45907886,1,0.032152663,0.171134021,-,0,2623.85,0.48316244,0.146126761,0.649886206,0.187115355,320,300,300,300,10264.4,2538.57,-0.0082115,-16.8323,400.0077419,337.1912717,0.842961864,0.195923728,6,0.5,0: Broadleaf,1563981141,397.0642903,411.0361613,21.89167097,18.46730968,500.0205161,100.6616774,0.200002839,30.48872903,29.63742903,999.9,0,0,9998.027742,0,210.9319032,400.0077419,0.900015484,0.099984584,0,1356.181935,4.99938,5499.587097,3161.303871,40.125,43.171,41.44512903,43.58841935,42.937,355.5129032,39.49193548,0,162.6000001,1356.104231,-16.43863249,-56.19042739,5499.251154,15,1563980551,08:02:31,6,12.203,0.215,414,16,0.47,0.04,0,0,0/0,1.87393,1.87073,1.87027,1.87233,1.86952,1.87913,1.87592,1.87146,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.203,0.215,2,409.113,523.632,29.6162,31.1553,30.0012,30.9109,30.919,20.2113,31.1087,55.6847,-999.9,412.042,18.4452,101.211,101.544
6,1563981294,767.5,20190724 08:14:53,08:14:53,3,B3_R3,4,null,null,null,null,1563981286,0.00217483,9.592691803,395.318,246.9456094,24.9101543,39.87692838,0.113613598,2.269591189,0.110545941,0.069359931,66.06131184,30.60292912,29.69503226,4.186386288,50.71752388,2.265320825,4.466544601,1.921065464,-95.90998461,138.2541092,13.57964667,121.9850831,-0.041713263,0.046826792,3.490307908,48,10,1,0,52523.08408,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-321-20190724-08_15_51,1193.457692,6189.91,0.807193046,0.5,337.1754944,9.592691803,136.0828572,1,0.029507096,-0.503566288,-,0,6189.91,0.807193046,-1.014367629,0.905682782,-1.29889801,321,300,300,300,10273.8,2477.41,-0.00878843,-776.197,399.9885806,337.1754944,0.842962801,0.195925602,6,0.5,0: Broadleaf,1563981286,395.318,407.8606129,22.45714839,19.90602581,500.0126129,100.6730645,0.199975355,30.82494516,29.69503226,999.9,0,0,9992.102903,0,131.1669677,399.9885806,0.899991194,0.100008677,0,1193.989355,4.99938,4787.133548,3161.131613,40.49593548,43.421,41.784,43.937,43.284,355.4864516,39.50290323,0,144,1193.457692,-133.6382906,-512.4806836,4785.137692,15,1563981318,08:15:18,7,12.156,0.278,411,20,0.22,0.04,0,0,0/0,1.87393,1.87073,1.87026,1.87234,1.86957,1.87913,1.87592,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.156,0.278,2,436.119,509.985,29.9819,31.5753,30.001,31.3392,31.3497,20.2067,27.9398,56.7597,-999.9,411.094,19.7488,101.152,101.484
7,1563981401,874.5,20190724 08:16:40,08:16:40,1,B3_R3,2,null,null,null,null,1563981393,0.004249148,11.94905649,396.4392903,296.5242786,29.91127729,39.98999878,0.225022288,2.26981813,0.213322909,0.134327251,66.06603674,30.00579877,29.85699032,4.225577927,50.8293147,2.281107265,4.48777891,1.944470661,-187.3874268,128.6180379,12.64721739,19.94386521,-0.041719422,0.046833706,3.490715076,25,5,1,0,52516.15705,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-322-20190724-08_17_38,1060.997692,2535.02,0.581463778,0.5,337.2001252,11.94905649,98.03482944,1,0.036492971,0.212171896,-,0,2535.02,0.581463778,0.175034495,0.791680825,0.224131716,322,300,300,300,10238.2,2430.84,-0.00819228,-6.47266,400.017871,337.2001252,0.842962652,0.195925303,6,0.5,0: Broadleaf,1563981393,396.4392903,412.799,22.61366774,17.63017742,500.018129,100.6729677,0.199977387,30.90804516,29.85699032,999.9,0,0,9993.587742,0,152.856,400.017871,0.89999571,0.100004084,0,1061.701935,4.99938,4324.323226,3161.371613,40.73374194,43.60874194,42.062,44.08435484,43.5,355.5154839,39.50387097,0,106.4000001,1060.997692,-77.08034193,-359.3770944,4321.273077,15,1563981318,08:15:18,7,12.156,0.278,411,20,0.22,0.04,0,0,0/0,1.87394,1.87073,1.87027,1.87239,1.86959,1.87913,1.87594,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.156,0.278,2,463.316,505.309,30.1941,31.8537,30.001,31.6236,31.637,20.2998,36.3492,55.7318,-999.9,414.538,17.402,101.106,101.448
8,1563981525,998.5,20190724 08:18:44,08:18:44,2,B3_R3,2,null,null,null,null,1563981517,0.001545994,9.191200069,395.4457097,191.6119931,19.32923974,39.89137007,0.076927427,2.270407477,0.075508192,0.047317952,66.06412902,31.23584349,29.97643548,4.254686541,49.29385608,2.255929214,4.576491663,1.998757327,-68.17834844,156.0778192,15.37856702,169.3421668,-0.041735418,0.046851662,3.491772534,26,5,1,0,52476.24261,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-323-20190724-08_19_42,1122.998462,2191.59,0.48758734,0.5,337.1902927,9.191200069,82.20485894,1,0.028315103,0.402123572,-,0,2191.59,0.48758734,0.2867961,0.703733921,0.36724248,323,300,300,300,10306.6,2127.13,-0.00823989,-9.12524,400.0061935,337.1902927,0.842962679,0.195925359,6,0.5,0: Broadleaf,1563981517,395.4457097,407.2084516,22.36317097,20.54951613,500.013871,100.677,0.199982839,31.25155806,29.97643548,999.9,0,0,9997.019032,0,119.4630645,400.0061935,0.899988258,0.100011677,0,1123.275161,4.99938,4617.740645,3161.270645,41,43.875,42.312,44.377,43.772,355.5029032,39.50290323,0,123.4000001,1122.998462,-29.98017096,-64.02905973,4616.395769,15,1563981318,08:15:18,7,12.156,0.278,411,20,0.22,0.04,0,0,0/0,1.87393,1.87073,1.87027,1.87239,1.8696,1.87915,1.87597,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.156,0.278,2,462.856,519.915,30.4556,32.1687,30.0008,31.9475,31.9659,20.1345,24.0975,54.2127,-999.9,408.543,20.6187,101.06,101.41
9,1563981626,1100,20190724 08:20:26,08:20:26,3,B3_R3,2,null,null,null,null,1563981618,0.005045072,12.62895563,395.8507097,305.6410537,30.83170242,39.93164903,0.269768996,2.267449248,0.253122383,0.159611448,66.06890973,30.22973125,30.30027742,4.334487294,51.82322268,2.390924737,4.61361647,1.943562557,-222.4876669,133.6499417,13.21625451,-9.552561004,-0.041655165,0.046761572,3.486465755,58,12,1,0,52354.9535,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-324-20190724-08_21_23,1065.328846,2693.42,0.604469839,0.5,337.2121272,12.62895563,101.9172801,1,0.038507908,0.14088408,-,0,2693.42,0.604469839,0.123486762,0.805870179,0.15812483,324,300,300,300,10221.5,2571.4,-0.00817616,-5.18042,400.0317419,337.2121272,0.842963425,0.19592685,6,0.5,0: Broadleaf,1563981618,395.8507097,413.4015484,23.70173226,17.79128065,500.0120323,100.6754839,0.200043323,31.39359355,30.30027742,999.9,0,0,9977.946129,0,108.5119355,400.0317419,0.899976516,0.100023645,0,1065.858387,4.99938,4399.466129,3161.464194,41.187,44,42.5,44.562,43.99593548,355.52,39.51580645,0,100.5999999,1065.328846,-80.86666654,-255.5729911,4397.669615,15,1563981318,08:15:18,7,12.156,0.278,411,20,0.22,0.04,0,0,0/0,1.87394,1.87073,1.87027,1.87239,1.86961,1.87915,1.87595,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.156,0.278,2,423.031,514.341,30.6773,32.3991,30.0009,32.1919,32.2034,20.3618,37.0882,54.1945,-999.9,415.957,17.3739,101.024,101.375
10,1563981987,1460.5,20190724 08:26:26,08:26:26,1,B1_R2,6,null,null,null,null,1563981979,0.004143139,16.14804522,388.4466452,255.600712,25.80038477,39.20987868,0.220227924,2.272643419,0.209021609,0.131597812,66.05878145,30.51448618,29.93610323,4.244838147,50.08422605,2.308997434,4.61022884,1.935840713,-182.7124402,176.9928104,17.42985765,77.76900935,-0.04179614,0.046919829,3.495785483,61,12,1,0,52528.52424,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-325-20190724-08_27_24,1019.202308,2722.26,0.625604348,0.5,337.1646489,16.14804522,105.4658352,1,0.048950633,0.128797396,-,0,2722.26,0.625604348,0.114101429,0.831112722,0.14610691,325,300,300,300,10271.7,2577.07,-0.00821876,-4.56812,399.976,337.1646489,0.8429622,0.1959244,6,0.5,0: Broadleaf,1563981979,388.4466452,409.7545484,22.87490645,18.0171,500.023871,100.7401935,0.199997774,31.38067419,29.93610323,999.9,0,0,10005.28387,0,329.4862581,399.976,0.90000571,0.099994084,0,1019.512258,4.99938,4092.121613,3161.042903,41.054,43.75,42.375,44.187,43.812,355.4822581,39.49354839,0,359.5999999,1019.202308,-50.93401702,-199.4369228,4091.061923,15,1563982017,08:26:56,8,12.407,0.216,413,18,0.18,0.03,0,0,0/0,1.87393,1.87073,1.87027,1.87238,1.86954,1.87914,1.876,1.87149,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.407,0.216,2,420.026,504.404,30.9275,32.7728,30.0003,32.6583,32.6831,20.3229,36.009,56.2823,-999.9,414.035,17.8953,100.984,101.336
