SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,plantID VOak 959,RIP_760,RIP_720,BAR-A12,seirra_loma,A10,A11,BAR_A07,BH_Block,BH_Vine,BH_Leaf,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,VineID,vineID,,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1564074914,0,20190725 10:15:14,10:15:14,null,null,null,null,null,null,null,null,B2_R1,1,1,1564074906,0.006775692,15.7483442,398.8464194,252.2085357,25.46643741,40.27301196,0.204251088,2.271797435,0.194569957,0.122437787,330.4286118,40.24566667,39.09802258,7.063788795,50.35307679,3.735523262,7.418659394,3.328265533,-298.8080032,112.0191757,12.03415577,155.67394,-0.041773159,0.04689403,3.494266966,0,0,1,0,51053.70067,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1537-20190725-10_15_15,1151.195,1538.1,0.251547364,0.5,1685.99105,15.7483442,212.0533019,1,0.00955808,2.038489045,-,0,1538.1,0.251547364,0.670889055,0.526281563,0.810062131,2000.007419,1685.99105,0.842992398,0.195984796,6,0.5,0: Broadleaf,1564074906,398.8464194,420.9873548,36.995,29.16498065,500.0006774,100.7737419,0.199991323,40.01263548,39.09802258,999.9,9996.453548,0,1214.278968,2000.007419,0.900003323,0.099996813,0,1153.228387,4.99935,23561.43548,17136.68387,50.312,51.23780645,50.60264516,50.45935484,51.71951613,1795.513548,199.493871,0,4279.8,1151.195,-141.7241027,-2764.041028,23522.39231,15,100,100,2.978,0.368,2,495.098,453.252,39.1898,40.0752,29.9981,40.1683,40.1173,20.1367,40.8336,42.6263,-999.9,421.114,29.2684,98.4435,111.541
2,1564075072,158,20190725 10:17:52,10:17:52,null,null,null,null,null,null,null,null,B2_R1,1,2,1564075064,0.007116926,16.75397756,400.7975806,257.9312826,26.04127817,40.46535643,0.223878613,2.270884535,0.212299706,0.133677711,330.4344175,40.1767579,38.76527742,6.938386483,50.20247983,3.732696979,7.435284057,3.205689504,-313.8564185,157.8423771,16.94010225,191.3604784,-0.041748369,0.046866201,3.492628596,0,0,1,0,51017.56574,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1538-20190725-10_17_53,933.6621538,1236.41,0.244860399,0.5,1686.017766,16.75397756,206.4194916,1,0.010154383,2.779895019,-,0,1236.41,0.244860399,0.735442388,0.698416828,0.888006777,2000.03871,1686.017766,0.842992567,0.195985134,6,0.5,0: Broadleaf,1564075064,400.7975806,424.325871,36.97127742,28.74650968,499.9876452,100.7620968,0.199980806,40.05454516,38.76527742,999.9,9991.675806,0,265.9929355,2000.03871,0.899996613,0.100003465,0,934.243,4.99935,19502.80968,17136.90968,50.437,51.393,50.625,50.86077419,51.875,1795.531613,199.5083871,0,157.1000001,933.6621538,-91.59692315,-2064.892309,19490.80385,15,100,100,2.98,0.433,2,497.999,456.127,39.0884,39.4728,29.9988,39.5784,39.5419,20.296,39.2284,39.2888,-999.9,423.937,28.8734,98.6089,111.681
3,1564075160,245.5,20190725 10:19:19,10:19:19,null,null,null,null,null,null,null,null,B2_R1,1,3,1564075152,0.006697779,14.59814279,400.2990645,268.499213,27.10941904,40.41678544,0.213510643,2.272194166,0.202957954,0.127753362,330.4197561,40.3333125,38.70403548,6.915517757,50.51005653,3.759686671,7.443441819,3.155831086,-295.3720382,167.9510194,18.01109136,221.0098287,-0.041783935,0.046906127,3.494979058,0,0,1,0,51055.99822,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1539-20190725-10_19_21,1831.894231,2080.7,0.119577916,0.5,1685.942738,14.59814279,100.8007593,1,0.008876124,1.246119095,-,0,2080.7,0.119577916,0.554787632,0.194719154,0.669875962,1999.949677,1685.942738,0.84299258,0.195985159,6,0.5,0: Broadleaf,1564075152,400.2990645,421.033871,37.23698065,29.49904516,500.0072903,100.7665161,0.199958742,40.07508065,38.70403548,999.9,9999.749355,0,449.4234194,1999.949677,0.899997516,0.100002568,0,1834.795484,4.99935,38234.62903,17136.15161,50.49187097,51.304,50.687,50.84045161,51.935,1795.450323,199.5003226,0,86.5999999,1831.894231,-722.1131624,-15358.04786,38173.95769,15,100,100,2.98,0.433,2,495.964,457.372,39.0526,39.1914,29.9987,39.285,39.2447,20.2242,35.1906,35.8598,-999.9,421.277,29.0986,98.6751,111.748
4,1564075311,397,20190725 10:21:51,10:21:51,null,null,null,null,null,null,null,null,B2_R1,3,1,1564075303,0.009910508,20.85735945,399.7766452,267.6261716,27.02454716,40.36893229,0.311548536,2.273285118,0.289623867,0.182856023,330.4259909,38.90821332,38.15782903,6.714430343,47.0668757,3.432695226,7.29322942,3.281735117,-437.0534158,188.2425506,20.08776643,101.7028921,-0.041813577,0.046939403,3.49693747,0,0,1,0,51153.28858,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1540-20190725-10_21_52,1044.573462,1533.58,0.318866012,0.5,1685.975772,20.85735945,268.8001852,1,0.012588468,2.047444542,-,0,1533.58,0.318866012,0.671856211,0.669278506,0.811229918,1999.989032,1685.975772,0.842992509,0.195985017,6,0.5,0: Broadleaf,1564075303,399.7766452,429.5596452,33.99424516,22.506,500.0036774,100.7787419,0.199974,39.69378387,38.15782903,999.9,10005.62935,0,1062.628419,1999.989032,0.900000065,0.10000001,0,1045.120968,4.99935,21195.68065,17136.5129,50.31809677,51.10874194,50.58029032,50.562,51.752,1795.491935,199.4996774,0,150.6000001,1044.573462,-92.2341881,-1851.015386,21184.73077,15,100,100,2.98,0.433,2,498.236,446.901,38.819,38.725,29.9989,38.7946,38.7514,20.5101,50.6973,32.3367,-999.9,429.743,22.6968,98.7732,111.83
5,1564075428,513.5,20190725 10:23:47,10:23:47,null,null,null,null,null,null,null,null,B2_R1,3,2,1564075420,0.008251518,18.61123388,398.398871,252.2112905,25.46488882,40.22493575,0.244984878,2.271810082,0.231197339,0.145672391,330.4264378,39.35831578,38.29700323,6.765179858,46.04183039,3.342013629,7.258646323,3.423166229,-363.8919234,160.2049462,17.11103351,143.8504941,-0.041773502,0.046894416,3.494289664,0,0,1,0,51120.5223,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1541-20190725-10_23_49,1179.571538,1618.66,0.271266641,0.5,1685.974547,18.61123388,228.6743264,1,0.011256236,1.887264775,-,0,1618.66,0.271266641,0.653651439,0.538278488,0.789248644,1999.987097,1685.974547,0.842992712,0.195985425,6,0.5,0: Broadleaf,1564075420,398.398871,424.6761613,33.10022581,23.52654516,500.0202581,100.7665161,0.199974194,39.60503548,38.29700323,999.9,9997.252581,0,1143.352903,1999.987097,0.899993355,0.100006665,0,1181.075161,4.99935,24042.90645,17136.44839,50.254,51.062,50.46545161,50.625,51.651,1795.475161,199.5129032,0,116,1179.571538,-140.9852991,-2820.868376,24012.43077,15,100,100,2.98,0.433,2,493.618,432.248,38.6055,38.399,29.9991,38.4379,38.4004,20.3989,42.4591,25.0218,-999.9,425.449,23.5554,98.8569,111.913
6,1564075517,602.5,20190725 10:25:16,10:25:16,null,null,null,null,null,null,null,null,B2_R1,3,3,1564075509,0.006792348,17.6963038,400.1264839,246.4919384,24.88756783,40.39959713,0.216521681,2.272540965,0.205678941,0.129478253,330.4304848,39.77861391,38.36630323,6.790573795,50.13056207,3.628270084,7.237640941,3.162303711,-299.5425631,145.1398371,15.49810814,191.525867,-0.041793356,0.046916704,3.495601569,0,0,1,0,51152.68784,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1542-20190725-10_25_18,1054.677308,1352.7,0.220316916,0.5,1685.997892,17.6963038,185.726928,1,0.010713416,2.454941968,-,0,1352.7,0.220316916,0.710559538,0.542088786,0.857962086,2000.015161,1685.997892,0.842992556,0.195985111,6,0.5,0: Broadleaf,1564075509,400.1264839,424.6238065,35.93518387,28.07713871,499.9918387,100.7670968,0.19996929,39.55095161,38.36630323,999.9,10001.94645,0,1625.293226,2000.015161,0.899997903,0.100002097,0,1056.104516,4.99935,21928.24839,17136.72903,50.3363871,51.21341935,50.528,50.875,51.75,1795.51,199.5051613,0,88.20000005,1054.677308,-235.3596583,-4261.432482,21901.68846,15,100,100,2.98,0.433,2,496.15,379.058,38.5643,38.2472,29.9995,38.2598,38.2204,20.4612,21.4192,24.01,-999.9,424.534,27.8975,98.8946,111.942
7,1564075655,741,20190725 10:27:35,10:27:35,null,null,null,null,null,null,null,null,B2_R1,5,1,1564075647,0.009739854,22.03991635,400.4066452,273.3607751,27.59761879,40.4237585,0.341566855,2.272616537,0.315396701,0.199306868,330.4257598,38.55376318,37.72543871,6.558861584,50.42862109,3.598016289,7.134869466,2.960845295,-429.5275458,191.0012254,20.30572806,112.2051675,-0.041795409,0.046919009,3.495737227,0,0,1,0,51198.55325,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1543-20190725-10_27_36,903.9399231,1411.21,0.359457541,0.5,1685.973944,22.03991635,303.0180243,1,0.013289891,2.311697054,-,0,1411.21,0.359457541,0.698040013,0.833945423,0.842845439,1999.986774,1685.973944,0.842992546,0.195985093,6,0.5,0: Broadleaf,1564075647,400.4066452,431.5333871,35.63918065,24.36827742,500.0167097,100.7567742,0.199988097,39.28436129,37.72543871,999.9,10003.46258,0,1549.224839,1999.986774,0.899999774,0.100000371,0,904.6157742,4.99935,18482.55484,17136.47419,50.375,51.375,50.625,50.917,51.74187097,1795.487097,199.5019355,0,138,903.9399231,-53.14099145,-1104.447863,18468.75769,15,100,100,3.414,0.383,2,505.044,449.662,38.4119,38.0644,29.9999,38.0397,37.9892,20.7146,45.7406,35.9879,-999.9,431.72,24.3671,98.9289,111.966
8,1564075777,862.5,20190725 10:29:36,10:29:36,null,null,null,null,null,null,null,null,B2_R1,5,2,1564075769,0.010272392,22.55567267,399.9836129,283.0864146,28.57929364,40.3807761,0.385347182,2.272467443,0.352382983,0.222965601,330.4270946,38.25563391,37.28207742,6.402603245,50.8733534,3.605485057,7.087177896,2.797118188,-453.0124705,230.0111457,24.3877762,131.813546,-0.041791359,0.046914461,3.495469591,0,0,1,0,51214.25474,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1544-20190725-10_29_38,961.921,1379.58,0.302743589,0.5,1685.984641,22.55567267,255.2105203,1,0.013595715,2.387625219,-,0,1379.58,0.302743589,0.70480796,0.724288477,0.851017367,2000,1685.984641,0.84299232,0.195984641,6,0.5,0: Broadleaf,1564075769,399.9836129,431.9786129,35.71340323,23.82764194,500.0367742,100.7560968,0.199979419,39.15951613,37.28207742,999.9,10002.56032,0,933.5345484,2000,0.900006129,0.099993871,0,963.4833226,4.99935,19603.87097,17136.63871,50.375,51.389,50.625,50.94106452,51.754,1795.512903,199.4880645,0,121.0999999,961.921,-123.4307009,-2534.023932,19572.73846,15,100,100,3.414,0.383,2,496.985,453.65,38.3068,38.0054,29.9997,37.9465,37.8847,20.7313,46.2966,33.7322,-999.9,431.935,23.477,98.9413,111.967
9,1564075862,948,20190725 10:31:02,10:31:02,null,null,null,null,null,null,null,null,B2_R1,5,3,1564075854,0.007045178,15.20919971,400.4395484,274.2997996,27.69072462,40.42460578,0.233948661,2.272787792,0.221346151,0.139417029,330.4221799,39.15040274,37.8189,6.59222017,50.37116129,3.540339869,7.028505553,3.051880302,-310.69234,145.3239819,15.43465206,180.4884738,-0.041800063,0.046924232,3.496044653,0,0,1,0,51249.75,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1545-20190725-10_31_03,1277.818077,1446.98,0.116906884,0.5,1685.957668,15.20919971,98.5500288,1,0.009238484,2.229830405,-,0,1446.98,0.116906884,0.69038622,0.262654499,0.833603899,1999.967742,1685.957668,0.842992431,0.195984861,6,0.5,0: Broadleaf,1564075854,400.4395484,422.0845161,35.07002903,26.90909032,499.8030323,100.7505806,0.200002129,39.00492258,37.8189,999.9,10005.19129,0,921.8215806,1999.967742,0.900002548,0.099997565,0,1281.536774,4.99935,26491.33548,17136.32903,50.32012903,51.258,50.562,50.812,51.687,1795.477097,199.4922581,0,84.60000014,1277.818077,-624.143932,-12636.60514,26414.10385,15,100,100,3.414,0.383,2,497.521,442.712,38.1583,37.9,29.9996,37.8393,37.7788,20.4092,30.0736,32.132,-999.9,422.165,26.7199,98.969,111.997
10,1564076174,1260.1,20190725 10:36:14,10:36:14,null,null,null,null,null,null,null,null,B1_R2,2,1,1564076166,0.007025581,19.0314419,399.3417419,237.3472563,23.96130361,40.31539641,0.21968797,2.272307815,0.208533486,0.131288402,330.4254285,39.24592183,38.35060323,6.784813534,50.37802878,3.557833504,7.062272165,3.226980031,-309.828141,91.07312485,9.703727332,121.3741396,-0.041787022,0.046909593,3.495183055,0,0,1,0,51219.87224,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1546-20190725-10_36_15,1128.879231,1536.14,0.265119565,0.5,1685.974742,19.0314419,223.4924455,1,0.011505472,2.04236593,-,0,1536.14,0.265119565,0.671308441,0.55545105,0.810568516,1999.988065,1685.974742,0.842992402,0.195984803,6,0.5,0: Broadleaf,1564076166,399.3417419,425.546129,35.24190645,27.10834516,500.0013871,100.7546129,0.200013613,39.09402903,38.35060323,999.9,10001.66968,0,1032.036129,1999.988065,0.900002645,0.099997174,0,1132.234516,4.99935,23168.99355,17136.5129,50.125,51.014,50.437,50.375,51.49593548,1795.496452,199.4922581,0,311.5,1128.879231,-309.9705979,-6270.994863,23102.22308,15,100,100,3.414,0.383,2,502.08,466.043,37.7861,37.4668,29.9998,37.4241,37.3657,20.5989,43.4572,53.9496,-999.9,425.704,26.9572,99.0533,112.047
11,1564076300,1385.5,20190725 10:38:19,10:38:19,null,null,null,null,null,null,null,null,B1_R2,2,2,1564076292,0.004086893,11.77921023,399.9867419,217.7849681,21.98681259,40.38126971,0.117333055,2.271490942,0.114067017,0.071577754,330.4255338,40.41114881,38.91319677,6.99389268,49.92747698,3.565906754,7.142172947,3.427985926,-180.2319897,47.786504,5.112362127,203.0924103,-0.041764835,0.046884686,3.493716876,0,0,1,0,51159.5035,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1547-20190725-10_38_21,1083.181923,1381.22,0.21577886,0.5,1685.976503,11.77921023,181.8990439,1,0.007203958,2.383602902,-,0,1381.22,0.21577886,0.704457045,0.51538063,0.850593657,1999.990323,1685.976503,0.842992331,0.195984661,6,0.5,0: Broadleaf,1564076292,399.9867419,416.0833548,35.3212129,30.59019032,500.0025806,100.7565484,0.199972097,39.30341613,38.91319677,999.9,9996.167097,0,1883.307097,1999.990323,0.90000571,0.099994432,0,1084.274194,4.99935,22129.74839,17136.54839,50.19919355,51.29,50.49593548,50.5863871,51.562,1795.503226,199.4877419,0,124.8,1083.181923,-140.4782907,-2725.832481,22108.79231,15,100,100,3.257,0.54,2,492.929,460.977,37.7909,37.4008,30.0001,37.3297,37.2734,20.2765,33.2778,54.0574,-999.9,415.863,30.5974,99.0789,112.073
12,1564076398,1484.1,20190725 10:39:58,10:39:58,null,null,null,null,null,null,null,null,B1_R2,2,3,1564076390,0.00737156,19.1117748,399.656129,245.9365559,24.82939352,40.34869589,0.234640536,2.27216572,0.221962274,0.139808398,330.4189007,39.25182329,38.30283871,6.767315001,50.45909707,3.586321255,7.107382936,3.180993746,-325.0857775,111.4303824,11.87755858,128.6410641,-0.041783162,0.04690526,3.494927997,77,15,1,0,51195.98265,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1548-20190725-10_39_59,1229.535,1763.81,0.30290961,0.5,1685.939847,19.1117748,255.3436912,1,0.011553359,1.649661812,-,0,1763.81,0.30290961,0.622593345,0.556028325,0.751747682,1999.946452,1685.939847,0.842992494,0.195984988,6,0.5,0: Broadleaf,1564076390,399.656129,426.1289677,35.52271613,26.98997742,499.9357419,100.7585484,0.199983097,39.21249677,38.30283871,999.9,10000.35516,0,2055.423226,1999.946452,0.900000516,0.099999645,0,1233.657742,4.99935,25223.73226,17136.14516,50.379,51.631,50.625,50.95122581,51.75,1795.452258,199.4941935,0,98.19999981,1229.535,-331.2632479,-6630.547009,25141.61154,15,100,100,3.257,0.54,2,383.663,458.15,37.8551,37.4489,30.0004,37.3495,37.2839,20.624,42.2773,50.5831,-999.9,426.091,26.8195,99.0704,112.075
13,1564076523,1608.6,20190725 10:42:02,10:42:02,null,null,null,null,null,null,null,null,B1_R2,3,1,1564076515,0.007738278,18.38134343,399.5134839,249.874291,25.22712371,40.334586,0.234327862,2.271424206,0.221678501,0.139628627,330.4247703,39.38622649,38.87350968,6.978962573,50.52262574,3.640053254,7.204798248,3.338909319,-341.2580755,72.56882117,7.768481396,69.50399739,-0.041763022,0.046882651,3.493597103,0,0,1,0,51130.79262,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1549-20190725-10_42_04,1160.505,1501.05,0.22687119,0.5,1685.968546,18.38134343,191.2488453,1,0.011119921,2.113487226,-,0,1501.05,0.22687119,0.678816733,0.487804838,0.819634371,1999.980323,1685.968546,0.842992567,0.195985133,6,0.5,0: Broadleaf,1564076515,399.5134839,425.2789355,36.05467419,27.10424194,500.039129,100.7592581,0.20000271,39.46611613,38.87350968,999.9,9995.464516,0,2137.573871,1999.980323,0.899997645,0.100002394,0,1164.811935,4.99935,24184.29355,17136.42258,50.625,51.883,50.903,51.185,51.99187097,1795.479355,199.5025806,0,124.2,1160.505,-337.9066669,-6778.61197,24098.05385,15,100,100,3.257,0.54,2,502.588,458.335,38.0025,37.5799,30.0007,37.433,37.3617,20.6068,43.9441,54.1514,-999.9,425.329,27.0377,99.0378,112.03
14,1564076683,1769.1,20190725 10:44:43,10:44:43,null,null,null,null,null,null,null,null,B1_R2,3,2,1564076675,0.007016389,15.4295309,398.7840968,261.0964981,26.36148433,40.26304755,0.215468637,2.272413949,0.204727728,0.128875226,330.4288043,39.88128376,38.88491935,6.983252008,50.72798459,3.706188581,7.306003996,3.277063427,-309.4227515,103.0992038,11.04636984,135.1516264,-0.041789905,0.04691283,3.495373567,0,0,1,0,51119.87621,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1550-20190725-10_44_44,1052.5,1360.7,0.226501066,0.5,1685.989935,15.4295309,190.9392584,1,0.009368991,2.434629235,-,0,1360.7,0.226501066,0.708847759,0.552560173,0.855895205,2000.005806,1685.989935,0.84299252,0.19598504,6,0.5,0: Broadleaf,1564076675,398.7840968,420.6523548,36.70782903,28.5990129,500.1099355,100.7645484,0.199978226,39.72647419,38.88491935,999.9,10001.37355,0,1793.574194,2000.005806,0.899999323,0.100000677,0,1054.191935,4.99935,21806.39032,17136.64194,51.004,52.36280645,51.274,51.73170968,52.375,1795.504839,199.5019355,0,159.6000001,1052.5,-281.8188036,-5627.637611,21772.91538,15,100,100,3.257,0.54,2,494.913,449.317,38.2708,37.898,30.0009,37.6826,37.5957,20.4537,43.2494,59.4915,-999.9,420.876,28.5778,98.9643,111.968
