SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,pot_num,BH455_leaf,BH455_BLOCK,BH455_VINE,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,V,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1567803457,0,20190906 15:57:36,15:57:36,,1,B2_R1,5,1567803449,0.005019184,9.071923806,386.6390323,250.8172261,25.357536,39.08907427,0.129100309,2.274980347,0.12516402,0.078571175,297.3803073,41.40453474,40.07355484,7.442835423,46.553626,3.610272406,7.755083151,3.832563017,-221.3460125,94.65792405,10.24319107,180.9354099,-0.041859664,0.04699114,3.499981416,21,4,1,0,51021.97743,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3685-20190906-15_57_47,1064.712308,1206.74,0.117695355,0.5,1517.374753,9.071923806,89.29397986,1,0.006284471,3.159885311,-,0,1206.74,0.117695355,0.759608757,0.353233774,0.904613116,1799.987742,1517.374753,0.842991715,0.195983429,6,0.5,0: Broadleaf,1567803449,386.6390323,399.8540323,35.71003548,29.90211613,500.0016452,100.8996774,0.199981452,40.84533548,40.07355484,999.9,0,0,10004.65194,0,0.00191117,1799.987742,0.899998032,0.100001813,0,1065.221613,4.99961,19520.36452,14834.52258,50.09248387,50.812,50.5,50.5,51.937,1615.486129,179.5016129,0,5477.8,1064.712308,-127.7873505,-2387.71966,19510.63846,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-13.26305366,0.980303833,0.102811118,1,1072.357353,-146.6808514,14.47041308,0,5.848327561,-0.715452334,0.075635394,0,1,3,1/3,1.88779,1.89346,1.89146,1.89135,1.88828,1.89115,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,481.549,1163.9,40.2395,40.8782,29.9978,40.923,40.8237,30.1734,39.3064,60.6261,-999.9,400,30.1845,99.6415,98.4574
2,1567803549,92.5,20190906 15:59:09,15:59:09,,2,B2_R1,5,1567803541,0.007552208,16.32396622,377.1785806,245.7604801,24.84439993,38.12970864,0.23869078,2.274040879,0.225594346,0.142113216,297.3790354,40.22772081,39.11279032,7.069399597,50.83056886,3.868230645,7.610047913,3.201168952,-333.0523746,168.8761032,18.16727737,151.3700414,-0.041834119,0.046962464,3.498294395,21,4,1,0,51049.70997,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3686-20190906-15_59_20,1072.388462,1626.39,0.340632652,0.5,1517.36823,16.32396622,258.432582,1,0.011063854,2.086529061,-,0,1626.39,0.340632652,0.676011474,0.67419052,0.805057657,1799.98,1517.36823,0.842991717,0.195983433,6,0.5,0: Broadleaf,1567803541,377.1785806,400.1875161,38.2644871,29.54788065,499.957871,100.8919355,0.199989129,40.49026774,39.11279032,999.9,0,0,9999.313871,0,0.00191117,1799.98,0.899997,0.100003,0,1073.264516,4.99961,19358.12581,14834.45806,50.062,50.812,50.48374194,50.308,51.877,1615.479032,179.5009677,0,92,1072.388462,-78.78632484,-1414.789745,19342.83846,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-22.72504878,-5.526792334,0.582548409,0,1075.911471,-71.90181132,7.090334404,0,8.637307561,1.597857491,0.164578918,0,0,3,0/3,1.88777,1.89346,1.89142,1.89134,1.88828,1.89116,1.88417,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,482.846,1165.72,39.921,40.3244,29.9979,40.3979,40.3084,30.2051,34.3975,55.1174,-999.9,400,29.2866,99.7237,98.5603
3,1567803649,192,20190906 16:00:48,16:00:48,,3,B2_R1,5,1567803641,0.006884666,14.98174998,377.8277742,251.7130242,25.44796545,38.1980558,0.227898506,2.27409107,0.215927955,0.135978059,297.3819324,40.3789883,38.48083226,6.832722505,49.82382485,3.778432885,7.583586558,3.05428962,-303.6137526,238.3387193,25.5538066,257.6607058,-0.041835484,0.046963996,3.498384518,0,0,1,0,51062.11034,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3687-20190906-16_00_59,896.2830769,1423.35,0.370300294,0.5,1517.384143,14.98174998,280.9438969,1,0.010179179,2.526820529,-,0,1423.35,0.370300294,0.716458495,0.851910058,0.853225751,1799.999032,1517.384143,0.842991644,0.195983287,6,0.5,0: Broadleaf,1567803641,377.8277742,398.9275806,37.37354839,29.42062258,499.9941935,100.899129,0.199991806,40.42485484,38.48083226,999.9,0,0,9998.927097,0,0.00191117,1799.999032,0.900000935,0.099999181,0,897.0965806,4.99961,15977.55161,14834.62581,50.137,51.012,50.562,50.415,51.99187097,1615.502581,179.4987097,0,99,896.2830769,-66.77456412,-1162.581197,15963.27308,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-20.82294878,-5.140051568,0.512025319,0,900.262,-66.65149134,6.553462475,0,8.006310976,-0.96002007,0.099793537,0,0,3,0/3,1.88769,1.89346,1.89138,1.89133,1.88828,1.89109,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,506.675,1168.21,39.7535,39.8526,29.9986,39.9135,39.8359,30.264,30.8601,55.3106,-999.9,400,29.6541,99.7915,98.6428
4,1567803788,331.0999999,20190906 16:03:07,16:03:07,,1,B2_R1,3,1567803780,0.006815448,13.68898157,379.3590323,251.5251508,25.42864497,38.35237199,0.206789987,2.273994443,0.196882047,0.1239019,297.3837452,40.52265377,39.3572129,7.162827571,50.49102623,3.853814413,7.632671984,3.309013158,-300.5612615,145.7447993,15.70175072,158.2690337,-0.041832857,0.046961047,3.498211017,2,0,1,0,51039.27372,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3688-20190906-16_03_18,927.5455,1270.47,0.2699194,0.5,1517.390953,13.68898157,204.7866277,1,0.009327165,2.951214905,-,0,1270.47,0.2699194,0.746913285,0.73619208,0.889494161,1800.006774,1517.390953,0.842991801,0.195983602,6,0.5,0: Broadleaf,1567803780,379.3590323,398.8883871,38.11965806,30.25289355,500.0006452,100.8978065,0.200015742,40.54603871,39.3572129,999.9,0,0,9998.430323,0,0.00191117,1800.006774,0.899995129,0.100004794,0,929.2562903,4.99961,16822.21935,14834.67097,50.167,50.94309677,50.562,50.556,52,1615.498065,179.5087097,0,138.6000001,927.5455,-165.0366839,-2939.042737,16791.54615,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-19.33321707,-3.714137979,0.372368625,0,939.0159412,-188.7341257,18.67255838,0,7.889665854,-0.414024042,0.049631854,0,0,3,0/3,1.88771,1.89346,1.8914,1.89135,1.88828,1.89109,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,505.079,1175.39,39.5799,39.3518,29.9989,39.3697,39.2848,30.3397,30.4796,59.9246,-999.9,400,30.2074,99.8666,98.7281
5,1567803899,442.0999999,20190906 16:04:58,16:04:58,,2,B2_R1,3,1567803891,0.00365977,8.538735083,388.5568065,211.5148573,21.38395981,39.28273995,0.088705387,2.273979269,0.086826916,0.054432282,297.3755467,41.44992356,41.07245161,7.849104275,50.49111038,3.833981155,7.59337857,4.015123119,-161.3958747,-76.42162517,-8.297310097,51.26073666,-0.041832445,0.046960584,3.498183772,5,1,1,0,51054.60477,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3689-20190906-16_05_09,1223.429615,1341.69,0.088142853,0.5,1517.352978,8.538735083,66.87191033,1,0.005933167,2.741475304,-,0,1341.69,0.088142853,0.732725752,0.220212508,0.87259832,1799.962258,1517.352978,0.842991552,0.195983104,6,0.5,0: Broadleaf,1567803891,388.5568065,400.5102258,37.92300323,33.69764839,499.9789677,100.8990968,0.199994258,40.44908387,41.07245161,999.9,0,0,9998.203871,0,0.00191117,1799.962258,0.90000371,0.099996355,0,1229.497097,4.99961,22414.02903,14834.32581,50.187,50.937,50.562,50.5,52.042,1615.473226,179.4893548,0,110.1999998,1223.429615,-797.4492309,-14449.57949,22303.98462,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-11.98160732,0.890908014,0.109660659,1,1278.125882,-906.1103694,89.1063885,0,4.213967317,0.097130801,0.028049993,1,2,3,2/3,1.88774,1.89346,1.89142,1.89134,1.88828,1.8911,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,501.823,1178.91,39.467,39.0267,29.9992,39.0173,38.9275,30.4284,23.3008,65.2486,-999.9,400,33.4813,99.9089,98.7853
6,1567804016,559.5999999,20190906 16:06:56,16:06:56,,3,B2_R1,3,1567804008,0.003979148,9.780294112,385.7545484,207.7194871,20.99986937,38.99872486,0.100575394,2.274677371,0.098168625,0.061566832,297.3790443,41.30617847,40.62154516,7.66339481,50.12128189,3.797821333,7.57726297,3.865573477,-175.4804461,-26.04118929,-2.819867959,93.03754091,-0.041851425,0.046981891,3.499437324,14,3,1,0,51083.28507,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3690-20190906-16_07_07,974.9980769,1134.2,0.140364947,0.5,1517.36994,9.780294112,106.4927757,1,0.006751332,3.425938988,-,0,1134.2,0.140364947,0.774059244,0.483105742,0.921822107,1799.982258,1517.36994,0.842991609,0.195983218,6,0.5,0: Broadleaf,1567804008,385.7545484,399.3332581,37.56601935,32.9702871,499.9857419,100.8972581,0.199994129,40.40919355,40.62154516,999.9,0,0,10002.92258,0,0.00191117,1799.982258,0.900001935,0.099998239,0,977.1263871,4.99961,17865.14516,14834.48387,50.254,51,50.625,50.61483871,52.07825806,1615.488387,179.4948387,0,116.5999999,974.9980769,-275.0132646,-5064.858113,17826.76538,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-13.50923415,-1.22636446,0.135688072,0,991.8053235,-320.5930665,31.74544791,0,4.614375854,-0.658912683,0.075821557,0,0,3,0/3,1.88769,1.89346,1.89142,1.89134,1.88828,1.89111,1.88416,1.89098,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,490.527,1179.06,39.3668,38.7986,29.9995,38.7476,38.6492,30.5809,24.7066,68.582,-999.9,400,33.1552,99.9376,98.8175
7,1567804149,692.5999999,20190906 16:09:09,16:09:09,,1,B2_R1,1,1567804141,0.003320338,7.970863287,388.2967097,230.9173086,23.34409656,39.254034,0.093269511,2.273766397,0.091195008,0.057179423,297.3766586,41.18922446,39.53311935,7.230726716,50.37164026,3.749912677,7.444491896,3.480814039,-146.426924,66.75925735,7.18290301,224.8918949,-0.041826658,0.046954088,3.497801558,34,7,1,0,51108.25374,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3691-20190906-16_09_20,946.3888077,1088.44,0.130508978,0.5,1517.35771,7.970863287,99.01440219,1,0.005558898,3.612013524,-,0,1088.44,0.130508978,0.783174964,0.500570732,0.932677958,1799.967742,1517.35771,0.842991613,0.195983226,6,0.5,0: Broadleaf,1567804141,388.2967097,399.4090645,37.09373548,33.25706129,499.9915806,100.8929032,0.199980194,40.07772258,39.53311935,999.9,0,0,9997.434516,0,0.00191117,1799.967742,0.900001355,0.099998645,0,947.7986129,4.99961,17280.08387,14834.36452,50.129,50.772,50.554,50.31809677,51.94309677,1615.474516,179.4935484,0,132.1999998,946.3888077,-187.5655727,-3434.31453,17254.06538,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-11.0898122,-0.547818815,0.068686286,1,957.2761471,-210.616773,20.78738217,0,3.886889756,-1.068267387,0.107492811,0,1,3,1/3,1.88775,1.89346,1.89139,1.89135,1.88828,1.89111,1.88416,1.89098,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,467.122,1183.87,39.1562,38.5583,29.9995,38.4836,38.3777,30.629,25.2475,72.8768,-999.9,400,33.3971,99.9683,98.8631
8,1567804240,783.0999999,20190906 16:10:39,16:10:39,,2,B2_R1,1,1567804232,0.004876531,11.61715794,383.7076452,212.9130413,21.52349936,38.78922214,0.125669035,2.274425817,0.121935068,0.076535658,297.3764062,40.43054273,39.77887742,7.32652236,47.65704878,3.500116958,7.344384614,3.826405402,-215.0549978,5.581135154,0.600300933,88.50284448,-0.041844585,0.046974212,3.4989856,4,1,1,0,51170.62043,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3692-20190906-16_10_50,930.1841538,1329.98,0.300602901,0.5,1517.356114,11.61715794,228.0608248,1,0.007961962,2.77441766,-,0,1329.98,0.300602901,0.735058467,0.761054247,0.875376336,1799.965806,1517.356114,0.842991633,0.195983265,6,0.5,0: Broadleaf,1567804232,383.7076452,399.8937419,34.62357742,28.9743129,499.9965161,100.8905806,0.199983032,39.82439355,39.77887742,999.9,0,0,10001.94968,0,0.00191117,1799.965806,0.900000806,0.099999368,0,930.7138065,4.99961,16849.32581,14834.33871,49.94919355,50.75,50.379,50.125,51.77,1615.47129,179.4945161,0,89.79999995,930.1841538,-69.44403419,-1241.565812,16839.83846,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-16.12786341,-1.213392334,0.12145859,0,934.4981765,-71.77143809,7.037468364,0,5.668679756,-0.417068153,0.047399083,0,0,3,0/3,1.88778,1.89347,1.89146,1.89137,1.88829,1.89116,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,502.774,1173.43,38.978,38.4338,29.9997,38.3343,38.2281,30.5293,33.523,69.79,-999.9,400,28.7416,99.9911,98.8829
9,1567804369,912.0999999,20190906 16:12:48,16:12:48,,3,B2_R1,1,1567804361,0.003644802,8.521057343,386.8119677,214.9404174,21.72760723,39.10152687,0.091239753,2.274409561,0.089254072,0.055958601,297.3832095,40.50559644,39.58103871,7.249319814,46.24113647,3.337482128,7.217560776,3.911837686,-160.7357716,-10.04438931,-1.077663664,125.525385,-0.041844143,0.046973716,3.49895641,2,0,1,0,51223.28171,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3693-20190906-16_12_59,1087.122308,1223.21,0.111254562,0.5,1517.388719,8.521057343,84.40820838,1,0.005921378,3.103874233,-,0,1223.21,0.111254562,0.756327815,0.32514202,0.900705864,1800.004194,1517.388719,0.842991769,0.195983538,6,0.5,0: Broadleaf,1567804361,386.8119677,398.7287419,33.01605161,28.78680645,500.0133548,100.8866452,0.200007097,39.49912258,39.58103871,999.9,0,0,10002.23419,0,0.00191117,1800.004194,0.899996258,0.100003577,0,1088.815161,4.99961,19895.40323,14834.65484,49.812,50.56,50.25,49.9613871,51.56,1615.497097,179.5064516,0,128,1087.122308,-414.4642734,-7546.523076,19864.91538,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-11.5959,-6.29932892,0.625642242,0,1111.947941,-476.9020709,47.04804652,0,4.289995854,-1.161694704,0.116249942,0,0,3,0/3,1.88782,1.8935,1.89148,1.89142,1.88831,1.89117,1.88417,1.89103,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,504.674,1176.1,38.7042,38.2653,29.9996,38.154,38.0417,30.5303,34.4419,73.7409,-999.9,400,28.9392,100.018,98.9138
10,1567804586,1129.1,20190906 16:16:25,16:16:25,,1,B1_R2,6,1567804578,0.007538015,17.4181968,375.2468065,230.9703818,23.35241116,37.93957321,0.228921504,2.275460143,0.216853156,0.136564474,297.3908405,38.93337642,38.75447097,6.93434642,50.75076258,3.602964177,7.099330127,3.331382243,-332.4264751,53.5997017,5.71683045,24.28089754,-0.041872714,0.04700579,3.500843106,0,0,1,0,51307.74303,0,804.6615385,5019.9,4215.238462,0.839705664,-0.463974113,MPF-3694-20190906-16_16_36,1104.579231,1671.26,0.339073974,0.5,1517.427611,17.4181968,257.2601049,1,0.01178453,2.003661908,-,0,1671.26,0.339073974,0.667073049,0.653913888,0.794412945,1800.050323,1517.427611,0.842991772,0.195983544,6,0.5,0: Broadleaf,1567804578,375.2468065,399.5434194,35.63563548,26.91220645,499.991,100.9056774,0.199975065,39.19139677,38.75447097,999.9,0,0,10007.17581,0,0.00191117,1800.050323,0.899997097,0.100002645,0,1105.18871,4.99961,19902.90323,14835.03871,49.562,50.427,50,49.69716129,51.312,1615.539032,179.5112903,0,216.2,1104.579231,-96.45196568,-1744.376066,19892.48462,15,1567803277,15:54:36,13,3.35,0.144,399,39,0.59,0.21,-24.2064561,-1.842409756,0.184551368,0,1109.637353,-99.99466132,9.805112205,0,8.75173,-0.531197561,0.055686287,0,0,3,0/3,1.88782,1.89347,1.89147,1.89137,1.88829,1.89117,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,3.35,0.144,2,509.568,1176.18,38.3532,38.0717,29.9999,37.9479,37.834,30.5467,35.059,70.2489,-999.9,400,26.785,100.033,98.938
