SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH_Leaf,BH_Vine,BH_Block,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1565969985,0,20190816 08:39:45,10:39:45,1,6,B2_R2,1565969977,0.008341178,15.36222008,377.6927419,270.0242292,27.31273447,38.20331828,0.284317898,2.275064151,0.265950503,0.167770324,280.8578621,37.5133208,37.29530968,6.407219611,50.47347736,3.388425401,6.713279089,3.01879421,-367.8459388,105.4022755,11.10956124,29.52376012,-0.041861943,0.046993699,3.500131919,15,3,1,0,51466.90437,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3210-20190816-08_39_50,1137.908462,1443.71,0.211816458,0.5,1433.075672,15.36222008,151.7745064,1,0.011054026,1.70455978,-,0,1443.71,0.211816458,0.630254059,0.450138679,0.783663128,3210,300,300,300,10378.2,1403.75,-0.00719834,19.7386,1699.98871,1433.075672,0.842991288,0.195982576,6,0.5,0: Broadleaf,1565969977,377.6927419,399.9075806,33.49928065,23.82530968,500.0069355,100.9491613,0.200037613,38.15466129,37.29530968,999.9,0,0,10000.29226,0,0.00191117,1699.98871,0.899996548,0.100003445,0,1141.24129,4.99961,19460.25484,14008.0871,47.29009677,48.73154839,47.81841935,48.409,49.24367742,1525.483548,169.5051613,0,4321.9,1137.908462,-267.0447865,-4458.69402,19404.75385,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-22.18479268,-0.664432056,0.079768722,1,1110.63,0,0,0,9.690268537,-0.304722648,0.032628144,0,1,3,3-Jan,100,100,3.564,0.222,2,486.082,440.039,37.3941,40.2253,29.9988,40.1456,40.0833,18.602,48.2534,80.4022,-999.9,400,23.7557,99.6314,98.4954
2,1565970090,105,20190816 08:41:30,10:41:30,2,6,B2_R2,1565970082,0.01665849,22.4351921,365.8803871,296.0102234,29.94002113,37.00705467,0.737592437,2.275800548,0.626251328,0.400002515,280.858179,35.10945076,36.30428065,6.069366467,51.39198099,3.50622734,6.822518363,2.563139127,-734.6394105,263.6525253,27.68789677,-162.4408095,-0.041881974,0.047016185,3.501454503,0,0,1,0,51441.09195,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3211-20190816-08_41_35,1136.046923,1547.71,0.265982049,0.5,1433.079495,22.4351921,190.5867101,1,0.015989502,1.522824043,-,0,1547.71,0.265982049,0.603618809,0.525516409,0.750544636,3211,300,300,300,10507.5,1445.09,-0.00729021,7.10291,1699.993548,1433.079495,0.842991137,0.195982275,6,0.5,0: Broadleaf,1565970082,365.8803871,400.1163548,34.66527742,15.3682129,500.0040968,100.9452581,0.199968548,38.45316129,36.30428065,999.9,0,0,10005.46419,0,0.00191117,1699.993548,0.900001516,0.099998661,0,1139.069355,4.99961,19853.30323,14008.13548,48.3646129,49.68522581,48.92722581,49.20129032,50.24367742,1525.496452,169.4970968,0,104.3000002,1136.046923,-327.294359,-5656.588034,19801.07692,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-34.11907805,-2.19123554,0.227489075,0,1102.93,0,0,0,19.19468537,1.996787456,0.19843856,0,0,3,0/3,100,100,3.564,0.222,2,510.678,432.851,37.7754,39.9994,29.9994,39.9768,39.9238,18.3877,61.2369,63.3696,-999.9,400,14.9788,99.6825,98.5532
3,1565970181,196,20190816 08:43:01,10:43:01,3,6,B2_R2,1565970173,0.011564086,17.42386332,373.982,291.8179159,29.51668875,37.82739062,0.453236679,2.275659801,0.408413825,0.258915404,280.858429,37.36089187,37.08894516,6.335552634,51.2770134,3.612431914,7.044934317,2.72312072,-509.9761946,240.386946,25.4148601,36.6840405,-0.041878145,0.047011887,3.501201705,27,5,1,0,51338.52806,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3212-20190816-08_43_06,1246.120385,1586.33,0.214463331,0.5,1433.079871,17.42386332,153.6715412,1,0.012492603,1.461404626,-,0,1586.33,0.214463331,0.593727911,0.41389561,0.738246212,3212,300,300,300,10420.6,1535.05,-0.00722937,21.1915,1699.993871,1433.079871,0.842991199,0.195982398,6,0.5,0: Broadleaf,1565970173,373.982,400.0805484,35.71445161,22.33305161,499.9961613,100.9476452,0.199978581,39.04832258,37.08894516,999.9,0,0,10004.3129,0,0.00191117,1699.993871,0.899999387,0.100000758,0,1251.75,4.99961,21281.89032,14008.13871,49.28393548,50.70741935,49.80216129,50.05222581,51.13074194,1525.493548,169.5006452,0,90.4000001,1246.120385,-604.6273496,-10193.94529,21187.58077,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-25.37824146,-12.79105923,1.318647044,0,1185.36,0,0,0,13.40026585,-0.192489199,0.054035371,0,0,3,0/3,100,100,3.564,0.222,2,472.174,441.173,38.1435,39.8854,29.9998,39.8756,39.8328,18.7216,44.6297,58.0697,-999.9,400,21.9946,99.7121,98.5843
4,1565970284,298.5,20190816 08:44:43,10:44:43,1,4,B2_R2,1565970276,0.00699211,12.60301146,381.5779677,261.8694073,26.48706556,38.59511789,0.207088514,2.273594029,0.197151026,0.124072487,280.8544876,39.31019136,38.9285129,6.999661942,49.84748932,3.60040945,7.222850136,3.399252492,-308.3520469,71.61682575,7.662996137,51.78226258,-0.041821973,0.046948828,3.49749208,0,0,1,0,51196.24069,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3213-20190816-08_44_49,1321.655385,1505.12,0.12189368,0.5,1433.060237,12.60301146,87.34049283,1,0.009128749,1.594211757,-,0,1505.12,0.12189368,0.614526456,0.24767092,0.764107296,3213,300,300,300,10378.5,1490.93,-0.00719835,22.3685,1699.970645,1433.060237,0.842991166,0.195982332,6,0.5,0: Broadleaf,1565970276,381.5779677,399.9033548,35.59613226,27.5042129,499.9964194,100.9460968,0.199989097,39.5127871,38.9285129,999.9,0,0,9991.047097,0,0.00191117,1699.970645,0.900000613,0.099999387,0,1329.388387,4.99961,23177.2,14007.95484,50.2256129,51.625,50.796,50.94106452,52.034,1525.474194,169.4964516,0,102,1321.655385,-710.5887181,-12378.5265,23042.91923,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-18.12866341,-3.360108711,0.378594271,0,1244.71,0,0,0,8.107751707,-0.210666899,0.053372635,0,0,3,0/3,100,100,3.564,0.222,2,504.043,447.118,38.5031,39.8581,30.0001,39.8328,39.7977,19.0037,29.9311,60.6948,-999.9,400,27.6307,99.7206,98.5934
5,1565970367,381.5,20190816 08:46:06,10:46:06,2,4,B2_R2,1565970359,0.009395417,15.42393074,377.4998065,275.4081207,27.85724313,38.18371028,0.308386791,2.275534034,0.28690807,0.181122505,280.8559972,38.49910044,38.47769355,6.831564386,51.1938867,3.691526651,7.210873972,3.140037735,-414.3378833,123.1867177,13.13929787,2.844129456,-0.041874724,0.047008046,3.500975817,1,0,1,0,51263.31514,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3214-20190816-08_46_12,896.5776538,1202.59,0.254461077,0.5,1433.071027,15.42393074,182.3303982,1,0.011097123,2.246825601,-,0,1202.59,0.254461077,0.692006864,0.698292255,0.860447078,3214,300,300,300,10405.1,1128.03,-0.00721802,-3.5166,1699.983871,1433.071027,0.842990955,0.19598191,6,0.5,0: Broadleaf,1565970359,377.4998065,400.2638387,36.49594516,25.63330323,500.0177097,100.9489355,0.200017774,39.48183548,38.47769355,999.9,0,0,10003.36774,0,0.00191117,1699.983871,0.900006355,0.099993465,0,897.345871,4.99961,15510.48387,14008.08387,50.165,51.534,50.7113871,50.687,51.98577419,1525.498065,169.4858065,0,82.20000005,896.5776538,-189.5765129,-3261.685472,15497.35,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-22.45916098,-5.974524042,0.614504184,0,873.792,0,0,0,10.75657073,2.226955401,0.224791627,0,0,3,0/3,100,100,3.564,0.222,2,501.835,444.237,38.6697,39.8425,29.9999,39.8054,39.7665,18.923,35.443,56.8155,-999.9,400,25.0648,99.7283,98.5996
6,1565970483,497.9000001,20190816 08:48:03,10:48:03,3,4,B2_R2,1565970475,0.009144967,12.47667863,380.9896774,290.464714,29.38049796,38.53709556,0.29145567,2.27486334,0.272186409,0.171741496,280.8525196,38.97950456,38.95915161,7.011215284,51.50661186,3.794283294,7.366594612,3.21693199,-403.293029,113.0399256,12.11170268,2.711118788,-0.041856482,0.046987568,3.499771289,5,1,1,0,51176.56825,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3215-20190816-08_48_08,1312.811154,3122.28,0.579534458,0.5,1433.049446,12.47667863,415.2507668,1,0.009040661,0.250560488,-,0,3122.28,0.579534458,0.200358551,0.767400565,0.249127486,3215,300,300,300,10394.8,1451.07,-0.00744327,-1549.48,1699.957742,1433.049446,0.842991217,0.195982435,6,0.5,0: Broadleaf,1565970475,380.9896774,400.1431935,37.51146129,26.94885484,499.986,100.9499355,0.200037452,39.88085484,38.95915161,999.9,0,0,9998.910968,0,0.00191117,1699.957742,0.89999871,0.100001326,0,1321.576129,4.99961,23000.40968,14007.84516,50.20935484,51.687,50.812,50.83232258,52.062,1525.459677,169.4980645,0,116,1312.811154,-806.1801711,-14002.68376,22848.24231,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-18.79022683,-7.197163066,0.748168907,0,1226.65,0,0,0,10.58149512,-0.365454355,0.040766461,0,0,3,0/3,100,100,3.564,0.222,2,497.503,444.633,38.976,39.8189,29.9998,39.7625,39.7257,18.9711,34.0062,64.4134,-999.9,400,26.4622,99.7456,98.6161
7,1565970609,623.9000001,20190816 08:50:09,10:50:09,1,1,B2_R2,1565970601,0.009252907,13.85099573,379.2301935,280.9546574,28.41759657,38.35782879,0.291956934,2.274746302,0.272622768,0.172019518,280.8513435,39.2661295,39.10804839,7.067597542,50.96513597,3.819403989,7.494150492,3.248193554,-408.0532124,134.1939838,14.4115092,21.40362416,-0.041853299,0.046983995,3.49956111,27,5,1,0,51120.24714,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3216-20190816-08_50_14,1287.570769,1532.83,0.160004195,0.5,1433.045411,13.85099573,114.6466389,1,0.009999705,1.547314445,-,0,1532.83,0.160004195,0.607429698,0.319152802,0.755283128,3216,300,300,300,10367.2,1509.27,-0.00719065,19.0308,1699.953226,1433.045411,0.842991083,0.195982166,6,0.5,0: Broadleaf,1565970601,379.2301935,400.0616774,37.7610871,27.07712903,500.0117419,100.9465484,0.200009677,40.20229355,39.10804839,999.9,0,0,9998.486129,0,0.00191117,1699.953226,0.900003258,0.099996977,0,1292.569677,4.99961,22451.80323,14007.82581,50.36483871,51.675,50.875,51.024,52.187,1525.463226,169.49,0,125.4000001,1287.570769,-526.8820506,-9181.654688,22364.66923,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-20.78263415,-1.550270383,0.167278085,0,1229.92,0,0,0,10.7149,-0.529206272,0.063656824,0,0,3,0/3,100,100,3.564,0.222,2,471.883,445.572,39.2437,39.8072,29.9999,39.7312,39.6925,18.9927,35.2321,72.042,-999.9,400,26.6409,99.7465,98.6232
8,1565970714,728.9000001,20190816 08:51:54,10:51:54,2,1,B2_R2,1565970706,0.011622754,16.08970199,375.5274516,286.1019021,28.93683118,37.98148279,0.385215966,2.275789116,0.352316873,0.222919284,280.8546825,38.70229112,38.98406774,7.020622927,50.99576708,3.863541605,7.576200587,3.157081322,-512.5634372,174.5290661,18.74188741,-38.43780111,-0.041881663,0.047015836,3.501433969,17,3,1,0,51120.03224,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3217-20190816-08_51_59,1195.323846,1457.47,0.179863842,0.5,1433.06034,16.08970199,128.8778693,1,0.011561786,1.679025983,-,0,1457.47,0.179863842,0.626730011,0.378217454,0.779281297,3217,300,300,300,10351.4,1406.46,-0.00717996,12.3754,1699.970645,1433.06034,0.842991227,0.195982454,6,0.5,0: Broadleaf,1565970706,375.5274516,400.0716129,38.19929677,24.78535806,500.0219355,100.9417097,0.199984839,40.40656129,38.98406774,999.9,0,0,10005.74161,0,0.00191117,1699.970645,0.899998645,0.100001426,0,1199.664194,4.99961,21025.44194,14007.94516,50.5,51.83029032,51,51.23780645,52.375,1525.471613,169.5,0,104.2,1195.323846,-571.3182905,-10040.99829,20949.10769,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-24.52653171,-0.244963066,0.060923616,1,1134.53,0,0,0,13.42541951,-0.406183275,0.043932771,0,1,3,3-Jan,100,100,3.564,0.222,2,482.917,442.097,39.5299,39.8425,30.0004,39.7401,39.7003,18.9227,39.8492,73.8216,-999.9,400,24.463,99.7488,98.6212
9,1565970835,849.9000001,20190816 08:53:55,10:53:55,3,1,B2_R2,1565970827,0.009906164,13.77626579,379.0811935,283.1692276,28.63996129,38.34057395,0.302438464,2.275456532,0.28174989,0.177834394,280.8515233,39.52074144,39.63249677,7.269332101,50.89307974,3.909805979,7.68239218,3.359526122,-436.8618246,127.0424131,13.70411777,-15.26377047,-0.041872616,0.047005679,3.500836619,26,5,1,0,51066.80714,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3218-20190816-08_54_00,1289.215769,1489.07,0.134214127,0.5,1433.044288,13.77626579,96.16739438,1,0.009947565,1.622173571,-,0,1489.07,0.134214127,0.618636992,0.275771463,0.769218371,3218,300,300,300,10364.5,1468.1,-0.00718889,21.9688,1699.951613,1433.044288,0.842991222,0.195982445,6,0.5,0: Broadleaf,1565970827,379.0811935,400.1184839,38.65706129,27.22947742,500.0122903,100.9408065,0.19999029,40.66810323,39.63249677,999.9,0,0,10003.66968,0,0.00191117,1699.951613,0.899998452,0.100001574,0,1293.110323,4.99961,22691.52903,14007.7871,50.71748387,52.131,51.187,51.53,52.58029032,1525.453871,169.4977419,0,120.2,1289.215769,-645.6892312,-11331.84274,22623.16154,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-20.95507561,-1.462275261,0.16327048,0,1219.46,0,0,0,11.43704634,-0.267367944,0.028743806,0,0,3,0/3,100,100,3.564,0.222,2,472.231,444.606,39.834,39.8916,30.0003,39.7585,39.708,19.0341,35.2509,79.1209,-999.9,400,26.8502,99.736,98.6147
10,1565971058,1072.9,20190816 08:57:38,10:57:38,1,6,B3_R2,1565971050,0.011185782,15.8170492,376.0963226,283.4626047,28.6704282,38.03973587,0.362291364,2.274760093,0.333020199,0.210570092,280.8559074,39.28114616,39.41797097,7.186217159,51.2790991,3.976384598,7.754396367,3.209832561,-493.2930039,174.8429844,18.86268499,-18.73142706,-0.041853674,0.046984416,3.499585875,12,2,1,0,51016.15447,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3219-20190816-08_57_43,996.8663077,1339.49,0.255786674,0.5,1433.066107,15.8170492,183.2796068,1,0.011371481,1.914990034,-,0,1339.49,0.255786674,0.656945654,0.595733002,0.816851678,3219,300,300,300,10379.7,1252.45,-0.00720056,-4.28394,1699.977419,1433.066107,0.84299126,0.19598252,6,0.5,0: Broadleaf,1565971050,376.0963226,400.125129,39.31424839,26.41900645,499.9993871,100.9435806,0.200018968,40.84366774,39.41797097,999.9,0,0,9998.869677,0,0.00191117,1699.977419,0.899996839,0.1000031,0,998.8445806,4.99961,17279.46774,14007.9871,51.006,52.32216129,51.57216129,51.687,52.875,1525.476129,169.5025806,0,222.2,996.8663077,-325.9680002,-5629.784619,17245.58462,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-23.97630732,-1.157567247,0.128186205,0,961.138,0,0,0,12.92116829,-0.437226481,0.052567464,0,0,3,0/3,100,100,3.564,0.222,2,489.151,441.955,40.0625,39.9682,30,39.8093,39.7556,18.9996,39.463,95.7049,-999.9,400,25.9581,99.7281,98.6021
11,1565971161,1175.9,20190816 08:59:21,10:59:21,2,6,B3_R2,1565971153,0.009500112,14.36848639,378.5381935,272.9427618,27.60517669,38.28500029,0.280027918,2.274889537,0.262190697,0.165377017,280.8551452,40.04540769,40.10493226,7.455314267,50.96927437,3.998182676,7.844299777,3.457131591,-418.9549455,117.2439549,12.70280273,-8.153042664,-0.041857195,0.046988368,3.499818334,35,7,1,0,50984.88668,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3220-20190816-08_59_26,1076.036923,1365.34,0.211890867,0.5,1433.061561,14.36848639,151.8263286,1,0.010360701,1.859800489,-,0,1365.34,0.211890867,0.650325257,0.48138584,0.808619822,3220,300,300,300,10400.5,1321.08,-0.007215,11.3859,1699.971935,1433.061561,0.842991305,0.19598261,6,0.5,0: Broadleaf,1565971153,378.5381935,400.0948387,39.53153548,28.58253548,500.0214516,100.9390968,0.199971742,41.06090323,40.10493226,999.9,0,0,10000.15484,0,0.00191117,1699.971935,0.899995581,0.100004419,0,1078.687742,4.99961,18483.20645,14007.95161,51.187,52.5,51.687,51.875,53.07419355,1525.468065,169.5045161,0,102.1000001,1076.036923,-442.7439319,-7531.846159,18438.18846,15,1565969847,8:37:27,8,3.564,0.222,400,32,0.75,0.17,-20.84665122,-13.55689129,1.432039708,0,1027.58,0,0,0,10.96702195,-0.069533101,0.057712232,1,1,3,3-Jan,100,100,3.564,0.222,2,461.712,444.191,40.2048,40.0076,30.0001,39.8436,39.7859,19.1084,34.2242,97.3106,-999.9,400,28.1252,99.7282,98.6009
