SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeakConst,fan_a,fan_b,fan_c,fan_d,Fs_meas,Fs_true,leak_wt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,3.86945 74.3644 368.248 613.674 860.399 1029.52 1202.57 1287.28,-0.05555 101.663 401.982 601.297 801.47 1000.89 1201.06 1400.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH445_LEAF,BH445_BLOCK,BH445_VINE,BAR,RIP720,Sierra Loma,reps,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,V,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
2,1562849028,26,20190711 05:43:48,05:43:48,1,B1_R1,3,null,null,null,null,1562849020,0.001376622,-0.560343959,399.8763548,399.9979066,40.34417633,40.3319165,0.132316718,2.2713498,0.128178845,0.080472771,0.001994258,19.92673737,19.36459677,2.255855672,49.57463927,1.191133552,2.402707452,1.06472212,-60.70904095,124.5884329,11.01401421,74.8954004,-0.041761002,0.046880383,3.493463566,96,19,1,0,54452.08302,MPF-3978-20190711-05_44_42,906.4880769,3495.09,2588.601923,0.740639561,-0.560343959,-,0,0,#DIV/0!,0.5,0.020994792,-0.560343959,#DIV/0!,#DIV/0!,-1.80324E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.350184425,3978,300,300,300,10325.6,3473.24,-0.00860103,-13.6831,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,1562849020,399.8763548,399.8645161,11.80965806,10.17716774,499.9839032,100.6611935,0.199775129,20.38203548,19.36459677,999.9,0,0,10004.71806,0,3.413285484,0.0499938,0,0,0,913.4654839,0.0499938,-43.58709677,-5.803225806,31.145,35.062,33.062,35.62296774,33.875,0,0,0,25.4000001,906.4880769,-530.5193164,2.021196522,-43.45615385,15,1562848639,05:37:18,1,12.084,0.261,408,14,0.82,0.03,0.061037353,-1.791874546,0.222113026,0,954.1029412,-769.3028512,78.31402596,0,1.667852927,-0.620496794,0.065495742,0,0,3,0/3,1.87363,1.87027,1.86981,1.87186,1.86922,1.87897,1.87561,1.87119,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.084,0.261,2,371.181,547.003,19.6755,20.3521,30.0001,20.3282,20.3733,19.2858,25.6292,51.8224,-999.9,400.03,10.272,103.053,102.821
3,1562849332,329.5,20190711 05:48:51,05:48:51,1,B1_R1,4,null,null,null,null,1562849324,0.011716295,-0.365456026,399.8830645,397.3549747,40.07895508,40.33394924,5.955620977,2.269505725,2.502998414,1.702820006,0.001994258,15.91804268,16.771,1.916519051,62.66768221,1.452267175,2.317410065,0.464251876,-516.6885932,370.3560364,32.23762593,-114.0929366,-0.041710944,0.046824189,3.490154576,32,6,1,0,54498.05047,MPF-3979-20190711-05_49_46,684.6607692,3182.26,2497.599231,0.784850776,-0.365456026,-,0,0,#DIV/0!,0.5,0.020994792,-0.365456026,#DIV/0!,#DIV/0!,1.80879E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.274127554,3979,300,300,300,10316.9,3182.26,-0.00859461,-7.94556,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,1562849324,399.8830645,405.0661613,14.39821935,0.542524129,500.0514516,100.6644516,0.199908032,19.79793226,16.771,999.9,0,0,9992.402258,0,4.027859677,0.0499938,0,0,0,685.1487097,0.0499938,-44.93258065,-5.894193548,31.054,35.004,33.062,35.437,33.812,0,0,0,302.8,684.6607692,-26.01572657,4.832478612,-44.76269231,15,1562848639,05:37:18,1,12.084,0.261,408,14,0.82,0.03,-5.23888122,1.303513798,0.130406396,0,685.6761765,-21.52833354,2.74289029,0,13.90096585,-1.119485017,0.110481712,0,0,3,0/3,1.87363,1.87027,1.86981,1.87191,1.86923,1.87898,1.87561,1.87119,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.084,0.261,2,450.07,529.948,19.6138,20.3439,29.9999,20.2965,20.3299,18.6789,100,43.1911,-999.9,405.414,0,103.04,102.83
4,1562849631,628.9000001,20190711 05:53:51,05:53:51,1,B1_R1,5,null,null,null,null,1562849623,0.010572548,-0.486182097,399.8421935,397.4349833,40.08865378,40.33146536,4.911064326,2.27227346,2.292861423,1.548864847,0.001994258,15.76290337,15.42363871,1.758605798,58.02262914,1.300547133,2.241448126,0.458058664,-466.2493452,470.1701193,40.4815513,44.40431963,-0.041786089,0.046908545,3.495121388,7,1,1,0,54692.47066,MPF-3980-20190711-05_54_45,702.3134615,3724.76,3022.446538,0.811447325,-0.486182097,-,0,0,#DIV/0!,0.5,0.020994792,-0.486182097,#DIV/0!,#DIV/0!,1.35322E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.232365884,3980,300,300,300,10301.2,3652.63,-0.00858431,-41.9612,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,1562849623,399.8421935,404.3314194,12.89349677,0.370512323,500.0196452,100.6684516,0.200006032,19.26167419,15.42363871,999.9,0,0,10010.00645,0,8.335793548,0.0499938,0,0,0,702.5780645,0.0499938,-44.0083871,-5.938709677,30.812,34.687,32.808,35.125,33.5,0,0,0,298.7,702.3134615,-14.8810256,3.255042743,-43.82423077,15,1562848639,05:37:18,1,12.084,0.261,408,14,0.82,0.03,-4.498921951,0.304951359,0.039040965,1,702.9235294,-11.84404057,2.290965481,0,12.53540488,-0.317686411,0.031455621,0,1,3,1/3,1.87363,1.87027,1.86981,1.8719,1.86923,1.87897,1.87561,1.87119,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.084,0.261,2,480.342,528.183,19.1919,20.2454,30.0002,20.2278,20.2694,19.247,100,23.4343,-999.9,404.448,0,103.045,102.834
5,1562849953,950.4000001,20190711 05:59:12,05:59:12,1,B1_R2,1,null,null,null,null,1562849945,0.009608473,-0.268028085,400.0904516,396.8752706,40.03542791,40.35976444,2.766666006,2.270277584,1.673481381,1.107490934,0.001994258,15.93545869,15.47796452,1.764744488,53.74973224,1.194044749,2.22148967,0.570699739,-423.7336694,445.5394721,38.37672058,60.18451757,-0.041731892,0.046847704,3.491539457,14,3,1,0,54651.45885,MPF-3981-20190711-06_00_07,641.0307692,3411.01,2769.979231,0.8120701,-0.268028085,-,0,0,#DIV/0!,0.5,0.020994792,-0.268028085,#DIV/0!,#DIV/0!,1.3556E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.231420785,3981,300,300,300,10351.4,3340.96,-0.00862554,-35.7727,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,1562849945,400.0904516,404.3817419,11.8366871,0.443492161,500.0216774,100.6766129,0.199987065,19.11813548,15.47796452,999.9,0,0,9996.212903,0,16.39752581,0.0499938,0,0,0,640.9564516,0.0499938,-48.19419355,-5.973225806,30.62093548,34.437,32.562,34.98780645,33.258,0,0,0,320.5999999,641.0307692,-22.08888882,1.048888825,-48.25153846,15,1562848639,05:37:18,1,12.084,0.261,408,14,0.82,0.03,-4.397038537,2.137104251,0.213812111,0,641.4835294,-15.3573557,2.218209244,0,11.56607317,-3.501566551,0.345416183,0,0,3,0/3,1.87363,1.87027,1.86981,1.87191,1.86921,1.87897,1.87561,1.87119,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.084,0.261,2,472.173,530.674,18.9682,20.2057,30.0001,20.1777,20.2202,19.3417,100,21.4929,-999.9,404.163,0,103.051,102.826
6,1562850177,1174.9,20190711 06:02:57,06:02:57,1,B1_R2,3,null,null,null,null,1562850169,0.003354439,-0.203003638,399.988129,394.5586467,39.80108711,40.34878591,0.357696054,2.27014599,0.329078304,0.208054,0.001994258,18.16151586,17.35332903,1.988533495,43.48607489,0.975377318,2.242964719,1.013156177,-147.930738,234.8880515,20.44571735,107.4050251,-0.04172832,0.046843695,3.491303337,4,1,1,0,54618.06628,MPF-3982-20190711-06_03_51,647.2638462,3590.91,2943.646154,0.819749354,-0.203003638,-,0,0,#DIV/0!,0.5,0.020994792,-0.203003638,#DIV/0!,#DIV/0!,1.57757E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.219885072,3982,300,300,300,10282.3,3482.04,-0.00856909,-39.9417,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,1562850169,399.988129,401.3545484,9.669171935,5.682939355,500.0215806,100.6749355,0.200023,19.27253548,17.35332903,999.9,0,0,9995.523871,0,13.27149032,0.0499938,0,0,0,647.3232258,0.0499938,-45.55612903,-6.169354839,30.5,34.45325806,32.5,34.937,33.24187097,0,0,0,223.1999998,647.2638462,-11.38256419,3.597948771,-45.56230769,15,1562848639,05:37:18,1,12.084,0.261,408,14,0.82,0.03,-1.473657561,2.375892753,0.252285667,0,647.6011765,-9.44099662,1.739511028,0,4.158601707,-3.955569617,0.390858111,0,0,3,0/3,1.87363,1.87027,1.86981,1.87189,1.86921,1.87897,1.87561,1.87119,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.084,0.261,2,483.585,537.667,18.9081,20.1187,30,20.1088,20.1652,19.6955,26.5014,15.9633,-999.9,401.727,6.80629,103.052,102.831
7,1562850344,1341.4,20190711 06:05:43,06:05:43,1,B1_R2,4,null,null,null,null,1562850336,0.000472761,-0.121783382,399.9334194,397.6611193,40.11349283,40.34270782,0.047469767,2.269609992,0.046925017,0.029376558,0.001994258,19.26578353,18.07088387,2.08052847,47.71104863,1.080167749,2.263978218,1.000360722,-20.8487536,165.366504,14.46196725,158.9817119,-0.041713773,0.046827365,3.490341642,60,12,1,0,54571.79501,MPF-3983-20190711-06_06_38,733.1934615,3442.66,2709.466538,0.787027048,-0.121783382,-,0,0,#DIV/0!,0.5,0.020994792,-0.121783382,#DIV/0!,#DIV/0!,2.24149E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.270604361,3983,300,300,300,10321.7,3389.31,-0.00859952,-28.0042,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,1562850336,399.9334194,400.0141613,10.70813548,10.14693516,500.0337097,100.6735484,0.200011742,19.42236774,18.07088387,999.9,0,0,9992.177097,0,9.814794516,0.0499938,0,0,0,733.1493548,0.0499938,-45.27709677,-6.085806452,30.5,34.5,32.5,34.875,33.23983871,0,0,0,165.5999999,733.1934615,-6.598632493,0.184615449,-45.39,15,1562848639,05:37:18,1,12.084,0.261,408,14,0.82,0.03,-0.114069461,0.547680918,0.064318604,0,733.4308824,-4.157075247,1.786391973,0,0.587157634,-0.487221491,0.048572371,0,0,3,0/3,1.87363,1.87027,1.8698,1.87185,1.8692,1.87897,1.87561,1.87119,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.084,0.261,2,415.514,545.295,18.9146,20.0752,29.9999,20.0711,20.1227,19.7752,0,36.0476,-999.9,400.064,12.5576,103.053,102.83
8,1562850625,1622.4,20190711 06:10:24,06:10:24,1,B1_R3,3,null,null,null,null,1562850617,0.000290103,-0.15529315,400.008129,402.194433,40.55910408,40.3386273,0.028663087,2.269877115,0.028463517,0.017807513,0.001994258,19.41715079,18.53711935,2.142284487,49.68151773,1.131150196,2.276802819,1.011134291,-12.79352348,119.4480961,10.47490627,117.1314731,-0.041721022,0.046835503,3.490820905,40,8,1,0,54563.3007,MPF-3984-20190711-06_11_19,663.5584615,3484.6,2821.041538,0.809573994,-0.15529315,-,0,0,#DIV/0!,0.5,0.020994792,-0.15529315,#DIV/0!,#DIV/0!,2.25722E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.235217544,3984,300,300,300,10349.5,3466.92,-0.0086229,-11.8782,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,1562850617,400.008129,399.9610323,11.21677419,10.87257742,500.0312258,100.6445484,0.199970452,19.5132129,18.53711935,999.9,0,0,9996.793226,0,28.93083548,0.0499938,0,0,0,663.7125806,0.0499938,-42.51032258,-6.19,30.5,34.379,32.437,34.875,33.187,0,0,0,280.2,663.5584615,-13.39760692,-1.554871859,-42.41153846,15,1562848639,05:37:18,1,12.084,0.261,408,14,0.82,0.03,0.021501507,0.410884897,0.05033516,1,664.5641176,-13.39459157,2.093550485,0,0.332032585,0.140994564,0.024136203,0,1,3,1/3,1.87363,1.87027,1.86981,1.87188,1.8692,1.87897,1.8756,1.87119,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.084,0.261,2,439.294,545.163,18.9058,20.0575,30.0002,20.0265,20.0728,19.7422,20.0607,51.8102,-999.9,400.111,10.8027,103.057,102.825
9,1562850794,1791.9,20190711 06:13:14,06:13:14,1,B1_R3,4,null,null,null,null,1562850786,0.000263739,-0.135401621,399.8352581,401.75417,40.5129952,40.31949163,0.024889987,2.271045949,0.024739428,0.015475594,0.001994258,19.39213362,18.66429355,2.159406121,48.4925327,1.101762796,2.272025681,1.057643324,-11.63090343,99.80204601,8.751746405,96.92488325,-0.041752751,0.046871121,3.492918263,53,11,1,0,54609.31168,MPF-3985-20190711-06_14_08,621.755,3186.74,2564.985,0.804893088,-0.135401621,-,0,0,#DIV/0!,0.5,0.020994792,-0.135401621,#DIV/0!,#DIV/0!,-4.51999E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.242401028,3985,300,300,300,10252.3,3092.64,-0.00854194,-26.1655,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,1562850786,399.8352581,399.7993226,10.92582258,10.61282581,500.0519355,100.6402903,0.19997029,19.47942581,18.66429355,999.9,0,0,10004.81903,0,4.759931935,0.0499938,0,0,0,621.9887097,0.0499938,-40.19741935,-6.196451613,30.562,34.5,32.502,34.937,33.272,0,0,0,168.8,621.755,-4.964444413,-5.747008512,-40.08230769,15,1562848639,05:37:18,1,12.084,0.261,408,14,0.82,0.03,-0.05510878,1.832763714,0.188226121,0,622.1867647,-5.830479529,1.652103331,0,0.333785268,-0.413444341,0.043959064,0,0,3,0/3,1.87363,1.87027,1.86981,1.87187,1.8692,1.87897,1.87561,1.87119,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.084,0.261,2,423.865,546.166,18.9407,20.121,30.0003,20.0755,20.1214,19.711,25.3386,57.2887,-999.9,399.817,10.7867,103.029,102.815
10,1562850983,1980.4,20190711 06:16:22,06:16:22,1,B1_R3,6,null,null,null,null,1562850975,-0.000150973,-0.172671559,400.5211935,375.0636488,37.8240068,40.39132131,-0.014487868,2.271138058,-0.01453941,-0.009082485,0.001994258,19.67296528,17.93438065,2.062745804,45.00320493,1.031646104,2.292383633,1.0310997,6.657912124,206.7548773,18.07539268,231.4901764,-0.041755252,0.046873928,3.493083563,15,3,1,0,54585.80542,MPF-3986-20190711-06_17_17,690.7907692,3301.1,2610.309231,0.790739217,-0.172671559,-,0,0,#DIV/0!,0.5,0.020994792,-0.172671559,#DIV/0!,#DIV/0!,-4.52131E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.264639439,3986,300,300,300,10356.2,3246.2,-0.00862826,-20.7991,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,1562850975,400.5211935,400.2414516,10.22982452,10.40912258,500.0454516,100.6469677,0.199933645,19.62298065,17.93438065,999.9,0,0,10004.75452,0,23.39417097,0.0499938,0,0,0,690.8403226,0.0499938,-38.33451613,-6.002258065,30.661,34.629,32.625,35.11280645,33.375,0,0,0,187.5999999,690.7907692,-0.624957208,8.406153788,-38.18692308,15,1562848639,05:37:18,1,12.084,0.261,408,14,0.82,0.03,0.21501716,1.013190354,0.122797173,0,691.0411765,-3.057152873,1.91924888,0,-0.17603661,0.06425007,0.031192935,1,1,3,1/3,1.87363,1.87027,1.86981,1.8719,1.86921,1.87897,1.87561,1.87119,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.084,0.261,2,471.131,543.27,19.0404,20.2854,30.0005,20.2281,20.2764,19.7345,24.1817,57.6791,-999.9,400.096,10.8673,102.998,102.785
