SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH_Leaf,BH_Vine,BH_Block,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1564049822,0,20190725 10:17:02,5:17:02,1,2,B1_R2,1564049814,0.000199771,-0.262614593,399.5264194,417.1829779,42.11131607,40.32902639,0.016461742,2.271751133,0.016395759,0.010253256,0.001994533,23.17453018,21.8271129,2.625657331,49.64662833,1.420397638,2.861015311,1.205259693,-8.809896691,173.0942089,15.72015415,180.0064609,-0.041771901,0.046892618,3.494183862,67,13,1,0,53941.95329,MPF-2481-20190725-10_17_03,743.6442308,4431.59,3687.945769,0.832194713,-0.262614593,-,0,0,#DIV/0!,0.5,0.020996724,-0.262614593,#DIV/0!,#DIV/0!,-6.76E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.201641856,2481,300,300,300,10418.6,4401.29,-0.00866847,-33.73,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564049814,399.5264194,399.3070645,14.0714129,13.83506774,500.0140645,100.7420645,0.200012,23.24041935,21.8271129,999.9,0,0,9999.295806,0,0.00191117,0.0499961,0,0,0,743.9406452,0.0499961,-17.97677419,-2.531290323,32.937,36.933,35.25,37,35.5,0,0,0,612.5999999,743.6442308,8.129572418,-10.97709394,-18.01384615,15,1564049845,10:17:24,2,3.682,0.045,400,14,0.38,0.21,0.355268537,0.648015366,0.073127029,1,743.7561765,-1.257318142,2.3775086,0,0.233752,0.142486997,0.014498767,0,1,3,3-Jan,100,100,3.682,0.045,2,422.026,546.811,22.7162,23.1119,30.0003,23.1088,23.0872,19.3383,23.9296,67.9029,-999.9,399.415,13.8858,102.179,101.581
2,1564050006,184,20190725 10:20:06,5:20:06,1,3,B1_R2,1564049998,0.000249141,-0.13846087,398.8645161,401.9758775,40.57602619,40.26196087,0.019984336,2.272405201,0.01988721,0.012438193,0.001994533,22.89336235,21.85899032,2.63077298,49.4185044,1.391402285,2.815549159,1.239370695,-10.98712561,136.7878463,12.40458119,138.2072965,-0.041789668,0.046912563,3.495357865,12,2,1,0,54012.24002,MPF-2482-20190725-10_20_08,894.5207692,4829.17,3934.649231,0.814767182,-0.13846087,-,0,0,#DIV/0!,0.5,0.020996724,-0.13846087,#DIV/0!,#DIV/0!,1.36E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.227344476,2482,300,300,300,10339.6,4829.17,-0.00860044,-26.7041,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564049998,398.8645161,398.8176129,13.78425161,13.4894129,500.0163226,100.7414839,0.199961774,22.97553548,21.85899032,999.9,0,0,10003.60645,0,0.00191117,0.0499961,0,0,0,894.6667742,0.0499961,-18.49258065,-2.642580645,32.875,36.937,35.187,37,35.46545161,0,0,0,182.8,894.5207692,-19.17470086,-7.720341972,-18.36615385,15,1564050027,10:20:27,3,3.761,0.035,399,14,0.59,0.08,-0.17240718,3.155061782,0.341653144,0,895.5494118,-22.06398397,3.011048226,0,0.311792341,-0.132250662,0.013673857,0,0,3,0/3,100,100,3.761,0.035,2,490.278,546.171,22.5567,23.1449,30.0004,23.1452,23.1244,19.3087,25.079,67.5039,-999.9,398.924,13.6336,102.168,101.572
3,1564050222,400,20190725 10:23:42,5:23:42,1,6,B1_R2,1564050214,0.00025281,-0.374043637,399.3655484,421.0426376,42.50054264,40.31243157,0.020037676,2.271747115,0.019940004,0.012471238,0.001994533,22.93484601,21.99337097,2.652434257,49.53630464,1.39832944,2.822837613,1.254104818,-11.14889918,125.5212782,11.39640704,125.7707806,-0.041771792,0.046892496,3.494176649,24,5,1,0,53982.28406,MPF-2484-20190725-10_23_43,847.2996154,3659.28,2811.980385,0.768451822,-0.374043637,-,0,0,#DIV/0!,0.5,0.020996724,-0.374043637,#DIV/0!,#DIV/0!,-9.00E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.301317755,2484,300,300,300,10418,3622.69,-0.00866548,-26.335,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564050214,399.3655484,399.037871,13.8529129,13.55376129,500.0287742,100.7411935,0.199991129,23.01824839,21.99337097,999.9,0,0,9999.356129,0,0.00191117,0.0499961,0,0,0,848.0493548,0.0499961,-17.8016129,-2.431935484,32.919,36.875,35.187,36.913,35.44919355,0,0,0,93.9000001,847.2996154,-40.29094027,-11.55487163,-17.42923077,15,1564050241,10:24:01,4,3.699,0.039,399,14,0.74,0.18,0.369529268,0.212446997,0.074185081,1,850.2594118,-49.38461538,5.193847005,0,0.310810171,-0.278794892,0.033947442,0,1,3,3-Jan,100,100,3.699,0.039,2,474.923,543.702,22.5736,23.4233,30.0006,23.409,23.39,19.3468,23.9695,66.7632,-999.9,399.335,13.6894,102.12,101.518
4,1564050664,842,20190725 10:31:04,5:31:04,1,6,B3_R3,1564050656,0.000190511,0.842172761,396.3079677,299.5063062,30.22348695,39.99184139,0.015062847,2.271550171,0.015007576,0.009384684,0.001994533,22.37130787,21.69570968,2.604661717,49.50305052,1.348755864,2.724591415,1.255905853,-8.401547582,90.4371555,8.175029343,90.21263179,-0.041766443,0.046886491,3.493823177,53,11,1,0,54081.69941,MPF-2485-20190725-10_31_05,823.9165385,3871.42,3047.503462,0.787179759,0.842172761,-,0,0,#DIV/0!,0.5,0.020996724,0.842172761,#DIV/0!,#DIV/0!,-2.12E-14,#DIV/0!,-,0,0,#DIV/0!,1,0,1.270357868,2485,300,300,300,10463.5,3871.42,-0.00870383,-12.6938,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564050656,396.3079677,397.4091613,13.36579355,13.14023871,500.006871,100.7110323,0.199988065,22.43419032,21.69570968,999.9,0,0,10001.07,0,0.001886509,0.0499961,0,0,0,824.0748387,0.0499961,-20.15064516,-2.860322581,32.671,36.35670968,34.879,36.437,35.129,0,0,0,441.1999998,823.9165385,0.666324801,12.57162387,-20.01923077,15,1564050686,10:31:25,5,3.768,0.023,399,13,0.5,0.21,-0.311193678,-12.90882756,1.611437235,0,823.7752941,2.967074925,1.827219416,0,0.248608244,-0.102102606,0.012204328,0,0,3,0/3,100,100,3.768,0.023,2,439.762,545.211,21.9502,23.0313,30.0001,23.1403,23.1328,19.3467,25.8121,65.6257,-999.9,398.557,13.2222,102.125,101.545
5,1564050905,1083.1,20190725 10:35:05,5:35:05,1,4,B3_R3,1564050897,0.000178735,0.543969946,397.2496129,330.063218,33.30510474,40.08456333,0.014546354,2.271104967,0.014494792,0.009063862,0.001994533,22.55001638,21.52815484,2.578103085,49.31976464,1.358108546,2.753680104,1.219994539,-7.882231272,132.3400571,11.96563339,136.4254537,-0.041754354,0.04687292,3.493024176,54,11,1,0,54034.58322,MPF-2486-20190725-10_35_07,921.3273077,4034.24,3112.912692,0.77162308,0.543969946,-,0,0,#DIV/0!,0.5,0.020996724,0.543969946,#DIV/0!,#DIV/0!,-1.35E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.29596953,2486,300,300,300,10525.5,4017.6,-0.00875545,-25.6836,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564050897,397.2496129,397.9875161,13.45924839,13.24767097,500.0432258,100.7052581,0.199971355,22.6090129,21.52815484,999.9,0,0,9998.748387,0,0.00191117,0.0499961,0,0,0,921.1335484,0.0499961,-18.99548387,-2.707096774,32.562,36.60670968,34.875,36.625,35.125,0,0,0,240.1999998,921.3273077,5.301538434,-2.570256405,-18.97692308,15,1564050922,10:35:22,6,3.718,0.031,399,13,0.28,0.08,-1.060714256,8.307375105,0.872065696,0,921.2470588,1.867761807,1.863302775,0,0.229781171,-0.604242355,0.062162483,0,0,3,0/3,100,100,3.718,0.031,2,438.166,543.208,22.1066,23.3167,30.0006,23.3702,23.3664,19.3641,24.0679,65.2548,-999.9,398.585,13.4081,102.091,101.501
6,1564051105,1282.6,20190725 10:38:24,5:38:24,1,2,B3_R3,1564051097,0.000208822,-0.211904392,399.5435806,411.778261,41.55667521,40.32195088,0.016691954,2.271996882,0.016624124,0.010396149,0.001994533,22.61714781,21.71565161,2.607838549,49.34234415,1.365097415,2.766584033,1.242741134,-9.209040421,118.8618591,10.75721824,120.4120314,-0.041778576,0.046900111,3.494624946,47,9,1,0,54050.88599,MPF-2487-20190725-10_38_26,807.36,4610.14,3802.78,0.824872997,-0.211904392,-,0,0,#DIV/0!,0.5,0.020996724,-0.211904392,#DIV/0!,#DIV/0!,2.26E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.212307838,2487,300,300,300,10387,4610.14,-0.00864082,-18.1519,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564051097,399.5435806,399.3894194,13.52652581,13.27933548,500.0126452,100.7200323,0.199999581,22.68604839,21.71565161,999.9,0,0,10003.08129,0,0.00191117,0.0499961,0,0,0,807.4883871,0.0499961,-18.72903226,-2.573548387,32.59045161,36.625,34.877,36.70122581,35.125,0,0,0,198.8,807.36,8.263247776,-3.322734903,-18.77115385,15,1564051124,10:38:44,7,3.745,0.031,400,13,0.61,0.22,0.034164057,2.130843996,0.215821288,0,807.265,3.684091483,1.986011744,0,0.268282268,-0.44579469,0.046499564,0,0,3,0/3,100,100,3.745,0.031,2,447.117,542.023,22.2393,23.6102,30.0002,23.6496,23.6392,19.4111,24.7829,64.8841,-999.9,399.729,13.3832,102.043,101.448
7,1564051498,1675.6,20190725 10:44:57,5:44:57,1,5,B2_R1,1564051490,0.000203251,0.689374831,396.5835484,321.6029904,32.4687371,40.0387041,0.016323495,2.272162088,0.016258624,0.010167447,0.001994533,22.12747586,21.41816129,2.560797513,49.26985539,1.322972794,2.685156641,1.237824719,-8.963363017,95.10651744,8.572223432,94.71737239,-0.041783063,0.046905149,3.494921478,34,7,1,0,54147.31439,MPF-2488-20190725-10_44_59,859.6438462,4249.13,3389.486154,0.797689446,0.689374831,-,0,0,#DIV/0!,0.5,0.020996724,0.689374831,#DIV/0!,#DIV/0!,-1.80E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.253620699,2488,300,300,300,10368.9,4210.93,-0.0086261,-31.7671,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564051490,396.5835484,397.5075806,13.10405161,12.86333226,499.9700645,100.7590645,0.200000129,22.19456129,21.41816129,999.9,0,0,10000.28032,0,0.001837188,0.0499961,0,0,0,859.6535484,0.0499961,-20.18354839,-2.798064516,32.32419355,36.187,34.629,36.133,34.81606452,0,0,0,392.6000001,859.6438462,4.542906036,0.153504312,-20.44346154,15,1564051517,10:45:17,8,3.642,0.017,399,13,0.29,0.18,-0.437255702,-5.6639496,0.737907293,0,859.6523529,2.458555324,1.790453539,0,0.268905317,-0.410383422,0.043349912,0,0,3,0/3,100,100,3.642,0.017,2,462.607,544.036,21.8182,23.2727,29.9996,23.4016,23.3948,19.3724,25.7234,63.386,-999.9,398.67,13.0097,102.064,101.488
8,1564051732,1910.1,20190725 10:48:52,5:48:52,1,3,B2_R1,1564051724,0.000129652,1.357030585,396.2475161,176.7067058,17.84316578,40.01155525,0.010182297,2.272835573,0.010157022,0.006350405,0.001994533,22.26075348,21.66023226,2.599018393,49.39608058,1.33518896,2.703026119,1.263829433,-5.717662528,78.82476002,7.115286251,80.22437828,-0.041801361,0.04692569,3.496130426,45,9,1,0,54150.44281,MPF-2489-20190725-10_48_54,746.8419231,4174.94,3428.098077,0.821113136,1.357030585,-,0,0,#DIV/0!,0.5,0.020996724,1.357030585,#DIV/0!,#DIV/0!,1.56E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.217858972,2489,300,300,300,10419.8,4156.78,-0.00866902,-24.0967,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564051724,396.2475161,397.9376774,13.2228129,13.06928065,499.9777097,100.776129,0.200037677,22.30352581,21.66023226,999.9,0,0,10002.96548,0,0.001861849,0.0499961,0,0,0,746.9780645,0.0499961,-20.46096774,-3.199032258,32.25,36.276,34.562,36.312,34.812,0,0,0,234,746.8419231,-11.74666669,-10.77333322,-20.73538462,15,1564051754,10:49:14,9,3.749,0.025,398,13,0.93,0.19,-2.038278049,7.388245233,0.974706046,0,747.3076471,-6.754413742,1.754223574,0,0.15104078,-0.07532262,0.012721768,1,1,3,3-Jan,100,100,3.749,0.025,2,448.687,545.495,21.8729,22.9907,30,23.1306,23.131,19.3843,23.616,62.6453,-999.9,398.421,13.1743,102.084,101.521
9,1564051903,2081.1,20190725 10:51:43,5:51:43,1,1,B2_R1,1564051895,0.000239796,0.495463736,397.8829355,353.4942119,35.69386619,40.17599095,0.02119997,2.272569792,0.021090711,0.013191464,0.001994533,22.0728858,20.67416452,2.446389964,49.27726028,1.31974812,2.678209204,1.126641844,-10.57499157,181.0657662,16.25191079,186.7446799,-0.041794139,0.046917583,3.495653315,49,10,1,0,54169.22379,MPF-2490-20190725-10_51_45,792.1661538,4023.65,3231.483846,0.8031225,0.495463736,-,0,0,#DIV/0!,0.5,0.020996724,0.495463736,#DIV/0!,#DIV/0!,-6.74E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.245140063,2490,300,300,300,10414.3,3965.85,-0.00866374,-37.0229,0.0499961,0.020996724,0.41996724,0.09499259,6,0.5,0: Broadleaf,1564051895,397.8829355,398.592,13.07012581,12.78612581,499.9892258,100.7744194,0.199981323,22.15202581,20.67416452,999.9,0,0,10001.4071,0,0.001883427,0.0499961,0,0,0,791.9854839,0.0499961,-20.89709677,-3.020645161,32.187,36.25,34.504,36.25,34.75,0,0,0,170.3999999,792.1661538,0.590085493,-5.1907692,-21.405,15,1564051922,10:52:02,10,3.674,0.016,399,13,0.47,0.16,-1.020195656,7.342333317,0.733450211,0,792.4441176,-0.838844404,2.020257872,1,0.313190537,-0.328051087,0.038169085,0,1,3,3-Jan,100,100,3.674,0.016,2,444.759,544.152,21.7481,22.9135,29.9999,23.0159,23.0073,19.3978,25.1148,61.9031,-999.9,398.897,12.8554,102.085,101.535
