SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,plantID VOak 959,RIP_760,RIP_720,BAR-A12,seirra_loma,A10,A11,BAR_A07,BH_Block,BH_Vine,BH_Leaf,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,VineID,vineID,,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1564096452,0,20190725 16:14:12,16:14:12,null,null,null,null,null,null,null,null,B2_R3,2,1,1564096444,0.005543385,8.590608931,400.0967813,245.7875879,24.76650465,40.31529369,0.110116374,2.269343402,0.107231779,0.067272737,330.4251899,46.94457392,45.64555625,9.964082216,49.90280857,5.145609177,10.31126168,4.818473038,-244.4632867,81.80970155,9.352036946,177.1236416,-0.04170654,0.046819244,3.489863359,0,0,1,0,49965.35481,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1592-20190725-16_14_13,832.1015769,944.304,0.118820235,0.5,1685.970649,8.590608931,100.1637142,1,0.005312727,3.949147732,-,0,944.304,0.118820235,0.797945009,0.79367182,0.963475301,1999.982813,1685.970649,0.842992569,0.195985138,6,0.5,0: Broadleaf,1564096444,400.0967813,413.0674063,51.06602188,44.75344688,499.9835938,100.5638125,0.200041594,46.3142375,45.64555625,999.9,10001.34594,0,220.7193125,1999.982813,0.899997625,0.100002397,0,832.3906563,4.99935,18374.29375,17136.44063,53.8474375,54.7224375,54.031,54.476375,55.527125,1795.48,199.5028125,0,9003.8,832.1015769,-18.83080344,-484.4273555,18409.51923,15,100,100,-0.376,-1.043,2,512.433,417.082,45.4931,48.3534,29.9965,48.4217,48.3162,19.8908,64.8058,68.5929,-999.9,412.965,44.5996,96.6544,109.6
2,1564096642,190,20190725 16:17:22,16:17:22,null,null,null,null,null,null,null,null,B2_R3,4,1,1564096634,0.00399011,8.077678709,399.9324375,198.8790495,20.03875533,40.29659375,0.074948039,2.269090497,0.073599444,0.046118797,330.4228916,47.54191126,46.22613438,10.26492917,50.40057164,5.222231666,10.36145324,5.042697504,-175.9638316,22.4061074,2.569773667,179.434941,-0.041699678,0.046811541,3.489409648,0,0,1,0,49942.49515,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1593-20190725-16_17_23,1025.582731,1128.46,0.091166075,0.5,1685.959988,8.077678709,76.85117751,1,0.005008525,3.141484855,-,0,1128.46,0.091166075,0.758540708,0.316032685,0.915896745,1999.970313,1685.959988,0.842992507,0.195985014,6,0.5,0: Broadleaf,1564096634,399.9324375,411.54125,51.82919063,47.2889625,499.9711875,100.5585,0.200003125,46.40929375,46.22613438,999.9,10000.22875,0,214.834875,1999.970313,0.899999719,0.100000206,0,1031.574813,4.99935,22296.54688,17136.34688,54.69684375,55.2906875,54.9079375,55.09546875,56.3061875,1795.473438,199.4975,0,189.5999999,1025.582731,-384.3624277,-7809.692311,22163.41154,15,100,100,-0.376,-1.043,2,497.987,428.236,45.4168,47.1097,29.9974,47.2508,47.1811,19.9183,56.6131,67.6162,-999.9,411.19,47.304,96.9874,109.91
3,1564096827,375,20190725 16:20:27,16:20:27,null,null,null,null,null,null,null,null,B2_R3,5,1,1564096819,0.004277306,8.693211116,400.0038438,191.9607543,19.3426127,40.3057357,0.077842094,2.268579488,0.076388105,0.047870939,330.429654,47.81856053,46.671875,10.50119938,50.20954769,5.301444659,10.55863855,5.199754725,-188.6292009,13.09298872,1.507743404,156.4011852,-0.041685815,0.04679598,3.488492962,0,0,1,0,49868.958,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1594-20190725-16_20_28,921.1264615,1045.77,0.11918829,0.5,1685.995441,8.693211116,100.4754571,1,0.005373505,3.468955889,-,0,1045.77,0.11918829,0.776234086,0.513280021,0.937260539,2000.0125,1685.995441,0.842992452,0.195984904,6,0.5,0: Broadleaf,1564096819,400.0038438,412.4898125,52.61281563,47.7497125,499.9604063,100.5633438,0.200027219,46.77892813,46.671875,999.9,9996.422813,0,170.4720938,2000.0125,0.900001563,0.099998531,0,922.8604063,4.99935,20026.73438,17136.7125,55.3963125,55.937,55.58759375,55.73228125,57,1795.515938,199.498125,0,184.2,921.1264615,-135.4873161,-1073.388032,20005.05385,15,100,100,-0.376,-1.043,2,509.457,431.117,45.45,46.3107,29.9984,46.365,46.2919,20.0223,47.6947,64.6913,-999.9,412.392,47.5686,97.2175,110.142
4,1564096999,546.5,20190725 16:23:18,16:23:18,null,null,null,null,null,null,null,null,B2_R3,2,2,1564096991,0.006666942,10.05872521,401.9689375,249.3843715,25.1266994,40.5003433,0.131780362,2.268104719,0.127669732,0.080152225,330.4244498,46.85568387,45.9187125,10.10466487,50.1493538,5.243975897,10.45671679,4.860688973,-294.0121328,81.91521984,9.393357872,127.7208948,-0.041672939,0.046781524,3.487641363,0,0,1,0,49883.69685,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1595-20190725-16_23_20,858.9308077,1041.24,0.175088541,0.5,1685.967188,10.05872521,147.5967674,1,0.006183524,3.488398448,-,0,1041.24,0.175088541,0.777203381,0.765017213,0.93843091,1999.97875,1685.967188,0.842992551,0.195985101,6,0.5,0: Broadleaf,1564096991,401.9689375,417.2556875,52.04685313,44.46271875,499.9870625,100.554875,0.200032969,46.58862188,45.9187125,999.9,9994.176563,0,1172.228563,1999.97875,0.899997688,0.100002375,0,859.8689688,4.99935,18341.22188,17136.40313,55.75,56.4215,55.933125,56.011625,57.312,1795.478125,199.50125,0,170.5999999,858.9308077,-114.3720685,-2263.528207,18322.23077,15,100,100,1.555,-1.043,2,509.793,428.761,45.3741,45.792,29.9987,45.7647,45.678,20.2231,53.1389,62.7298,-999.9,417.07,44.3202,97.3456,110.269
5,1564097125,672.5,20190725 16:25:24,16:25:24,null,null,null,null,null,null,null,null,B2_R3,2,3,1564097117,0.006377475,8.654494907,400.3534688,263.8132587,26.57920531,40.33564157,0.129657406,2.268141354,0.12567606,0.078895062,330.4236985,46.74055109,45.60470313,9.94320271,50.40872537,5.215214862,10.34585744,4.727987848,-281.2466581,94.77887429,10.84160749,154.7975221,-0.041673932,0.04678264,3.487707072,0,0,1,0,49917.35491,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1596-20190725-16_25_26,800.1649231,913.273,0.123849141,0.5,1685.965136,8.654494907,104.4026673,1,0.005350637,4.117308844,-,0,913.273,0.123849141,0.804584787,1.025083936,0.971492472,1999.976563,1685.965136,0.842992447,0.195984894,6,0.5,0: Broadleaf,1564097117,400.3534688,413.8049375,51.76388125,44.50588125,499.9189063,100.5499688,0.200105156,46.3798,45.60470313,999.9,9994.9025,0,265.8916563,1999.976563,0.900000969,0.099999084,0,802.188375,4.99935,17294.20313,17136.4125,55.8159375,56.562,56.062,56.1131875,57.375,1795.4825,199.4940625,0,125.5999999,800.1649231,-117.3578804,-2523.14872,17254.68846,15,100,100,1.555,-1.043,2,505.594,433.16,45.2186,45.3962,29.9986,45.3464,45.2522,20.1051,52.4189,64.7175,-999.9,413.319,44.3898,97.4469,110.359
6,1564097281,829,20190725 16:28:01,16:28:01,null,null,null,null,null,null,null,null,B2_R3,4,2,1564097273,0.004924189,8.605597444,399.6413438,225.4268229,22.7123853,40.26498739,0.095022307,2.268267535,0.092864979,0.05823036,330.4272898,47.11206068,45.9894625,10.14135526,50.57218677,5.205805943,10.29381222,4.935549313,-217.156725,35.66304596,4.084697563,153.0183083,-0.041677354,0.046786481,3.487933398,0,0,1,0,49936.7797,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1597-20190725-16_28_02,1003.402808,1151.69,0.128756169,0.5,1685.982621,8.605597444,108.5403316,1,0.00532158,3.057949622,-,0,1151.69,0.128756169,0.753570129,0.425187341,0.909895041,1999.997188,1685.982621,0.842992496,0.195984992,6,0.5,0: Broadleaf,1564097273,399.6413438,412.3275,51.66909063,46.06628438,500.080875,100.5529375,0.199870031,46.28109688,45.9894625,999.9,9995.428125,0,1412.394375,1999.997188,0.900000719,0.099999228,0,1005.682719,4.99935,21536.48125,17136.5875,55.937,56.625,56.1346875,56.125,57.4409375,1795.497813,199.499375,0,156,1003.402808,-133.6384616,-2606.201711,21491.92308,15,100,100,1.555,-1.043,2,496.143,429.319,44.9597,44.9378,29.9992,44.8675,44.7736,20.0907,56.6121,76.6433,-999.9,412.225,45.5875,97.548,110.449
7,1564097414,962,20190725 16:30:14,16:30:14,null,null,null,null,null,null,null,null,B2_R3,4,3,1564097406,0.006496693,10.21144016,400.3578125,240.3845813,24.21913444,40.3366956,0.12619503,2.26868214,0.12242102,0.076842816,330.4254986,46.47196788,45.35885938,9.818351665,47.54199678,4.861128709,10.22491489,4.957222956,-286.5041749,96.73548622,11.03804746,151.6948574,-0.0416886,0.046799105,3.488677099,0,0,1,0,49970.23085,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1598-20190725-16_30_15,877.0249615,1047.18,0.162488816,0.5,1685.974353,10.21144016,136.9759883,1,0.006274077,3.462938559,-,0,1047.18,0.162488816,0.775932385,0.696650621,0.936896251,1999.9875,1685.974353,0.842992445,0.19598489,6,0.5,0: Broadleaf,1564097406,400.3578125,415.734,48.24864375,40.82815313,499.959125,100.5515938,0.200019781,46.14976875,45.35885938,999.9,9998.25875,0,587.6160313,1999.9875,0.900002594,0.099997584,0,878.1838438,4.99935,19049.10313,17136.50625,56.152125,56.82775,56.378875,56.3710625,57.625,1795.495,199.4953125,0,132,877.0249615,-143.9819146,-2973.497436,19019.5,15,100,100,1.555,-1.043,2,509.541,429.191,44.8444,44.6973,29.9994,44.5851,44.4867,20.1473,71.1426,70.015,-999.9,415.205,40.6364,97.5926,110.492
8,1564097599,1147,20190725 16:33:19,16:33:19,null,null,null,null,null,null,null,null,B2_R3,5,2,1564097591,0.00429417,4.949714548,400.066625,260.6892127,26.26756161,40.31150585,0.074243726,2.268547858,0.072919806,0.045691861,330.4238918,47.23742129,46.1805125,10.24100786,46.31594248,4.748603288,10.25263232,5.492404567,-189.3728808,2.712810175,0.310840102,144.0746612,-0.041684957,0.046795016,3.488436224,0,0,1,0,49957.96879,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1599-20190725-16_33_20,862.764,966.396,0.107235543,0.5,1685.966655,4.949714548,90.39777503,1,0.003153211,3.836009255,-,0,966.396,0.107235543,0.793217931,0.633977138,0.95776761,1999.978438,1685.966655,0.842992416,0.195984832,6,0.5,0: Broadleaf,1564097591,400.066625,408.0680938,47.12693438,42.2166125,499.9833438,100.5619688,0.200012719,46.20269375,46.1805125,999.9,9996.35375,0,1182.665625,1999.978438,0.900002125,0.099997922,0,863.3179063,4.99935,18337.75,17136.42188,56.3159375,57.050375,56.562,56.527125,57.80425,1795.48625,199.4921875,0,184.2,862.764,-42.10488883,-908.3760669,18326.51538,15,100,100,1.842,0.127,2,495.589,434.926,44.6567,44.4567,30.0001,44.3121,44.2083,19.8806,68.1173,80.9641,-999.9,407.982,42.0633,97.6551,110.543
9,1564097743,1290.5,20190725 16:35:42,16:35:42,null,null,null,null,null,null,null,null,B2_R3,5,3,1564097735,0.005611488,7.002996488,400.5385625,259.3625344,26.13216586,40.35640757,0.102504034,2.269306786,0.099999553,0.062719642,330.426796,46.74323053,45.63016875,9.95621342,46.13765021,4.713921756,10.21708244,5.242291663,-247.4666056,61.73688717,7.051069113,151.7481467,-0.041705546,0.046818129,3.489797669,0,0,1,0,49992.13612,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1600-20190725-16_35_44,883.1414231,1026.62,0.139758213,0.5,1685.980706,7.002996488,117.8148256,1,0.00437104,3.552317313,-,0,1026.62,0.139758213,0.780331657,0.641424757,0.942208134,1999.995,1685.980706,0.842992461,0.195984921,6,0.5,0: Broadleaf,1564097735,400.5385625,411.6389063,46.78581563,40.36730313,500.0176875,100.555375,0.199986281,46.13479063,45.63016875,999.9,10001.94688,0,344.6012813,1999.995,0.900001031,0.099998941,0,884.082,4.99935,19329.3,17136.55938,56.5,57.1540625,56.73425,56.85334375,57.9645625,1795.49875,199.496875,0,143,883.1414231,-62.14307697,-1393.859831,19302.52308,15,100,100,1.842,0.127,2,486.334,396.656,44.61,44.4272,29.9998,44.2248,44.1125,19.9978,74.7168,82.3502,-999.9,410.835,40.9399,97.6634,110.549
10,1564098082,1630,20190725 16:41:22,16:41:22,null,null,null,null,null,null,null,null,B1_R4,2,1,1564098074,0.002094143,2.173630751,400.06225,268.0310021,26.99161674,40.2876042,0.035074126,2.267558156,0.034775496,0.021761304,330.4280423,48.48112075,47.19995938,10.78718203,49.40158953,5.204434763,10.53495406,5.582747266,-92.35169701,-56.85934978,-6.565564946,174.6514306,-0.041658118,0.046764887,3.486661074,0,0,1,0,49842.83251,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1601-20190725-16_41_23,798.776,858.692,0.069775892,0.5,1685.983493,2.173630751,58.8205008,1,0.001506613,4.44258011,-,0,858.692,0.069775892,0.816263614,1.074547057,0.985594022,1999.997813,1685.983493,0.842992668,0.195985337,6,0.5,0: Broadleaf,1564098074,400.06225,403.6759063,51.68085625,49.2977875,500.0063125,100.503375,0.199963531,46.73484688,47.19995938,999.9,9995.741563,0,1489.963125,1999.997813,0.899994438,0.100005569,0,798.8083438,4.99935,17279.54063,17136.54688,56.7790625,57.5368125,57,57.0019375,58.25,1795.486875,199.5109375,0,339,798.776,-3.380444467,-34.18119639,17278.81538,15,100,100,1.816,-0.014,2,500.078,441.014,44.7709,44.509,29.9999,44.2365,44.1051,19.8863,34.8527,100,-999.9,403.476,49.6731,97.6483,110.553
11,1564098263,1811.1,20190725 16:44:23,16:44:23,null,null,null,null,null,null,null,null,B1_R4,2,2,1564098255,0.002184339,2.375573884,399.18125,264.3832243,26.62474809,40.19960137,0.037085458,2.267523224,0.036751768,0.022999585,330.4239212,48.90235554,47.41374688,10.90485577,50.13304642,5.404114443,10.77954529,5.500741331,-96.32933767,-27.83939654,-3.224702609,203.0304844,-0.041657171,0.046763823,3.486598425,18,4,1,0,49771.55156,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1602-20190725-16_44_25,855.5513462,912.595,0.062507086,0.5,1685.965491,2.375573884,52.69239468,1,0.001626408,4.121110679,-,0,912.595,0.062507086,0.80472986,0.520175574,0.97166764,1999.976875,1685.965491,0.842992492,0.195984985,6,0.5,0: Broadleaf,1564098255,399.18125,403.077875,53.66275,51.18245938,500.0513438,100.5052188,0.1999155,47.18601563,47.41374688,999.9,9995.330938,0,172.8299063,1999.976875,0.900000656,0.099999416,0,857.8840938,4.99935,19235.8375,17136.40313,57.2635625,57.94290625,57.43896875,57.70471875,58.72834375,1795.480313,199.4971875,0,180.6000001,855.5513462,-164.7359659,-3972.092308,19182.18077,15,100,100,1.938,-0.06,2,455.391,436.075,45.0498,44.5506,30.0006,44.26,44.1285,19.9027,32.8328,100,-999.9,403.977,51.0707,97.6354,110.543
12,1564098417,1965.1,20190725 16:46:57,16:46:57,null,null,null,null,null,null,null,null,B1_R4,2,3,1564098409,0.003794342,4.330589723,400.5342813,266.5592649,26.84533948,40.33804174,0.06778162,2.267921552,0.066675986,0.041770326,330.4273223,48.24493041,46.894775,10.62110145,49.92337633,5.344217889,10.70484066,5.276883557,-167.3304602,18.87667968,2.179438465,184.1529802,-0.041667971,0.046775948,3.487312833,0,0,1,0,49805.32482,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1603-20190725-16_46_59,801.9653462,893.38,0.102324491,0.5,1685.981222,4.330589723,86.25858526,1,0.002785964,4.231256576,-,0,893.38,0.102324491,0.808841339,1.010695135,0.976632028,1999.995313,1685.981222,0.842992587,0.195985173,6,0.5,0: Broadleaf,1564098409,400.5342813,407.5548438,53.06510625,48.75342813,499.9901563,100.5105313,0.200053656,47.0491625,46.894775,999.9,9997.394063,0,364.9861875,1999.995313,0.899996844,0.100003156,0,802.1680625,4.99935,17126.99063,17136.54688,57.437,58.062,57.625,57.742125,58.9350625,1795.490625,199.5053125,0,153.3999999,801.9653462,-13.69541881,-277.9076927,17127.48462,15,100,100,1.858,-0.061,2,494.438,428.623,45.2421,44.7793,30.0006,44.4483,44.3139,20.0281,40.11,100,-999.9,407.224,48.8822,97.5949,110.51
13,1564098584,2132.1,20190725 16:49:44,16:49:44,null,null,null,null,null,null,null,null,B1_R4,3,1,1564098576,0.005313758,5.964954856,400.7436563,270.6926818,27.26171351,40.35926895,0.097274719,2.268767534,0.095015699,0.059583407,330.4238565,47.56950411,46.69209688,10.51202868,50.18852126,5.32253838,10.60509106,5.189490296,-234.3367435,21.16525558,2.438333012,119.6907016,-0.041690916,0.046801706,3.488830282,0,0,1,0,49860.30532,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1604-20190725-16_49_46,869.0386154,968.687,0.102869538,0.5,1685.966636,5.964954856,86.71730488,1,0.003755382,3.824571817,-,0,968.687,0.102869538,0.79272772,0.601181266,0.957175707,1999.978438,1685.966636,0.842992407,0.195984813,6,0.5,0: Broadleaf,1564098576,400.7436563,410.4589063,52.84965625,46.808925,499.8992188,100.510875,0.200061594,46.8651375,46.69209688,999.9,10002.865,0,1411.799688,1999.978438,0.900002938,0.099996925,0,869.6310313,4.99935,18714.77188,17136.43125,57.375,58.0135625,57.562,57.5974375,58.812,1795.486875,199.4915625,0,166,869.0386154,-71.27897436,-2498.639315,18694.19231,15,100,100,1.847,-0.016,2,487.236,438.905,45.2452,44.8734,29.9997,44.5498,44.4064,20.1231,45.0789,100,-999.9,409.833,46.6332,97.5877,110.503
14,1564098799,2346.2,20190725 16:53:18,16:53:18,null,null,null,null,null,null,null,null,B1_R4,3,2,1564098790,0.003552999,4.178970092,400.4623125,264.6247682,26.65099907,40.331526,0.063986736,2.267567528,0.063000316,0.039462557,330.4264039,48.15367218,46.7119375,10.52266317,49.83289159,5.288686105,10.61284211,5.233977066,-156.6872374,20.48321883,2.361386794,196.5837722,-0.041658372,0.046765172,3.486677883,0,0,1,0,49820.76784,MPF-1509-20190725-05_58_21,802.9326923,4673.5,3870.567308,0.828194567,-0.366493253,MPF-1605-20190725-16_53_20,811.6678846,909.827,0.10788767,0.5,1685.976722,4.178970092,90.94805034,1,0.002696042,4.136690821,-,0,909.827,0.10788767,0.805322135,0.918281969,0.97238278,1999.99,1685.976722,0.842992576,0.195985152,6,0.5,0: Broadleaf,1564098790,400.4623125,407.1841875,52.51275313,48.47322813,500.0222813,100.512375,0.200038469,46.87949063,46.7119375,999.9,9994.9075,0,214.8053125,1999.99,0.899997813,0.100002222,0,812.479875,4.99935,17239.84688,17136.49688,57.312,57.992125,57.562,57.562,58.7984375,1795.486563,199.5040625,0,213.6000001,811.6678846,-47.86923077,-1138.523074,17208.26154,15,100,100,2.012,-0.034,2,489.134,438.592,45.2312,44.7242,29.9998,44.4533,44.3181,20.0873,33.6079,100,-999.9,407.379,48.7625,97.619,110.527
