SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH_Leaf,BH_Vine,BH_Block,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1566401704,0,20190821 08:35:04,10:35:04,1,6,B2_R1,1566401696,0.005001235,16.50241226,377.9080645,256.2250375,25.97935728,38.31713218,0.250211384,2.278948008,0.23589002,0.148649627,297.3811224,30.12160835,29.56089677,4.154167586,49.86731697,2.070470063,4.151958014,2.083697523,-220.5544606,-1.134299645,-0.11018516,75.582177,-0.041967656,0.04711237,3.5071094,35,7,1,0,53063.77574,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3396-20190821-08_35_10,1214.016923,1499.37,0.190315317,0.5,1517.379327,16.50241226,144.3902639,1,0.010958532,2.18410399,-,0,1499.37,0.190315317,0.685939906,0.465921779,0.842445982,3396,300,300,300,10489.1,1441.16,-0.00719193,5.03162,1799.993226,1517.379327,0.842991688,0.195983375,6,0.5,0: Broadleaf,1566401696,377.9080645,399.9782258,20.4203,14.54156774,500.0168065,101.1927419,0.199992903,29.55166452,29.56089677,999.9,0,0,10001.41323,0,0.00191117,1799.993226,0.899999677,0.100000468,0,1216.403548,4.99961,21348.4,14834.57419,41.00980645,42.4816129,41.58648387,41.59448387,42.80622581,1615.493548,179.5006452,0,2145,1214.016923,-218.5408549,-3805.856413,21307.15,15,1566401428,8:30:27,45,4.153,0.2,400,19,0.65,0.68,-22.0767,-0.489829965,0.167356328,1,1225.800294,-231.3348659,22.75996155,0,5.87693122,0.123559443,0.029914106,0,1,3,3-Jan,100,100,4.153,0.2,2,459.077,522.001,28.4098,29.5731,30.0011,29.5234,29.5021,19.4311,56.2621,46.6058,-999.9,400,14.524,101.126,100.349
2,1566401876,172,20190821 08:37:56,10:37:56,2,6,B2_R1,1566401868,0.008164274,22.17120968,369.8051613,276.8549944,28.07129889,37.49584232,0.468555975,2.278697608,0.420879107,0.2669276,297.3792955,29.77477132,29.26115484,4.082951126,50.39641642,2.17681917,4.319392777,1.906131955,-360.0444741,120.1793561,11.69793532,69.21211281,-0.041960835,0.047104714,3.506659399,0,0,1,0,52935.18912,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3397-20190821-08_38_02,1018.621538,1390.65,0.267521275,0.5,1517.369099,22.17120968,202.9642583,1,0.014694545,2.433034912,-,0,1390.65,0.267521275,0.708712546,0.738549615,0.870414495,3397,300,300,300,10400.9,1308.53,-0.00713065,-0.772705,1799.980968,1517.369099,0.842991746,0.195983493,6,0.5,0: Broadleaf,1566401868,369.8051613,400.033,21.46901935,11.88242903,500.0106129,101.1935161,0.199991161,30.23942258,29.26115484,999.9,0,0,9999.71129,0,0.00191117,1799.980968,0.899998129,0.100001935,0,1019.280645,4.99961,17890.47419,14834.48065,42.47351613,44.26377419,43.07225806,43.22758065,44.09451613,1615.47871,179.5029032,0,171.4000001,1018.621538,-63.80239319,-1033.388035,17879.35385,15,1566401428,8:30:27,45,4.153,0.2,400,19,0.65,0.68,-30.22942683,0.126100348,0.071331678,1,1021.938235,-66.20171979,6.511090299,0,9.623575122,-0.595120348,0.072682436,0,1,3,3-Jan,100,100,4.153,0.2,2,507.735,515.787,29.2076,30.0671,30.0011,29.9561,29.9284,19.3833,68.326,45.9149,-999.9,400,11.7627,101.068,100.279
3,1566401956,251.5,20190821 08:39:15,10:39:15,3,6,B2_R1,1566401948,0.008818453,22.88413777,368.6707419,279.7305755,28.36306797,37.38108819,0.512235393,2.278895266,0.455830874,0.289442748,297.3836587,29.86058517,29.36937742,4.108540248,50.25081296,2.208078957,4.39411589,1.900461291,-388.8937912,143.6853306,14.01301303,66.18821106,-0.041966219,0.047110758,3.507014614,52,10,1,0,52889.48809,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3398-20190821-08_39_21,885.8458077,1296.33,0.316651001,0.5,1517.39042,22.88413777,240.2415977,1,0.015164176,2.682819961,-,0,1296.33,0.316651001,0.728468942,1.002627525,0.89467857,3398,300,300,300,10447.3,1181.17,-0.00716361,-4.54736,1800.006129,1517.39042,0.842991807,0.195983614,6,0.5,0: Broadleaf,1566401948,368.6707419,400.0319355,21.77716452,11.42583226,500.0175161,101.1942258,0.200010129,30.53888387,29.36937742,999.9,0,0,10000.92419,0,0.00191117,1800.006129,0.899996097,0.100003981,0,886.2086452,4.99961,15514.96452,14834.66129,43.10667742,45.00980645,43.70535484,43.96348387,44.71341935,1615.497419,179.5090323,0,78.60000014,885.8458077,-53.77507692,-923.962393,15509.58077,15,1566401428,8:30:27,45,4.153,0.2,400,19,0.65,0.68,-31.28053659,-1.724552613,0.191994098,0,888.8907353,-58.78162063,5.779801275,0,10.31948537,0.59445993,0.062115025,0,0,3,0/3,100,100,4.153,0.2,2,438.772,515.292,29.5403,30.2983,30.0009,30.1676,30.1295,19.3759,73.0535,42.1077,-999.9,400,11.3089,101.041,100.243
4,1566402108,403.5,20190821 08:41:47,10:41:47,1,4,B2_R1,1566402100,0.004703102,16.49627366,378.0853871,242.3422519,24.57233531,38.3360344,0.221383421,2.278810119,0.210091405,0.132273657,297.380522,31.87754318,30.96358065,4.502018707,50.5573309,2.308417529,4.565940265,2.193601179,-207.4067923,30.3975497,2.998033887,123.3693132,-0.0419639,0.047108154,3.506861594,21,4,1,0,52769.85691,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3399-20190821-08_41_53,1302.700769,1617.03,0.194386765,0.5,1517.376572,16.49627366,147.4789616,1,0.010954507,1.952418941,-,0,1617.03,0.194386765,0.661294681,0.430524021,0.81217763,3399,300,300,300,10370.8,1539.6,-0.00710961,3.82825,1799.99,1517.376572,0.842991668,0.195983336,6,0.5,0: Broadleaf,1566402100,378.0853871,400.0148065,22.76654194,17.2512871,499.998129,101.1951613,0.200014806,31.21100645,30.96358065,999.9,0,0,10000.27903,0,0.00191117,1799.99,0.899999613,0.100000406,0,1305.976774,4.99961,23603.80323,14834.55484,44.19332258,45.86877419,44.80212903,44.911,45.75183871,1615.490968,179.4990323,0,151.3999999,1302.700769,-354.3788034,-6480.123078,23544.20769,15,1566402129,8:42:08,46,4.075,0.116,400,17,0.07,0.03,-21.77867073,-1.498705923,0.159476693,0,1325.809412,-382.3889914,37.62787366,0,5.62660439,-0.478789547,0.052153792,0,0,3,0/3,100,100,4.075,0.116,2,477.196,521.687,30.1123,30.6606,30.001,30.517,30.4804,19.4707,50.3358,51.6549,-999.9,400,17.0542,101.002,100.192
5,1566402254,550,20190821 08:44:14,10:44:14,2,4,B2_R1,1566402246,0.006271602,14.84652913,379.3893226,288.6485623,29.26856598,38.46955387,0.318480641,2.278775995,0.295658717,0.186700694,297.3759681,31.98335227,30.99140323,4.509167453,51.42327364,2.431887269,4.729156851,2.077280184,-276.577635,102.945577,10.18583089,133.929741,-0.04196297,0.04710711,3.506800268,35,7,1,0,52661.76696,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3400-20190821-08_44_20,1334.021154,1551.43,0.140134486,0.5,1517.35174,14.84652913,106.3166533,1,0.009867433,2.077257756,-,0,1551.43,0.140134486,0.675035347,0.327172427,0.829053407,3400,300,300,300,10446.3,1513.64,-0.00716229,5.81775,1799.960323,1517.35174,0.842991771,0.195983542,6,0.5,0: Broadleaf,1566402246,379.3893226,400.0601613,23.98343548,16.6381,500.0060645,101.1986129,0.200007419,31.82935806,30.99140323,999.9,0,0,9999.716452,0,0.00191117,1799.960323,0.899996613,0.100003477,0,1335.430645,4.99961,23917.85484,14834.29032,45.13087097,46.77193548,45.79403226,45.81416129,46.68522581,1615.458065,179.5022581,0,145.3999999,1334.021154,-353.3405131,-6294.882056,23892.65,15,1566402129,8:42:08,46,4.075,0.116,400,17,0.07,0.03,-20.45058049,-4.781757491,0.480239357,0,1349.512647,-373.2682259,36.6289003,0,7.311739268,0.741456585,0.073970259,0,0,3,0/3,100,100,4.075,0.116,2,459.24,520.111,30.6468,31.0029,30.0012,30.8496,30.807,19.4531,58.2807,60.3195,-999.9,400,16.1866,100.956,100.141
6,1566402380,675.5,20190821 08:46:19,10:46:19,3,4,B2_R1,1566402372,0.007964215,15.85583585,377.4490968,296.874911,30.1049146,38.27562519,0.398626855,2.278633423,0.363548628,0.230111747,297.3742034,31.87339549,31.69499032,4.693264379,52.61049584,2.551125207,4.849080333,2.142139172,-351.2219007,70.87799755,7.053058636,24.08335889,-0.041959087,0.047102751,3.506544054,25,5,1,0,52580.90496,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3401-20190821-08_46_25,1542.869615,1759.55,0.123145341,0.5,1517.343494,15.85583585,93.42689092,1,0.010532667,1.713278963,-,0,1759.55,0.123145341,0.631442246,0.248307721,0.775513976,3401,300,300,300,10407.2,1722.92,-0.00713507,10.8407,1799.950645,1517.343494,0.842991722,0.195983444,6,0.5,0: Broadleaf,1566402372,377.4490968,400.0833226,25.15752258,15.84092903,500.0017742,101.2060323,0.200026258,32.27195806,31.69499032,999.9,0,0,9998.058065,0,0.00191117,1799.950645,0.899998194,0.100001852,0,1547.441935,4.99961,27883.05806,14834.21935,45.887,47.57625806,46.56012903,46.50393548,47.411,1615.452581,179.4983871,0,124.8,1542.869615,-498.868718,-8942.266667,27801.35769,15,1566402129,8:42:08,46,4.075,0.116,400,17,0.07,0.03,-22.39607805,-4.415663415,0.455239531,0,1575.083824,-534.3850437,52.56794265,0,9.274474878,0.73812,0.076772243,0,0,3,0/3,100,100,4.075,0.116,2,471.834,517.63,31.1293,31.3008,30.0009,31.1253,31.0817,19.441,64.5384,64.1507,-999.9,400,15.1722,100.92,100.099
7,1566402528,823.5,20190821 08:48:47,10:48:47,1,2,B2_R1,1566402520,0.007392178,20.2485757,372.4109355,267.1358604,27.08771286,37.7626593,0.370061429,2.278963848,0.339629075,0.214793459,297.384641,31.98998235,31.33861935,4.599216489,51.12162513,2.469111938,4.829877634,2.130104551,-325.9950408,106.0450713,10.52888853,87.96355998,-0.041968087,0.047112855,3.507137868,0,0,1,0,52603.70678,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3402-20190821-08_48_53,1124.260385,1520.8,0.260744092,0.5,1517.396788,20.2485757,197.826124,1,0.013427216,2.139235928,-,0,1520.8,0.260744092,0.681451148,0.62557673,0.836933057,3402,300,300,300,10387.6,1440.42,-0.00712147,1.13025,1800.013871,1517.396788,0.84299172,0.195983439,6,0.5,0: Broadleaf,1566402520,372.4109355,400.0126774,24.35009355,15.6955,500.001129,101.2005161,0.199995258,32.20173226,31.33861935,999.9,0,0,10000.74774,0,0.00191117,1800.013871,0.899997774,0.100002171,0,1125.195161,4.99961,20012.14194,14834.74839,46.312,47.879,47.062,46.687,47.85264516,1615.509355,179.5045161,0,147.2,1124.260385,-119.6249571,-2080.167519,19996.26538,15,1566402129,8:42:08,46,4.075,0.116,400,17,0.07,0.03,-27.59545854,-0.040496864,0.06203407,1,1131.606471,-122.3363866,11.9893553,0,8.680103659,-0.573728153,0.058657724,0,1,3,3-Jan,100,100,4.075,0.116,2,509.084,516.594,31.3362,31.4828,30.0004,31.3377,31.2912,19.433,65.7251,65.5107,-999.9,400,15.3721,100.892,100.062
8,1566402630,926,20190821 08:50:30,10:50:30,2,2,B2_R1,1566402622,0.005470037,14.24326911,380.4174839,272.4345862,27.6246101,38.57397408,0.249833001,2.27979893,0.235558595,0.148438613,297.3782922,32.8663931,31.70789355,4.696700778,49.50117852,2.424742563,4.898353202,2.271958215,-241.2286191,91.34045776,9.093214822,156.5833456,-0.041990839,0.047138396,3.50863877,33,7,1,0,52588.06599,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3403-20190821-08_50_36,1417.277308,1631.53,0.131320106,0.5,1517.365886,14.24326911,99.63032441,1,0.009469771,1.926179721,-,0,1631.53,0.131320106,0.658257491,0.287738729,0.808447466,3403,300,300,300,10398.1,1597.17,-0.00712839,8.27649,1799.977419,1517.365886,0.842991623,0.195983246,6,0.5,0: Broadleaf,1566402622,380.4174839,400.0065484,23.91287097,17.50577097,499.9983548,101.1990645,0.199992355,32.45105161,31.70789355,999.9,0,0,10006.3129,0,0.00191117,1799.977419,0.900001742,0.099998248,0,1418.588065,4.99961,25441.51613,14834.44516,46.56809677,47.913,47.292,46.81809677,48.046,1615.482903,179.4951613,0,101.5999999,1417.277308,-320.3169233,-5657.654705,25418.62308,15,1566402129,8:42:08,46,4.075,0.116,400,17,0.07,0.03,-19.45470244,-2.962335889,0.297055933,0,1430.761471,-330.3928884,32.38645706,0,6.394099268,0.549875749,0.063720076,0,0,3,0/3,100,100,4.075,0.116,2,462.335,518.162,31.341,31.519,30.0003,31.4029,31.3615,19.4599,56.4926,63.6705,-999.9,400,17.5926,100.886,100.059
9,1566402718,1014,20190821 08:51:58,10:51:58,3,2,B2_R1,1566402710,0.00814895,18.7961526,373.8189032,286.4415098,29.04490207,37.9048883,0.428418366,2.277350701,0.388163665,0.245903047,297.3808563,32.07395541,31.23332581,4.571745064,51.15667331,2.517427787,4.921015429,2.054317278,-359.3687169,159.5568152,15.87079667,113.4397513,-0.041924159,0.047063542,3.504239187,23,5,1,0,52493.89962,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3404-20190821-08_52_04,878.9048077,1184.32,0.257882323,0.5,1517.377237,18.7961526,195.6523831,1,0.012470195,3.031131789,-,0,1184.32,0.257882323,0.75193071,1.026956194,0.923493444,3404,300,300,300,10396.6,1116.45,-0.00712794,-0.650635,1799.990645,1517.377237,0.842991735,0.19598347,6,0.5,0: Broadleaf,1566402710,373.8189032,400.029871,24.82693226,15.29092903,499.9979677,101.1990645,0.200003258,32.53289677,31.23332581,999.9,0,0,9990.423226,0,0.00191117,1799.990645,0.899997903,0.100002161,0,879.0669677,4.99961,15703.10968,14834.55484,46.875,48.298,47.542,47.11077419,48.312,1615.49129,179.5035484,0,87.5,878.9048077,-16.77678633,-282.1846155,15699.68077,15,1566402129,8:42:08,46,4.075,0.116,400,17,0.07,0.03,-26.15043902,-1.473313589,0.163177729,0,879.784,-17.722152,1.754460081,0,9.516079512,0.412830732,0.042158482,0,0,3,0/3,100,100,4.075,0.116,2,474.334,513.143,31.5546,31.654,30.0008,31.5328,31.4991,19.4407,67.7445,59.3855,-999.9,400,14.9332,100.873,100.035
10,1566402918,1213.4,20190821 08:55:17,10:55:17,1,5,B1_R2,1566402910,0.007567387,16.54626801,376.7701935,289.7002024,29.37881865,38.20868297,0.377855415,2.279810485,0.34619709,0.218996091,297.3772393,32.59155432,31.96529355,4.765711047,52.46461713,2.62983343,5.012584812,2.135877618,-333.7217605,110.0040793,10.98711999,84.64667808,-0.041991154,0.047138749,3.50865954,14,3,1,0,52518.33688,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3405-20190821-08_55_23,1253.430385,1485.86,0.156427668,0.5,1517.359724,16.54626801,118.6785219,1,0.010987577,2.213055066,-,0,1485.86,0.156427668,0.688769729,0.388069276,0.845921466,3405,300,300,300,10423.2,1438.18,-0.00714663,12.3678,1799.97,1517.359724,0.842991674,0.195983348,6,0.5,0: Broadleaf,1566402910,376.7701935,400.047,25.9324,17.08706774,500.0024516,101.211129,0.199979452,32.86029677,31.96529355,999.9,0,0,10005.19516,0,0.00191117,1799.97,0.899999677,0.100000313,0,1255.311613,4.99961,22678.41613,14834.37742,47.25,48.437,47.94106452,47.34248387,48.679,1615.472581,179.4974194,0,198.6000001,1253.430385,-457.8601709,-8259.729913,22644.91923,15,1566402953,8:55:52,47,3.945,0.097,400,16,0.11,0.01,-22.50440976,-13.3508676,1.367369899,0,1274.806176,-502.5051909,49.44051976,0,8.836341463,0.749827735,0.074764633,0,0,3,0/3,100,100,3.945,0.097,2,484.992,514.31,31.7587,31.9033,30.0005,31.7869,31.7459,19.4349,64.0846,67.7956,-999.9,400,16.3422,100.832,99.984
11,1566403093,1388.9,20190821 08:58:13,10:58:13,2,5,B1_R2,1566403085,0.008956694,19.92882378,372.0575484,278.3634009,28.22787906,37.72908165,0.424380144,2.279412813,0.384875506,0.243789341,297.3808069,32.5049074,32.27069355,4.848733975,50.32896349,2.575218007,5.116771395,2.273515968,-394.9901963,117.4616169,11.77277268,31.62500014,-0.041980319,0.047126585,3.50794477,35,7,1,0,52442.44788,MPF-3350-20190821-04_28_26,886.9215385,4774.15,3887.228462,0.814224199,-0.125838102,MPF-3406-20190821-08_58_19,840.2558077,1157.9,0.274327828,0.5,1517.375262,19.92882378,208.1291301,1,0.013216679,3.123110804,-,0,1157.9,0.274327828,0.75746468,1.172211956,0.93029006,3406,300,300,300,10489.4,1085.21,-0.00719334,-0.449829,1799.988065,1517.375262,0.842991846,0.195983693,6,0.5,0: Broadleaf,1566403085,372.0575484,399.9702258,25.39498065,14.92019355,500.0142903,101.2065806,0.199994258,33.22653871,32.27069355,999.9,0,0,10003.0629,0,0.00191117,1799.988065,0.899994935,0.100005058,0,840.5493871,4.99961,14974.55806,14834.52258,47.562,48.883,48.312,47.625,49.06606452,1615.479677,179.5096774,0,174.8,840.2558077,-41.76105978,-732.2051271,14969.1,15,1566402953,8:55:52,47,3.945,0.097,400,16,0.11,0.01,-27.91025366,0.0709777,0.058430664,1,842.8992353,-43.87179266,4.310074785,0,10.49570488,-0.355795819,0.037277463,0,1,3,3-Jan,100,100,3.945,0.097,2,459.662,510.211,32.0931,32.0872,30.0005,31.969,31.9306,19.4328,72.2054,66.9145,-999.9,400,14.8078,100.813,99.9598
