SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH_Leaf,BH_Vine,BH_Block,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1564348436,0,20190728 14:13:56,16:13:56,1,6,B2_R1,1564348428,0.015693999,10.20361041,381.9882258,318.6245667,32.11840937,38.50567562,0.432132288,2.270228296,0.391096923,0.247796904,330.4234024,45.47048198,45.77536774,10.03067884,55.87311356,6.313560072,11.29981787,3.717118773,-692.1053476,286.603076,33.04906833,-42.02980083,-0.041730554,0.046846202,3.491451019,29,6,1,0,49713.07705,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2749-20190728-14_13_59,878.7153077,1313.43,0.330976674,0.5,1685.962946,10.20361041,279.0072038,1,0.005208383,-0.999160975,-,0,1313.43,0.330976674,-1190.860254,0.331942781,482.3507591,2749,300,300,300,10564.6,1112.9,-0.00708124,-36.0148,1999.973871,1685.962946,0.842992486,0.195984973,6,0.5,0: Broadleaf,1564348428,381.9882258,401.4265484,62.63247097,44.97914194,499.997871,100.6032903,0.200014645,48.11703871,45.77536774,999.9,0,0,10003.17774,0,0.00191117,1999.973871,0.900000516,0.099999587,0,880.7437419,4.99961,17944.99032,16487.29355,56.062,56.625,56.25,56.312,57.98780645,1795.477419,199.4964516,0,4424.5,878.7153077,-223.3031792,-4518.49572,17904.20769,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-18.80661463,-12.59202021,1.545283502,0,889.5184118,-218.1579459,21.46007952,0,16.28583829,24.36418704,2.729100777,0,0,3,0/3,100,100,4.393,0.137,2,472.267,372.617,48.0492,53.4419,29.99,52.5834,52.3199,19.0089,42.2547,77.6794,-999.9,400,41.4212,96.9659,95.5159
2,1564348609,173,20190728 14:16:49,16:16:49,2,6,B2_R1,1564348601,0.013638463,10.2684061,381.4511935,307.3623851,30.98755912,38.45702006,0.346529727,2.270319782,0.319600687,0.201995224,330.4252134,45.68596989,44.93177419,9.6046772,50.93926408,5.627443234,11.04735872,3.977233966,-601.4562274,335.1511489,38.41255843,102.5326933,-0.041733037,0.04684899,3.491615176,19,4,1,0,49785.51447,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2750-20190728-14_16_52,779.5265385,1059.68,0.26437553,0.5,1685.969755,10.2684061,222.8645737,1,0.005246794,-0.998960063,-,0,1059.68,0.26437553,-960.5970962,0.265332692,389.0840567,2750,300,300,300,10638.9,971.94,-0.0071319,-7.45386,1999.981613,1685.969755,0.842992628,0.195985256,6,0.5,0: Broadleaf,1564348601,381.4511935,400.0162903,55.81802581,40.36529677,499.9967742,100.6176774,0.19999129,47.66999355,44.93177419,999.9,0,0,10002.34258,0,0.00191117,1999.981613,0.899995968,0.10000421,0,780.8398387,4.99961,15835.22258,16487.34194,56.417,56.98983871,56.625,56.32012903,58.25,1795.476129,199.5067742,0,172.3999999,779.5265385,-118.6613333,-2310.034188,15810.18846,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-18.66126098,2.05309547,0.223491059,0,786.0438529,-127.5075635,12.55505907,0,15.4554878,-0.038705226,0.015088312,1,1,3,3-Jan,100,100,4.393,0.137,2,483.631,383.364,47.4726,51.005,29.9951,50.9293,50.8258,19.1474,34.5806,87.4673,-999.9,400,40.4253,97.5006,96.1279
3,1564348702,266,20190728 14:18:22,16:18:22,3,6,B2_R1,1564348694,0.013342752,12.52428037,379.044129,295.06667,29.74630263,38.21225005,0.347817304,2.269704892,0.320689429,0.202691617,330.4247247,45.50475443,44.56707419,9.425408297,50.87479572,5.542349707,10.89409722,3.88305859,-588.4153603,345.9496184,39.54179077,127.5007735,-0.041716349,0.046830256,3.490511907,5,1,1,0,49809.1344,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2751-20190728-14_18_25,952.8972692,5.05705,-187.4294736,0.5,1685.968278,12.52428037,-158000.0734,1,0.006584827,-0.782086394,-,0,5.05705,-187.4294736,-3.588974592,-767.8813241,1.453692499,2751,300,300,300,10513.4,1.6188,-0.00687939,1.47252,1999.98,1685.968278,0.842992569,0.195985137,6,0.5,0: Broadleaf,1564348694,379.044129,400.142129,54.97700645,39.84604839,500.003,100.6121935,0.199947097,47.39428387,44.56707419,999.9,0,0,9998.887742,0,0.00191117,1999.98,0.899997968,0.100002084,0,955.3197742,4.99961,19401.64516,16487.35161,56.504,56.96341935,56.687,56.437,58.312,1795.477742,199.5025806,0,92.4000001,952.8972692,-320.7433504,-6420.991452,19352.94615,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-21.28613902,4.190483624,0.424719151,0,970.1205882,-338.3241165,33.27784693,0,14.95915854,3.238222997,0.352679124,0,0,3,0/3,100,100,4.393,0.137,2,500.452,386.561,47.1082,50.0268,29.9952,50.1074,50.029,19.2128,30.2901,83.9261,-999.9,400,39.2443,97.7011,96.351
4,1564348807,371,20190728 14:20:07,16:20:07,1,4,B2_R1,1564348799,0.007517553,6.686787305,388.7546452,288.7245601,29.1078315,39.19238705,0.152392879,2.269922462,0.146928667,0.092305031,330.4279879,47.45475731,46.65781935,10.49367793,52.60775907,5.751081589,10.9320026,4.742596342,-331.5240778,98.50838573,11.37285508,108.7851509,-0.041722253,0.046836884,3.490902268,4,1,1,0,49805.30993,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2752-20190728-14_20_10,951.4399615,1088.96,0.126285666,0.5,1685.986334,6.686787305,106.4579532,1,0.003122396,-0.998988025,-,0,1088.96,0.126285666,-987.1669691,0.126730541,399.8460234,2752,300,300,300,10474.4,1088.96,-0.00705951,-262.73,2000.001613,1685.986334,0.842992487,0.195984974,6,0.5,0: Broadleaf,1564348799,388.7546452,400.2857419,57.04576452,48.53933548,500.0012258,100.6152581,0.199967,47.46278387,46.65781935,999.9,0,0,9999.998387,0,0.00191117,2000.001613,0.900000613,0.099999335,0,951.6106774,4.99961,19787.75484,16487.52903,56.625,56.95732258,56.812,56.44106452,58.375,1795.503226,199.4993548,0,104,951.4399615,-41.71087181,-1152.875214,19782.64615,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-11.54547317,1.945494774,0.348001995,0,955.3026765,-74.34208839,8.096020441,0,8.242784146,6.38559554,0.641643383,0,0,3,0/3,100,100,4.393,0.137,2,502.077,398.213,46.7997,49.0004,29.9962,49.1764,49.1178,19.52,6.16556,100,-999.9,400,46.1581,97.8816,96.5655
5,1564348881,444.5,20190728 14:21:20,16:21:20,2,4,B2_R1,1564348873,0.009783626,7.177272373,388.2459355,293.2798322,29.56811008,39.14247521,0.183897356,2.270094557,0.176003861,0.110683377,330.4288099,46.54741354,46.56733548,10.44536951,48.71297284,5.278114974,10.83513213,5.167254534,-431.4579154,88.11507444,10.15949288,-2.75453814,-0.041726924,0.046842128,3.491211051,13,3,1,0,49838.01734,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2753-20190728-14_21_23,883.4043077,36.1912,-23.40936768,0.5,1685.987989,7.177272373,-19733.95637,1,0.003413312,-0.969550609,-,0,36.1912,-23.40936768,-31.84137931,-26.17399343,12.89715853,2753,300,300,300,10410.1,36.1912,-0.00704804,1.75647,2000.003226,1685.987989,0.842992635,0.195985269,6,0.5,0: Broadleaf,1564348873,388.2459355,401.4171935,52.35250645,41.22646452,499.9852903,100.6187742,0.199989452,47.28731613,46.56733548,999.9,0,0,10000.76839,0,0.00191117,2000.003226,0.89999571,0.100004348,0,884.3475806,4.99961,18210.65161,16487.52258,56.69106452,57.036,56.87093548,56.5,58.437,1795.494839,199.5093548,0,72.5999999,883.4043077,-160.6851283,-3447.972652,18189.90769,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-13.14114634,1.400966551,0.448970792,0,892.2745294,-174.406759,17.12787324,0,10.27341732,15.39435031,1.58156798,0,0,3,0/3,100,100,4.393,0.137,2,491.352,390.529,46.642,48.4487,29.9974,48.6359,48.5958,19.2689,28.4471,99.6231,-999.9,400,38.4586,97.9756,96.6739
6,1564348953,516.5,20190728 14:22:32,16:22:32,3,4,B2_R1,1564348945,0.009086867,8.923939084,385.6415806,273.0071707,27.52491304,38.88085043,0.17548155,2.270700644,0.168280619,0.105797739,330.4263456,46.89268427,45.8665,10.07766148,46.24842371,5.041697578,10.90133927,5.035963905,-400.7308389,188.6323368,21.68407498,140.0119185,-0.041743376,0.046860596,3.492298602,24,5,1,0,49838.22911,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2754-20190728-14_22_35,924.7520385,3.6308,-253.6964962,0.5,1685.977422,8.923939084,-213863.2823,1,0.004449329,-0.696485623,-,0,3.6308,-253.6964962,-2.294736842,4800.19887,0.929469309,2754,300,300,300,10367.2,3.6308,-0.00689936,2.9477,1999.990968,1685.977422,0.842992518,0.195985036,6,0.5,0: Broadleaf,1564348945,385.6415806,400.5559355,50.00631935,39.6470129,499.9832581,100.6212258,0.199983258,47.4073871,45.8665,999.9,0,0,10004.46774,0,0.00191117,1999.990968,0.899999839,0.100000448,0,925.537129,4.99961,19223.14839,16487.44839,56.812,57.161,56.96951613,56.677,58.562,1795.49129,199.5003226,0,71,924.7520385,-199.6451625,-4153.784618,19207.16923,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-15.04587317,3.644604878,0.418174624,0,935.4776765,-211.4017869,20.74616576,0,9.698010732,11.85539017,1.222041756,0,0,3,0/3,100,100,4.393,0.137,2,483.029,388.37,46.6016,48.0047,29.9977,48.1776,48.1343,19.3329,26.0918,99.6182,-999.9,400,38.1079,98.0576,96.7657
7,1564349069,632.5,20190728 14:24:28,16:24:28,1,2,B2_R1,1564349061,0.006650854,7.211545665,388.2512258,260.3242016,26.24151241,39.13696575,0.120114538,2.269950597,0.116691997,0.073231877,330.4125486,47.73596161,46.77738065,10.55780632,48.14320252,5.263397437,10.93279458,5.294408887,-293.3026803,84.05286728,9.709335379,130.872071,-0.041723017,0.046837741,3.49095275,11,2,1,0,49805.71788,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2755-20190728-14_24_31,1229.534231,32.154,-37.23891991,0.5,1685.908943,7.211545665,-31390.71406,1,0.003433801,-0.965727437,-,0,32.154,-37.23891991,-28.17785844,-42.26350029,11.41327151,2755,300,300,300,10410.9,32.154,-0.00694844,1.01576,1999.91,1685.908943,0.842992406,0.195984813,6,0.5,0: Broadleaf,1564349061,388.2512258,400.0034839,52.2145871,44.65044194,500.0101935,100.6031935,0.200005903,47.4642129,46.77738065,999.9,0,0,10001.38065,0,0.00191117,1999.91,0.900003032,0.099996955,0,1243.065806,4.99961,25773.7871,16486.77742,56.937,57.23577419,57.07216129,56.81406452,58.687,1795.426129,199.4848387,0,115.4000001,1229.534231,-1457.657776,-29947.10423,25495.86154,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-11.64573415,-1.223422997,0.264656455,0,1345.618235,-1900.415898,189.4106859,0,7.016424878,9.933483554,1.011802975,0,0,3,0/3,100,100,4.393,0.137,2,494.232,398.266,46.5265,47.431,29.9979,47.5335,47.4866,19.5727,0,100,-999.9,400,50.2483,98.1515,96.8759
8,1564349153,717,20190728 14:25:53,16:25:53,2,2,B2_R1,1564349145,0.007951793,8.437018773,386.1722258,258.9897802,26.10707263,38.92750647,0.142534505,2.270300611,0.1377432,0.086506563,330.4211299,47.36135715,46.95842258,10.65555488,48.33652086,5.296713957,10.95799587,5.358840921,-350.6740791,67.46689546,7.800480127,55.01442639,-0.041732517,0.046848406,3.491580776,34,7,1,0,49809.54005,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2756-20190728-14_25_56,961.1823846,1197.96,0.197650686,0.5,1685.950045,8.437018773,166.6145912,1,0.004160591,-0.999080103,-,0,1197.96,0.197650686,-1086.07804,0.198283408,439.9093557,2756,300,300,300,10531.8,1121.99,-0.00705784,-4.84973,1999.958387,1685.950045,0.842992562,0.195985125,6,0.5,0: Broadleaf,1564349145,386.1722258,399.9810323,52.54494839,43.50453548,500.0191935,100.6035161,0.199969645,47.50963871,46.95842258,999.9,0,0,10003.62581,0,0.00191117,1999.958387,0.899998161,0.100001845,0,963.4807419,4.99961,19693.59677,16487.16452,57.062,57.312,57.25,56.905,58.812,1795.45871,199.5,0,83.5999999,961.1823846,-383.55959,-7534.232484,19648.45,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-13.41785122,-7.009166551,0.784333342,0,982.3794118,-414.8819602,40.73065494,0,8.758529024,5.845383972,0.592540906,0,0,3,0/3,100,100,4.393,0.137,2,466.008,398.454,46.576,47.0639,29.9981,47.1195,47.0634,19.5792,0,100,-999.9,400,50.2483,98.2243,96.966
9,1564349223,787,20190728 14:27:03,16:27:03,3,2,B2_R1,1564349215,0.00966542,10.34207514,383.1397419,277.3505464,27.95738053,38.62110135,0.213836627,2.269639139,0.203241268,0.127933982,330.4264585,46.66805886,45.48263871,9.88104224,50.10627813,5.451871449,10.88061547,4.429170791,-426.245,230.923221,26.50559886,161.6102784,-0.041714564,0.046828253,3.490393936,19,4,1,0,49810.67169,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2757-20190728-14_27_06,917.02,3.196,-285.9274093,0.5,1685.981136,10.34207514,-241034.1091,1,0.005290454,-0.655193992,-,0,3.196,-285.9274093,-1.900181488,1458.170124,0.769657044,2757,300,300,300,10398.3,3.196,-0.00695691,1.61767,1999.995806,1685.981136,0.842992336,0.195984671,6,0.5,0: Broadleaf,1564349215,383.1397419,399.9946452,54.08516452,43.1136,499.9832258,100.6015806,0.200025452,47.36987097,45.48263871,999.9,0,0,9999.514839,0,0.00191117,1999.995806,0.900005581,0.099994671,0,918.0732581,4.99961,19097.97097,16487.50645,57.125,57.437,57.292,56.937,58.875,1795.508387,199.4887097,0,69.20000005,917.02,-178.8665301,-3578.776071,19076.04615,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-16.85895366,0.826036934,0.137919583,1,928.4098235,-216.2702532,21.43668817,0,10.67342927,6.168708084,0.625762868,0,1,3,3-Jan,100,100,4.393,0.137,2,483.999,398.742,46.5076,46.7916,29.9987,46.8159,46.7631,19.5892,0,100,-999.9,400,53.1025,98.2707,97.0195
11,1564349619,1182.5,20190728 14:33:38,16:33:38,1,5,B1_R2,1564349611,0.012959329,15.90382636,375.081,268.4916411,27.06471914,37.80922892,0.321535233,2.26911807,0.298199315,0.188329881,330.4262005,44.76036442,44.92713548,9.60237866,53.24910935,5.550897145,10.42439435,4.051481515,-571.5064208,195.8301756,22.33547637,-22.91456836,-0.041700426,0.046812381,3.489459113,34,7,1,0,49925.70827,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2759-20190728-14_33_41,866.5821154,1348.26,0.3572589,0.5,1685.978563,15.90382636,301.1654234,1,0.008589288,-0.99918265,-,0,1348.26,0.3572589,-1222.466425,0.358274709,495.1526478,2759,300,300,300,10475.7,1148.02,-0.00702096,-32.265,1999.992581,1685.978563,0.842992409,0.195984817,6,0.5,0: Broadleaf,1564349611,375.081,399.998871,55.06687419,40.37184516,499.9935484,100.6028065,0.200030581,46.52793548,44.92713548,999.9,0,0,9996.003871,0,0.00191117,1999.992581,0.90000371,0.09999609,0,867.81,4.99961,17904.17742,16487.47097,57.44112903,57.82825806,57.687,57.145,59.12493548,1795.500323,199.4932258,0,385,866.5821154,-117.1780853,-2386.413672,17879.3,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-24.19655854,-12.18391777,1.323938101,0,873.5612647,-116.8204532,11.49023416,0,14.49490488,3.632305923,0.3686096,0,0,3,0/3,100,100,4.393,0.137,2,465.558,399.512,45.9841,46.2513,29.9989,46.1049,46.0264,19.648,0,100,-999.9,400,43.1447,98.3731,97.1337
12,1564349702,1265.5,20190728 14:35:01,16:35:01,2,5,B1_R2,1564349694,0.010569591,11.30606609,381.5896452,275.8677089,27.80722835,38.4639088,0.234649275,2.269702739,0.221957137,0.139806311,330.421394,45.43564358,45.02170323,9.649332262,50.15996156,5.202912241,10.37264001,4.446420021,-466.1189759,172.3772314,19.65517836,56.33482781,-0.04171629,0.04683019,3.490508043,2,0,1,0,49959.09761,MPF-2617-20190728-04_39_41,3.822692308,1.102,-2.720692308,-2.468867793,1.422470141,MPF-2760-20190728-14_35_04,1097.283462,3.9924,-273.8430672,0.5,1685.95384,11.30606609,-230843.3853,1,0.005862317,-0.723975554,-,0,3.9924,-273.8430672,-2.622867514,-6442.200979,1.062376658,2760,300,300,300,10379.5,3.9924,-0.0069403,1.94056,1999.963226,1685.95384,0.84299242,0.19598484,6,0.5,0: Broadleaf,1564349694,381.5896452,399.9955806,51.61663226,39.5886129,500.0336774,100.599129,0.200012903,46.43042581,45.02170323,999.9,0,0,10000.17226,0,0.00191117,1999.963226,0.900002226,0.099997761,0,1101.800645,4.99961,22745.19677,16487.22581,57.32012903,57.625,57.562,57,58.9613871,1795.472258,199.4909677,0,82.20000005,1097.283462,-746.7442741,-15298.73505,22652.85385,15,1564319063,6:04:23,1,4.393,0.137,400,17,0.12,0.15,-18.54464146,2.958794425,0.304102633,0,1144.738824,-902.3914962,89.38504572,0,11.78770976,4.430326829,0.447367519,0,0,3,0/3,100,100,4.393,0.137,2,504.942,399.474,45.7129,46.0023,29.9986,45.8703,45.7974,19.6502,0,100,-999.9,400,50.7954,98.4146,97.1889
