SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH_Leaf,BH_Vine,BH_Block,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1565960669,0,20190816 06:04:28,8:04:28,1,6,B2_R1,1565960661,0.003471751,14.68857492,380.9240645,243.2081812,24.59720483,38.52529629,0.190515719,2.275712347,0.182077766,0.114525575,148.6777081,29.31842308,28.61775806,3.93366993,50.25087432,2.062425756,4.104258451,1.871244174,-153.1042035,89.99812998,8.705266512,94.2769011,-0.041879575,0.047013491,3.501296083,7,1,1,0,52986.55117,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3174-20190816-06_04_33,1208.227308,5353.76,0.774321728,0.5,758.689777,14.68857492,293.7349894,1,0.019991847,-0.270680793,-,0,5353.76,0.774321728,-0.37114173,0.903284316,-0.461480708,3174,300,300,300,10328.2,1779.57,-0.00829365,-732.506,900.0058065,758.689777,0.842983203,0.195966405,6,0.5,0: Broadleaf,1565960661,380.9240645,400.1371935,20.3925129,16.31139677,500.0033548,100.9364516,0.199968677,29.35130968,28.61775806,999.9,0,0,10005.76387,0,0.00191117,900.0058065,0.900004839,0.09999491,0,1208.814516,4.99961,10626.43871,7396.715806,39.81606452,42.23374194,41.09248387,41.85874194,42.03,805.5106452,89.49677419,0,4982.2,1208.227308,-158.3333334,-1402.813676,10621.01923,15,1565960540,6:02:20,5,4.416,0.097,399,16,0.22,0.11,-19.11191707,-2.36738676,0.270159089,0,1189.52,0,0,0,4.063585122,0.457092334,0.046924145,0,0,3,0/3,100,100,4.416,0.097,2,495.281,496.522,28.4519,28.9689,30.0008,28.8001,28.7533,17.5306,36.8091,82.1319,-999.9,400,16.3289,101.296,100.508
2,1565960781,112.5,20190816 06:06:21,8:06:21,2,6,B2_R1,1565960773,0.003428666,13.4408881,382.3426452,242.5827336,24.53227717,38.66613096,0.172097987,2.276010519,0.165181645,0.103836773,148.6773804,29.82030534,29.60286774,4.164225496,50.46910328,2.130414521,4.22122523,2.033810975,-151.2041616,28.98275072,2.823606154,29.27957561,-0.041887686,0.047022598,3.501831646,71,14,1,0,52910.88777,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3175-20190816-06_06_26,1296.485385,1.4412,-898.5874165,0.5,758.6872642,13.4408881,-340873.4143,1,0.01834738,2708.270053,-,0,1.4412,-898.5874165,0.999630897,1.69748541,1.242949354,3175,300,300,300,10128.9,1.4412,-0.00755086,0.582147,900.0027097,758.6872642,0.842983311,0.195966622,6,0.5,0: Broadleaf,1565960773,382.3426452,400.0445161,21.06619677,17.03854194,500.0086129,100.9295484,0.199978871,29.83906774,29.60286774,999.9,0,0,10008.38645,0,0.00191117,900.0027097,0.900001871,0.099997984,0,1298.185161,4.99961,11529.35484,7396.684516,40.282,42.68912903,41.56606452,42.33232258,42.536,805.5041935,89.49967742,0,111.5999999,1296.485385,-288.4547005,-2629.620509,11512.66154,15,1565960540,6:02:20,5,4.416,0.097,399,16,0.22,0.11,-17.42280244,-5.208411847,0.525661802,0,1264.76,0,0,0,4.006647805,0.439375192,0.045573291,0,0,3,0/3,100,100,4.416,0.097,2,419.13,496.311,28.8083,29.2217,30.0008,29.0633,29.0087,17.7697,34.6649,80.6485,-999.9,400,16.8221,101.253,100.463
3,1565960891,222.5,20190816 06:08:11,8:08:11,3,6,B2_R1,1565960883,0.005453487,15.55746081,378.6940968,278.9467474,28.20887925,38.29596922,0.295444527,2.272567066,0.275644862,0.173946262,148.6778246,29.40365057,29.27693226,4.086673007,50.1590721,2.147612139,4.281602608,1.939060867,-240.4987653,99.15670318,9.671089054,17.00685146,-0.041794065,0.0469175,3.495648422,39,8,1,0,52754.32341,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3176-20190816-06_08_16,1199.808846,2815.03,0.573784703,0.5,758.6921776,15.55746081,217.6629831,1,0.021137026,0.38705449,-,0,2815.03,0.573784703,0.27904779,0.787655477,0.346970338,3176,300,300,300,10309.3,2815.03,-0.0076785,-0.181343,900.0089032,758.6921776,0.842982969,0.195965938,6,0.5,0: Broadleaf,1565960883,378.6940968,399.8396129,21.23690968,14.8322129,500.0397419,100.9263871,0.200008968,30.08625161,29.27693226,999.9,0,0,9986.33,0,0.00191117,900.0089032,0.900011935,0.099988252,0,1201.12871,4.99961,10728.06129,7396.753548,40.71341935,43.268,41.98780645,42.82216129,43.03793548,805.5196774,89.49,0,109.3999999,1199.808846,-146.9234188,-1326.782906,10715.82308,15,1565960540,6:02:20,5,4.416,0.097,399,16,0.22,0.11,-21.02700244,-2.465477352,0.246450655,0,1184.47,0,0,0,6.398896341,0.125809129,0.013804834,0,0,3,0/3,100,100,4.416,0.097,2,456.933,491.666,29.1699,29.4373,30.0007,29.2833,29.2339,17.5904,40.7824,76.0575,-999.9,400,14.7947,101.222,100.419
4,1565961146,477.5,20190816 06:12:26,8:12:26,1,4,B2_R1,1565961138,0.002326639,9.583947966,387.4779032,232.29041,23.49228338,39.18689844,0.108654902,2.274649221,0.105851688,0.066403139,148.6750052,31.28290199,30.55511935,4.398199037,50.00469314,2.248317679,4.496213331,2.149881358,-102.6047961,47.31574389,4.659540277,98.0454933,-0.04185066,0.046981032,3.499386773,2,0,1,0,52674.45365,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3177-20190816-06_12_31,1115.733846,1554,0.282024552,0.5,758.6744304,9.583947966,106.9824082,1,0.013263902,1.512612613,-,0,1554,0.282024552,0.602007888,0.555020474,0.748541604,3177,300,300,300,10202.4,1554,-0.00766507,0.105233,899.9873871,758.6744304,0.842983403,0.195966806,6,0.5,0: Broadleaf,1565961138,387.4779032,400.0605484,22.23124194,19.50132581,499.9967419,100.9332581,0.199988806,30.94095806,30.55511935,999.9,0,0,9999.171935,0,0.00191117,899.9873871,0.899995419,0.100004387,0,1117.09871,4.99961,10061.71903,7396.543871,41.625,44.284,42.937,43.74593548,43.879,805.4851613,89.50064516,0,254.2,1115.733846,-225.5699145,-2056.197607,10049.27615,15,1565960986,6:09:46,6,4.213,0.269,400,21,0.58,0.22,-12.55747317,-0.021827875,0.100517842,1,1091.07,0,0,0,2.718504878,0.157833031,0.024368692,0,1,3,3-Jan,100,100,4.213,0.269,2,500.942,495.29,29.9014,29.8989,30.0008,29.7445,29.7013,18.266,26.8796,83.0434,-999.9,400,19.5892,101.157,100.346
5,1565961266,597.5,20190816 06:14:26,8:14:26,2,4,B2_R1,1565961258,0.003476096,11.95689085,384.0119355,253.3850372,25.62667758,38.8379289,0.165550791,2.274401461,0.159135794,0.100015521,148.6738402,31.1729347,30.73546774,4.443778594,50.56610937,2.308322742,4.564960149,2.135455852,-153.2958281,57.84699598,5.709829213,58.9348373,-0.041843923,0.046973469,3.498941865,185,37,1,0,52620.30549,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3178-20190816-06_14_31,1618.203846,2324.05,0.303713842,0.5,758.669743,11.95689085,115.2092511,1,0.016391752,0.680084336,-,0,2324.05,0.303713842,0.404791784,0.452555526,0.503321464,3178,300,300,300,10263.8,2324.05,-0.00767747,-170.426,899.982,758.669743,0.842983241,0.195966482,6,0.5,0: Broadleaf,1565961258,384.0119355,399.9616452,22.82365484,18.74764516,500.0123548,100.9372258,0.200070484,31.20723548,30.73546774,999.9,0,0,9997.169355,0,0.00191117,899.982,0.900003548,0.099996465,0,1623.27871,4.99961,14712.23226,7396.514194,42.046,44.679,43.36280645,44.171,44.2256129,805.4874194,89.49548387,0,119.5999999,1618.203846,-403.6861541,-3681.678635,14666.49615,15,1565960986,6:09:46,6,4.213,0.269,400,21,0.58,0.22,-15.81354146,-2.920639024,0.302025089,0,1577.4,0,0,0,4.096029756,-0.349878606,0.03937691,0,0,3,0/3,100,100,4.213,0.269,2,297.894,491.545,30.2203,30.092,30.0007,29.9598,29.8946,18.0699,32.3856,83.0121,-999.9,400,18.5751,101.128,100.315
6,1565961358,688.9000001,20190816 06:15:57,8:15:57,3,4,B2_R1,1565961350,0.003700223,12.44876919,383.4990645,252.0791987,25.49449667,38.78588822,0.171821717,2.274055771,0.164921414,0.103672758,148.6732465,31.38550419,31.02624516,4.518133696,50.12668136,2.3257747,4.639793892,2.192358996,-163.1798493,57.24181944,5.667050277,48.40226693,-0.041834524,0.046962918,3.498321136,36,7,1,0,52559.56155,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3179-20190816-06_16_02,1441.925385,1.3248,-1087.409862,0.5,758.6644335,12.44876919,-412489.5933,1,0.017040214,2946.312802,-,0,1.3248,-1087.409862,0.999660708,1.887986109,1.242986421,3179,300,300,300,10139,1.3248,-0.00764208,1.4926,899.9753871,758.6644335,0.842983535,0.19596707,6,0.5,0: Broadleaf,1565961350,383.4990645,400.1399677,22.9963129,18.65827419,500.0137742,100.9368387,0.200013516,31.49314839,31.02624516,999.9,0,0,9994.962258,0,0.00191117,899.9753871,0.899992387,0.100007639,0,1443.424516,4.99961,13051.84839,7396.43871,42.411,44.911,43.73170968,44.544,44.49796774,805.4716129,89.50354839,0,90.5999999,1441.925385,-372.0034191,-3374.762395,13038.41538,15,1565960986,6:09:46,6,4.213,0.269,400,21,0.58,0.22,-16.56287073,-1.428737979,0.149196723,0,1400.84,0,0,0,4.310042195,0.423099512,0.050207805,0,0,3,0/3,100,100,4.213,0.269,2,461.086,490.281,30.4755,30.2599,30.0008,30.1027,30.0577,18.091,33.5531,80.7345,-999.9,400,18.6219,101.099,100.285
7,1565961545,876.4000001,20190816 06:19:05,8:19:05,1,2,B2_R1,1565961537,0.004531168,13.76588918,381.4836129,259.5441222,26.24819697,38.58017252,0.208355792,2.274004712,0.198301202,0.124801173,148.6747283,31.6550028,31.51826774,4.646419293,50.50291967,2.416252785,4.78438237,2.230166508,-199.8245214,63.27305531,6.296259784,18.41952197,-0.041833136,0.04696136,3.498229455,16,3,1,0,52464.52956,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3180-20190816-06_19_10,1449.163462,2058.48,0.296003137,0.5,758.67231,13.76588918,112.284692,1,0.018776123,0.896836501,-,0,2058.48,0.296003137,0.472806433,0.470834791,0.587891443,3180,300,300,300,10325.2,2004.24,-0.00782712,333.081,899.9847742,758.67231,0.842983495,0.195966989,6,0.5,0: Broadleaf,1565961537,381.4836129,400.0762903,23.8920871,18.5847871,500.018,100.9319032,0.200022806,32.03437742,31.51826774,999.9,0,0,9995.119355,0,0.00191117,899.9847742,0.899993419,0.100006481,0,1450.979032,4.99961,13073.1,7396.518387,43.05,45.57419355,44.36687097,45.131,45.179,805.4809677,89.50322581,0,186.8,1449.163462,-241.3917945,-2178.082048,13056.79615,15,1565960986,6:09:46,6,4.213,0.269,400,21,0.58,0.22,-18.47075366,-2.657678049,0.274084259,0,1422.33,0,0,0,5.295267073,0.273081951,0.029400161,0,0,3,0/3,100,100,4.213,0.269,2,484.631,487.066,31.0365,30.6777,30.001,30.491,30.4451,18.1601,34.6029,85.5282,-999.9,400,18.3664,101.044,100.213
8,1565961653,983.9000001,20190816 06:20:52,8:20:52,2,2,B2_R1,1565961645,0.005202508,13.17238829,381.8108387,281.6719456,28.48486156,38.61168658,0.250459645,2.274689375,0.236085514,0.148776115,148.6744228,31.60518814,31.30615161,4.590730262,50.50621361,2.439686746,4.830468514,2.151043516,-229.430591,110.0932304,10.94972693,40.28678917,-0.041851751,0.046982257,3.499458881,67,13,1,0,52457.68209,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3181-20190816-06_20_57,1229.365385,12.4729,-97.56291517,0.5,758.6684204,13.17238829,-37008.95137,1,0.017993926,312.0466852,-,0,12.4729,-97.56291517,0.996805588,1.618450246,1.239436341,3181,300,300,300,10124.3,7.4664,-0.00765441,45.5793,899.9798387,758.6684204,0.842983796,0.195967591,6,0.5,0: Broadleaf,1565961645,381.8108387,400.0009355,24.12479032,18.03253226,500.0114839,100.9277742,0.200016484,32.20389677,31.30615161,999.9,0,0,9999.976129,0,0.00191117,899.9798387,0.899986258,0.100013803,0,1250.243548,4.99961,11235.53226,7396.465161,43.375,45.754,44.687,45.437,45.518,805.4690323,89.51193548,0,107,1229.365385,-633.4222254,89962.81436,15353.20385,15,1565960986,6:09:46,6,4.213,0.269,400,21,0.58,0.22,-18.05211707,-2.435203484,0.264919039,0,1225.1,0,0,0,6.060690976,0.574354286,0.061617991,0,0,3,0/3,100,100,4.213,0.269,2,432.289,476.195,31.3037,30.9168,30.0008,30.723,30.6708,18.1002,36.6833,84.4974,-999.9,400,17.8218,101.013,100.178
9,1565961761,1092.4,20190816 06:22:41,8:22:41,3,2,B2_R1,1565961753,0.005055809,13.35197829,381.5512581,275.6530141,27.87776976,38.58763583,0.238082711,2.275074553,0.225056537,0.141771263,148.6765494,31.76826625,31.45108065,4.628716663,50.10642836,2.436144917,4.861940867,2.192571746,-222.9611553,106.4358191,10.59771651,42.74892983,-0.041862226,0.046994016,3.5001506,4,1,1,0,52450.64183,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3182-20190816-06_22_46,1388.581923,5782.57,0.759867685,0.5,758.681926,13.35197829,288.2489392,1,0.018230319,-0.324763903,-,0,5782.57,0.759867685,-0.480963479,0.875608716,-0.598033981,3182,300,300,300,10175.2,1448.03,-0.00783744,-1022.32,899.9962258,758.681926,0.842983453,0.195966906,6,0.5,0: Broadleaf,1565961753,381.5512581,399.888,24.08839355,18.16772581,500.0134194,100.9335806,0.199976161,32.31885484,31.45108065,999.9,0,0,10001.90355,0,0.00191117,899.9962258,0.899996,0.100004,0,1391.842903,4.99961,12665.77097,7396.617419,43.56606452,45.812,44.875,45.5,45.657,805.4935484,89.50322581,0,108,1388.581923,-352.7326498,-3253.056412,12635.73462,15,1565960986,6:09:46,6,4.213,0.269,400,21,0.58,0.22,-18.18861707,-3.290604878,0.32727019,0,1350.47,0,0,0,5.904254878,0.385232195,0.038103836,0,0,3,0/3,100,100,4.213,0.269,2,498.803,483.212,31.4841,31.152,30.0009,30.9398,30.8892,18.2348,35.7627,82.6086,-999.9,400,18.0166,100.974,100.116
10,1565962136,1467.4,20190816 06:28:56,8:28:56,1,5,B1_R2,1565962128,0.00756876,15.2854274,378.4333548,301.4492373,30.4955897,38.28355454,0.40216213,2.275854946,0.366449322,0.231974623,148.6766717,31.50509123,31.33659677,4.59868744,51.49289095,2.583399824,5.017002884,2.015287616,-333.7823337,188.8737022,18.84058236,22.6086225,-0.041883454,0.047017846,3.501552208,32,6,1,0,52381.20263,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3183-20190816-06_29_01,1128.941154,1717.68,0.342752344,0.5,758.6826243,15.2854274,130.0201239,1,0.020778732,1.273182432,-,0,1717.68,0.342752344,0.560088101,0.617567117,0.696418193,3183,300,300,300,10439.5,1717.68,-0.00821359,-1199.5,899.9970645,758.6826243,0.842983443,0.195966886,6,0.5,0: Broadleaf,1565962128,378.4333548,400.2127742,25.53693548,16.68645161,500.0050323,100.9632581,0.200009,32.87596129,31.33659677,999.9,0,0,10004.03387,0,0.00191117,899.9970645,0.899999387,0.100000574,0,1130.345484,4.99961,9997.26129,7396.631935,44.004,46.5,45.375,45.96951613,46.157,805.4964516,89.50322581,0,374.3999999,1128.941154,-152.0071795,-1344.076581,9984.622308,15,1565960986,6:09:46,6,4.213,0.269,400,21,0.58,0.22,-21.58312683,-4.165530314,0.42083305,0,1111.86,0,0,0,8.838532439,0.275748711,0.029051017,0,0,3,0/3,100,100,4.213,0.269,2,465.997,478.863,32.058,31.7002,30.001,31.5203,31.4709,18.0737,44.4938,95.7107,-999.9,400,16.3629,100.892,100.019
11,1565962247,1577.9,20190816 06:30:46,8:30:46,2,5,B1_R2,1565962239,0.006229048,16.64357523,377.2770645,265.3875324,26.84953109,38.16951076,0.282295295,2.274153488,0.264172613,0.166639087,148.673769,32.25957924,32.33970323,4.867667659,50.31674427,2.569794852,5.107235949,2.297872808,-274.7010126,104.6533314,10.51513932,-10.85877291,-0.041837181,0.046965901,3.498496595,0,0,1,0,52271.62808,MPF-3173-20190816-04_41_30,764.3603846,3904.6,3140.239615,0.804241053,-0.479035262,MPF-3184-20190816-06_30_51,1236.783462,1760.26,0.297385919,0.5,758.668073,16.64357523,112.8086012,1,0.022569304,1.218195039,-,0,1760.26,0.297385919,0.549183015,0.525631831,0.682858719,3184,300,300,300,10185.4,943.654,-0.00768267,-313.585,899.9798387,758.668073,0.84298341,0.195966819,6,0.5,0: Broadleaf,1565962239,377.2770645,400.0684516,25.4005,18.11582581,500.0218387,100.971,0.200034097,33.19329032,32.33970323,999.9,0,0,9992.215161,0,0.00191117,899.9798387,0.899999161,0.100000855,0,1237.705484,4.99961,11158.64516,7396.490323,44.288,46.69309677,45.625,46.276,46.421,805.4803226,89.50032258,0,109.5,1236.783462,-224.8550429,-2041.319659,11150.66923,15,1565960986,6:09:46,6,4.213,0.269,400,21,0.58,0.22,-22.6640122,-2.84410662,0.297591899,0,1211.68,0,0,0,7.254245122,0.564626132,0.060938317,0,0,3,0/3,100,100,4.213,0.269,2,507.432,478.731,32.3316,31.9482,30.0009,31.739,31.6937,18.2806,40.3512,93.4902,-999.9,400,17.8867,100.861,99.9812
