SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,5.20261 78.4586 384.78 624.433 858.147 1061.57 1237.93 1402.77,-0.253398 101.375 403.279 601.117 800.703 1000.38 1200.66 1400.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH455_leaf,BH455_BLOCK,BH455_VINE,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,V,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1565952113,0,20190816 05:41:52,05:41:52,1,B2_R1,6,1565952105,0.000295098,-1.823939719,399.6545161,532.0916293,53.76346657,40.38178959,0.020461723,2.272598921,0.020359922,0.012734056,1.99393E-06,25.49377942,24.4816871,3.082737878,50.17710203,1.652549795,3.293434112,1.430188084,-13.01381674,135.9015517,12.65382429,135.5415612,-0.041794931,0.046918471,3.495705604,3,1,1,0,53547.78833,RECT-761-20190815-07_44_18,660.7692308,3209.25,2548.480769,0.794104781,-1.823939719,-,0,0,#DIV/0!,0.5,0.000209925,-1.823939719,#DIV/0!,#DIV/0!,2.2572E-09,#DIV/0!,-,0,0,#DIV/0!,1,0,1.259279661,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565952105,399.6545161,397.6074839,16.35511935,16.00682258,500.0417097,100.8417419,0.200002774,25.59090323,24.4816871,999.9,0,0,9994.919355,0,0.229539,0.00499911,0,0,0,660.2322581,0.00499911,-2.667741935,-0.829032258,35.312,39.268,37.917,39.397,37.49593548,0,0,0,829.5,660.7692308,-7.302563708,-4.229059923,-2.811538462,15,0,--:--:--,0,0,0,0,0,0,0,1.966139024,2.302520906,0.260761733,0,660.3885714,-1.071079761,6.46262978,0,0.351809463,-0.069651366,0.007545698,1,1,3,1/3,1.88722,1.89317,1.89101,1.89102,1.88797,1.89072,1.88385,1.89072,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0,0,2,498.567,368.392,25.4695,24.5314,29.9991,24.6808,24.6859,18.3863,33.0997,61.1649,-999.9,397.66,15.9474,101.902,102.585
2,1565952271,158.0999999,20190816 05:44:30,05:44:30,1,B2_R1,4,1565952263,0.00017982,-2.166579732,399.0430323,658.7415104,66.563514,40.32189568,0.012796508,2.27287615,0.012756618,0.00797646,1.99393E-06,24.68141268,23.75961935,2.952000118,49.80855358,1.559426279,3.130840321,1.392573839,-7.930051162,120.2087094,11.10295794,123.3816182,-0.041802463,0.046926927,3.49620327,1,0,1,0,53710.09376,RECT-762-20190815-07_46_56,685.0576923,3828.44,3143.382308,0.821060878,-2.166579732,-,0,0,#DIV/0!,0.5,0.000209925,-2.166579732,#DIV/0!,#DIV/0!,3.3657E-09,#DIV/0!,-,0,0,#DIV/0!,1,0,1.217936485,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565952263,399.0430323,396.5294194,15.43276129,15.22032258,500.0349677,100.8464839,0.200000903,24.74063226,23.75961935,999.9,0,0,9996.250645,0,0.229539,0.00499911,0,0,0,684.6064516,0.00499911,-4.338709677,-1.287096774,34.84654839,38.85874194,37.44309677,38.98780645,37.004,0,0,0,157.5,685.0576923,-27.53162393,-16.59487188,-4.407692308,15,0,--:--:--,0,0,0,0,0,0,0,1.599259756,11.02544651,1.888554613,0,686.8457143,-42.39578327,8.023976316,0,0.261918195,-1.168984223,0.115797907,0,0,3,0/3,1.88726,1.89316,1.89101,1.89102,1.88797,1.89072,1.88387,1.89072,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0,0,2,500.491,369.818,24.8428,24.0259,29.999,24.1758,24.1778,18.4405,32.7965,58.5554,-999.9,397.718,15.3839,101.977,102.656
3,1565952496,383.0999999,20190816 05:48:15,05:48:15,1,B2_R1,2,1565952488,0.000148297,-1.039787481,398.222871,538.3919058,54.39837605,40.23588998,0.011101946,2.272765259,0.011071906,0.006922633,1.99393E-06,24.22577551,23.10341935,2.837420323,49.70026963,1.51324468,3.04474139,1.324175643,-6.539905991,143.5083166,13.18074149,150.1491541,-0.04179945,0.046923545,3.496004202,13,3,1,0,53790.39717,RECT-763-20190815-07_50_41,707.4153846,4049.29,3341.874615,0.825298908,-1.039787481,-,0,0,#DIV/0!,0.5,0.000209925,-1.039787481,#DIV/0!,#DIV/0!,-6.90699E-10,#DIV/0!,-,0,0,#DIV/0!,1,0,1.211682204,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565952488,398.222871,397.0460645,14.97689355,14.8016129,500.0306452,100.8386129,0.20000871,24.27463548,23.10341935,999.9,0,0,9996.310323,0,0.229539,0.00499911,0,0,0,707.2903226,0.00499911,-10.9,-2.106451613,34.25,38.312,36.86280645,38.5,36.425,0,0,0,224.3000002,707.4153846,-15.96581179,-6.502564159,-10.93076923,15,0,--:--:--,0,0,0,0,0,0,0,1.335516195,1.076417666,0.734245421,0,708.0514286,-20.93837687,6.445214013,0,0.201302463,-0.527990634,0.054512213,0,0,3,0/3,1.88724,1.89316,1.891,1.89102,1.88798,1.8907,1.88385,1.89072,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0,0,2,486.71,371.636,24.1961,23.3581,29.9992,23.4984,23.5028,18.4679,30.3526,55.1943,-999.9,397.109,14.9058,102.086,102.745
4,1565952949,836.0999999,20190816 05:55:48,05:55:48,1,B1_R2,5,1565952941,0.001038478,-1.4838264,398.7028387,419.8851687,42.43072869,40.29018703,0.081333895,2.273696783,0.079751464,0.049984276,1.99393E-06,23.22776558,22.58305484,2.749343843,50.05680583,1.460898343,2.918480952,1.2884455,-45.79689723,120.978494,11.03824329,86.21984203,-0.041824766,0.046951964,3.497676568,7,1,1,0,53949.84049,RECT-764-20190815-07_58_14,660.3,4065.74,3405.44,0.83759414,-1.4838264,-,0,0,#DIV/0!,0.5,0.000209925,-1.4838264,#DIV/0!,#DIV/0!,3.13723E-09,#DIV/0!,-,0,0,#DIV/0!,1,0,1.193895649,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565952941,398.7028387,397.4191613,14.45672903,13.22862903,500.0238065,100.8531613,0.200011935,23.56999355,22.58305484,999.9,0,0,10000.92161,0,0.229539,0.00499911,0,0,0,659.9064516,0.00499911,-15.63548387,-2.319354839,33.375,37.46545161,35.937,37.683,35.562,0,0,0,452.3,660.3,-2.46153837,-8.102563929,-15.56153846,15,0,--:--:--,0,0,0,0,0,0,0,1.292584732,2.784657031,0.554101148,0,659.76,8.755268683,6.40049998,0,1.236436341,-0.304947178,0.033852498,0,0,3,0/3,1.88723,1.89316,1.89093,1.89102,1.88797,1.89071,1.88385,1.89072,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0,0,2,493.564,372.066,23.286,23.0679,30,23.1192,23.1209,18.5314,31.8879,51.452,-999.9,397.512,13.3341,102.089,102.735
5,1565953099,986.0999999,20190816 05:58:18,05:58:18,1,B1_R2,4,1565953079,0.000462128,23.81201691,364.4390968,-632.3958345,-63.90268367,36.8260432,0.038427135,2.273418321,0.038069908,0.023825511,1.99393E-06,22.77329359,21.50915806,2.575106979,48.89253429,1.372444699,2.80706394,1.202662279,-20.37985107,173.616213,15.7054572,168.9418211,-0.041817197,0.046943467,3.497176615,9,2,1,0,54057.82157,RECT-765-20190815-08_00_44,621.8923077,3047.25,2425.357692,0.795916873,23.81201691,-,0,0,#DIV/0!,0.5,0.000209925,23.81201691,#DIV/0!,#DIV/0!,-3.79091E-09,#DIV/0!,-,0,0,#DIV/0!,1,0,1.256412615,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565953079,364.4390968,393.2127742,13.58203226,13.03506452,500.0494194,100.8487097,0.199842806,22.9256871,21.50915806,999.9,0,0,9999.553226,0,0.229539,0.00499911,0,0,0,623.8677419,0.00499911,-17.02903226,-2.951612903,33.1146129,37.163,35.663,37.3506129,35.29206452,0,0,0,149.1000001,621.8923077,-14.48888862,-8.929914589,-18.27692308,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,0.821797576,1.923743032,1.18092886,0,621.9657143,-5.329979676,6.713480803,0,-0.079241739,0.92454759,0.144605422,0,0,3,0/3,1.88721,1.89316,1.89088,1.89102,1.88797,1.89068,1.88385,1.89072,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,490.598,370.574,22.9249,22.931,29.9999,23.0123,23.0192,17.9335,29.1556,49.8297,-999.9,380.116,13.4452,102.097,102.754
6,1565953233,1120.6,20190816 06:00:33,06:00:33,1,B1_R2,1,1565953225,0.000249554,-0.057485403,398.2969032,395.0475907,39.91743606,40.24576162,0.020525757,2.273227505,0.020423348,0.012773751,1.99393E-06,22.72940765,21.58139032,2.586515471,49.36074654,1.376053097,2.787747741,1.210462374,-11.00534986,150.7816457,13.63805751,153.4143553,-0.041812011,0.046937646,3.496834036,8,2,1,0,54072.12755,RECT-766-20190815-08_02_58,617.0346154,3147.56,2530.525385,0.803964145,-0.057485403,-,0,0,#DIV/0!,0.5,0.000209925,-0.057485403,#DIV/0!,#DIV/0!,1.57969E-09,#DIV/0!,-,0,0,#DIV/0!,1,0,1.243836564,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565953225,398.2969032,398.3471935,13.61827097,13.32290323,500.0327742,100.8446452,0.199980839,22.81171613,21.58139032,999.9,0,0,9998.716129,0,0.229539,0.00499911,0,0,0,616.8,0.00499911,-18.38064516,-2.796774194,32.87093548,36.933,35.421,37.062,35,0,0,0,133.9000001,617.0346154,-5.384615199,11.42222229,-18.28076923,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-0.485896733,7.335690272,0.787527438,0,616.28,16.83543911,7.322130837,0,0.287584341,0.13328101,0.014500781,0,0,3,0/3,1.88721,1.89315,1.89093,1.89101,1.88796,1.89066,1.88385,1.89069,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,492.55,369.682,22.6955,22.8596,30.0002,22.9003,22.8997,18.5817,27.8954,49.0824,-999.9,398.896,13.4174,102.088,102.751
7,1565953532,1419.6,20190816 06:05:32,06:05:32,1,B3_R3,5,1565953524,0.000511242,-0.125670156,399.1521613,396.1780466,40.01674277,40.31714908,0.04213214,2.275360056,0.041703485,0.026102827,1.99393E-06,22.10757263,21.38589032,2.555739574,49.70816168,1.341385877,2.6985224,1.214353697,-22.54575624,109.204089,9.831514705,96.48984945,-0.041869991,0.047002733,3.500663347,3,1,1,0,54241.40812,RECT-767-20190815-08_07_57,713.7,4026.67,3312.97,0.822756769,-0.125670156,-,0,0,#DIV/0!,0.5,0.000209925,-0.125670156,#DIV/0!,#DIV/0!,2.24107E-10,#DIV/0!,-,0,0,#DIV/0!,1,0,1.215426038,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565953524,399.1521613,399.2462258,13.28013226,12.67483548,500.0379677,100.8070323,0.199934484,22.27612258,21.38589032,999.9,0,0,10016.3171,0,0.229539,0.00499911,0,0,0,714.3032258,0.00499911,-19.87419355,-2.767741935,32.45719355,36.375,34.90880645,36.558,34.52206452,0,0,0,298.7,713.7,-17.05299159,-0.45811956,-19.84615385,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,0.211943703,-4.364157686,0.581042669,0,715.42,-15.68994652,6.102261876,0,0.611866927,-0.118599199,0.01212493,0,0,3,0/3,1.8872,1.89312,1.89087,1.89097,1.88794,1.89058,1.88383,1.89066,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,498.966,373.295,22.2052,22.6281,30.0002,22.7126,22.7166,18.6299,28.3924,47.5493,-999.9,399.515,12.7589,102.117,102.778
8,1565953657,1544.1,20190816 06:07:36,06:07:36,1,B3_R3,3,1565953649,0.000273746,-0.506642868,399.517129,428.7895932,43.30997373,40.35330297,0.021592777,2.273622592,0.021479496,0.013434813,1.99393E-06,22.21758215,21.65877097,2.598786178,49.43516857,1.336600683,2.703744565,1.262185495,-12.07219407,79.56655163,7.179865782,74.67422533,-0.041822749,0.0469497,3.497543363,6,1,1,0,54176.85232,RECT-768-20190815-08_10_02,765.9653846,4395.27,3629.304615,0.825729617,-0.506642868,-,0,0,#DIV/0!,0.5,0.000209925,-0.506642868,#DIV/0!,#DIV/0!,-2.25297E-10,#DIV/0!,-,0,0,#DIV/0!,1,0,1.211050178,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565953649,399.517129,399.0403871,13.23299032,12.90883548,499.9896129,100.8051613,0.200027323,22.30789355,21.65877097,999.9,0,0,10005.20129,0,0.229539,0.00499911,0,0,0,766.2806452,0.00499911,-20.38709677,-3.080645161,32.312,36.375,34.812,36.562,34.45935484,0,0,0,123.7,765.9653846,13.96581174,-21.93504253,-19.67692308,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,0.36910633,-0.160861334,0.435330265,1,766.0571429,3.050489237,4.780333862,0,0.330604537,-0.134088314,0.015736196,0,1,3,1/3,1.88721,1.89316,1.89091,1.89101,1.88796,1.89065,1.88385,1.89071,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,494.815,376.978,22.1267,22.6071,29.9999,22.6663,22.6682,18.6548,25.9883,46.8074,-999.9,399.531,13.0392,102.113,102.758
9,1565953839,1726.1,20190816 06:10:38,06:10:38,1,B3_R3,1,1565953831,0.00068303,0.094253541,398.4467419,387.8795234,39.18296148,40.25044479,0.055569533,2.273667631,0.054825904,0.034332173,1.99393E-06,22.0707122,21.50949677,2.575160372,49.63557468,1.341052246,2.701796554,1.234108126,-30.12160287,96.41389949,8.692830601,74.98512921,-0.041823973,0.046951074,3.497624228,24,5,1,0,54180.83843,RECT-769-20190815-08_13_03,700.1076923,3692.91,2992.802308,0.810418425,0.094253541,-,0,0,#DIV/0!,0.5,0.000209925,0.094253541,#DIV/0!,#DIV/0!,-1.3537E-09,#DIV/0!,-,0,0,#DIV/0!,1,0,1.233930484,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565953831,398.4467419,398.8863871,13.27532903,12.46664839,500.0456774,100.8184194,0.199961645,22.29604839,21.50949677,999.9,0,0,10004.17839,0,0.229539,0.00499911,0,0,0,699.6483871,0.00499911,-18.42258065,-3.006451613,32.125,36.312,34.683,36.49187097,34.304,0,0,0,181.5,700.1076923,-19.30940248,-9.45982881,-18.78846154,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-0.891928168,9.209288471,0.95641133,0,700.5685714,-16.24664755,7.261120395,0,0.820307976,-0.272412502,0.027245136,0,0,3,0/3,1.88721,1.89316,1.8909,1.89101,1.88797,1.89064,1.88384,1.89071,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,472.334,374.333,22.0733,22.6827,30.0006,22.7301,22.7396,18.6434,28.0516,46.4373,-999.9,399.252,12.5328,102.095,102.747
10,1565954397,2284,20190816 06:19:56,06:19:56,1,B1_R4,6,1565954389,0.000387045,-0.008487025,399.8615484,392.706906,39.67367024,40.39647628,0.032623641,2.273250863,0.032365758,0.020251598,1.99393E-06,21.82866917,21.02880645,2.500353769,49.69077467,1.315047406,2.646461873,1.185306363,-17.06870007,113.6836683,10.20907062,106.8240409,-0.041812646,0.046938358,3.496875973,17,3,1,0,54229.30667,RECT-771-20190815-08_22_22,818.4461538,3662.75,2844.303846,0.776548726,-0.008487025,-,0,0,#DIV/0!,0.5,0.000209925,-0.008487025,#DIV/0!,#DIV/0!,-1.12838E-09,#DIV/0!,-,0,0,#DIV/0!,1,0,1.287749199,-,-,-,-,-,-,-,-,0.00499911,0.000209925,0.041992524,0.009498309,6,0.5,0: Broadleaf,1565954389,399.8615484,400.0370645,13.0169,12.55853548,500.0481613,100.8261613,0.199997484,21.95641613,21.02880645,999.9,0,0,10000.70097,0,0.229539,0.00499911,0,0,0,819.2032258,0.00499911,-16.3,-3.532258065,31.5,35.61077419,33.937,35.875,33.754,0,0,0,56.89999986,818.4461538,-124.8615385,-2.041025702,-16.61153846,15,1565953093,05:58:12,1,-1.433,0.172,398,13,0.07,0.14,-0.254458571,1.319666137,0.156148982,0,827.1771429,-139.9321876,15.20609062,0,0.458313171,-0.011400105,0.004918221,1,1,3,1/3,1.88721,1.89315,1.89088,1.89101,1.88797,1.89061,1.88385,1.89072,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.433,0.172,2,481.324,376.603,21.6297,23.4474,29.9996,23.4765,23.4687,18.6822,27.1339,46.4373,-999.9,400.016,12.6361,101.92,102.57
