SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeakConst,fan_a,fan_b,fan_c,fan_d,Fs_meas,Fs_true,leak_wt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.54982 73.7533 374.591 620.16 866.598 1036.72 1201.12 1333.72,0.10749 101.394 402.685 601.623 801.766 1000.41 1200.5 1400.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Auxiliary,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH445_LEAF,BH445_BLOCK,BH445_VINE,BAR,RIP720,Sierra Loma,reps,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,Stable,Total,State,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,,,,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,V,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1563995792,0,20190724 12:16:32,12:16:32,1,B3_R1,6,null,null,null,null,1563995784,0.007658666,14.85155919,398.9120968,262.9732616,26.53489343,40.25158266,0.213763229,2.271655144,0.203183846,0.127896774,330.4176919,41.47673919,40.73697742,7.710570163,51.36096825,4.130352002,8.041811015,3.580218161,-337.747157,97.20441507,10.6022884,100.4772384,-0.041769294,0.046889692,3.494011579,12,2,1,0,50801.33731,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-371-20190724-12_17_30,1339.186538,1584.45,0.154794068,0.5,1685.933114,14.85155919,130.4862228,1,0.009020487,0.939398529,-,0,1584.45,0.154794068,0.48437622,0.269130015,0.620243875,371,300,300,300,10389.8,1549.1,-0.00695988,23.4669,1999.938387,1685.933114,0.842992527,0.195985054,6,0.5,0: Broadleaf,1563995784,398.9120968,420.4006129,40.93372903,32.11932903,499.9887419,100.7033548,0.200034613,41.53068065,40.73697742,999.9,0,0,10002.51516,0,1232.338387,1999.938387,0.899999226,0.100000745,0,1344.553226,4.99938,28012.51935,15965.68387,52.036,52.88490323,52.10874194,52.72764516,53.899,1795.444839,199.4958065,0,3758,1339.186538,-710.2020503,-14958.2769,27899.1,15,1563995302,12:08:21,19,12.649,0.56,399,36,0.49,0.22,0,0,0/0,1.87411,1.87103,1.87056,1.87269,1.86974,1.87916,1.87622,1.87161,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,12.649,0.56,2,480.364,475.501,40.2194,42.412,30.0003,42.2262,42.2445,20.8929,29.5815,98.0679,-999.9,420.971,31.6571,99.3243,99.7016
2,1563995946,154.0999999,20190724 12:19:06,12:19:06,2,B3_R1,6,null,null,null,null,1563995938,0.00781807,14.9181911,397.3896129,256.4270434,25.87473577,40.09854459,0.206905765,2.271085714,0.196974965,0.123961867,330.4247526,42.01009652,41.23322903,7.916258073,50.0465453,4.150749547,8.293778366,3.765508526,-344.7768777,108.0470826,11.84884614,105.5438036,-0.041753831,0.046872333,3.492989625,12,2,1,0,50689.05145,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-372-20190724-12_20_04,1050.923846,1288.91,0.184641405,0.5,1685.969754,14.9181911,155.6499124,1,0.009059812,1.384091985,-,0,1288.91,0.184641405,0.580553097,0.386479429,0.74339839,372,300,300,300,10336.3,1262.96,-0.0069249,21.4639,1999.981935,1685.969754,0.842992491,0.195984982,6,0.5,0: Broadleaf,1563995938,397.3896129,419.018871,41.13527742,32.13982581,500.0174516,100.7048387,0.200024645,42.1156871,41.23322903,999.9,0,0,9998.664839,0,1182.451935,1999.981935,0.900000226,0.099999681,0,1052.356129,4.99938,21760.71935,15966.05161,52.786,53.79,52.84451613,53.59451613,54.677,1795.486129,199.4977419,0,153,1050.923846,-358.1709401,-7268.91624,21734.15385,15,1563995977,12:19:36,20,13.138,0.433,420,32,0.14,0.01,0,0,0/0,1.87413,1.87103,1.87057,1.87269,1.86977,1.87923,1.87622,1.87162,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.138,0.433,2,480.373,463.506,40.6795,42.5444,30.0005,42.3416,42.361,20.8938,27.6673,98.0818,-999.9,420.03,31.9792,99.315,99.7024
3,1563996076,284.0999999,20190724 12:21:16,12:21:16,3,B3_R1,6,null,null,null,null,1563996068,0.006735593,12.6575985,397.7256129,259.0072889,26.13441317,40.13140148,0.177875244,2.271622822,0.17048384,0.107190894,330.4235522,42.70018557,41.65022258,8.092752781,51.54717438,4.352077575,8.442902307,3.740675206,-297.0396378,98.52331318,10.84085022,142.7480777,-0.041768416,0.046888706,3.493953569,70,14,1,0,50651.48654,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-373-20190724-12_22_14,894.1393846,1217.71,0.265720586,0.5,1685.963513,12.6575985,223.9976068,1,0.007719014,1.523490815,-,0,1217.71,0.265720586,0.603723543,0.59416586,0.773068152,373,300,300,300,10400.1,1120.19,-0.00696897,-8.35242,1999.974516,1685.963513,0.842992498,0.195984996,6,0.5,0: Broadleaf,1563996068,397.7256129,416.1290323,43.13162903,35.39770645,500.010871,100.7022258,0.20000471,42.45470645,41.65022258,999.9,0,0,10002.4171,0,904.3759677,1999.974516,0.90000029,0.099999574,0,894.9549677,4.99938,18532.63226,15965.99355,53.21545161,54.20732258,53.262,54.024,55.125,1795.47871,199.4974194,0,129.2,894.1393846,-206.6423932,-3877.822222,18517.03462,15,1563995977,12:19:36,20,13.138,0.433,420,32,0.14,0.01,0,0,0/0,1.87414,1.87104,1.87057,1.87271,1.86977,1.8792,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.138,0.433,2,408.675,475.797,41.0057,42.6951,30.0006,42.477,42.4834,20.8485,20.641,100,-999.9,417.592,34.7331,99.29,99.6884
4,1563996203,410.5999999,20190724 12:23:22,12:23:22,1,B3_R1,3,null,null,null,null,1563996195,0.007281745,14.91488907,396.4992903,232.6712483,23.47595022,40.00579217,0.174141957,2.273210981,0.167055649,0.105022429,330.4219783,42.50373401,41.63013871,8.084174733,46.81356886,3.948422038,8.434353831,4.135752695,-321.1249749,98.68905044,10.84946596,118.8355198,-0.041811562,0.046937141,3.496804373,36,7,1,0,50704.66424,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-374-20190724-12_24_20,1095.908462,1372.96,0.201791413,0.5,1685.956099,14.91488907,170.1057318,1,0.009057927,1.238142408,-,0,1372.96,0.201791413,0.553200906,0.395884273,0.708373902,374,300,300,300,10333.9,1319.79,-0.00691242,17.125,1999.965806,1685.956099,0.842992462,0.195984924,6,0.5,0: Broadleaf,1563996195,396.4992903,417.8625484,39.13299677,30.73655806,499.9826129,100.6975806,0.199932032,42.4354129,41.63013871,999.9,0,0,10013.21129,0,347.2590323,1999.965806,0.900001548,0.099998587,0,1097.545484,4.99938,22882.00968,15965.91613,53.55,54.375,53.562,54.258,55.429,1795.473548,199.4941935,0,125.6000001,1095.908462,-480.225641,-9601.96923,22849.56154,15,1563995977,12:19:36,20,13.138,0.433,420,32,0.14,0.01,0,0,0/0,1.87413,1.87103,1.87057,1.87269,1.86979,1.87923,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.138,0.433,2,450.318,462.754,41.1817,42.823,30.0003,42.5872,42.5993,20.845,30.0395,97.3429,-999.9,418.811,30.5052,99.2735,99.6822
5,1563996332,540.0999999,20190724 12:25:32,12:25:32,2,B3_R1,3,null,null,null,null,1563996324,0.006133775,16.0007587,382.5440645,197.6432522,19.9418383,38.59798801,0.158966694,2.270860414,0.153033122,0.096160357,330.4244948,43.32560793,41.86837419,8.186436799,50.88786397,4.394431078,8.635518835,3.792005722,-270.499495,124.4636477,13.74210328,198.1307507,-0.041747714,0.046865466,3.492585309,42,8,1,0,50558.35764,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-375-20190724-12_26_30,950.1443077,1128.54,0.158076535,0.5,1685.96913,16.0007587,133.2560787,1,0.009701919,1.72288089,-,0,1128.54,0.158076535,0.632741923,0.391725792,0.810226195,375,300,300,300,10338.6,1079.69,-0.00690977,384.292,1999.98129,1685.96913,0.842992451,0.195984902,6,0.5,0: Broadleaf,1563996324,382.5440645,404.5605161,43.55313871,36.51324194,500.0042258,100.6981613,0.199987677,42.8850129,41.86837419,999.9,0,0,9997.862903,0,1047.312226,1999.98129,0.900001226,0.099998745,0,951.9167097,4.99938,20210.23226,15966.04194,53.889,54.687,53.86280645,54.671,55.756,1795.486774,199.4948387,0,128.6000001,950.1443077,-436.343111,-9285.705985,20176.17308,15,1563995977,12:19:36,20,13.138,0.433,420,32,0.14,0.01,0,0,0/0,1.87415,1.87103,1.87057,1.87271,1.86975,1.87926,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.138,0.433,2,442.247,478.085,41.4406,42.9682,30.0007,42.726,42.7374,20.6193,13.6646,100,-999.9,410.355,36.1635,99.2496,99.6672
6,1563996517,724.5999999,20190724 12:28:36,12:28:36,3,B3_R1,3,null,null,null,null,1563996509,0.007605854,16.23895753,399.376,241.7454862,24.39223237,40.29722478,0.19739693,2.269568121,0.188330706,0.11848655,330.4261416,43.0170383,42.37475161,8.407525159,52.74463806,4.595156976,8.712083625,3.812368184,-335.4181723,83.08076819,9.207708415,87.29644593,-0.041712637,0.046826089,3.490266521,50,10,1,0,50490.68265,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-376-20190724-12_29_34,858.7324231,3085.06,0.721648064,0.5,1685.977557,16.23895753,608.3412202,1,0.009843153,-0.003948059,-,0,3085.06,0.721648064,-0.003963708,0.923048319,-0.00507553,376,300,300,300,10354,1145.3,-0.00723558,232.57,1999.99129,1685.977557,0.84299245,0.195984899,6,0.5,0: Broadleaf,1563996509,399.376,422.5087742,45.54148387,36.82977419,499.9803226,100.7004516,0.200015065,43.05375484,42.37475161,999.9,0,0,9989.235484,0,1931.667097,1999.99129,0.900001839,0.099998168,0,859.3884194,4.99938,18084.20968,15966.12903,54.5,55.778,54.57419355,55.33232258,56.383,1795.496452,199.4958065,0,183.6000001,858.7324231,-162.6761367,-3316.735043,18071.19615,15,1563995977,12:19:36,20,13.138,0.433,420,32,0.14,0.01,0,0,0/0,1.87423,1.87107,1.87059,1.87271,1.8698,1.87927,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.138,0.433,2,432.772,468.699,41.8834,43.328,30.0008,43.043,43.0462,21.0676,16.5154,100,-999.9,421.674,34.8951,99.1847,99.6154
7,1563996613,821.0999999,20190724 12:30:13,12:30:13,1,B3_R1,1,null,null,null,null,1563996605,0.005426028,11.94889387,398.4078065,222.2359203,22.42427471,40.20054942,0.127101884,2.271244806,0.123278502,0.077382999,330.4182697,44.22040869,43.04725484,8.709123481,51.00001436,4.559954108,8.941083969,4.149169372,-239.2878288,61.67041031,6.867808171,159.6686594,-0.041758151,0.046877182,3.493275136,32,6,1,0,50464.20234,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-377-20190724-12_31_11,1333.803846,1569.27,0.15004821,0.5,1685.937319,11.94889387,126.4859381,1,0.007298772,0.958158889,-,0,1569.27,0.15004821,0.489316212,0.262756104,0.626569535,377,300,300,300,10373,1531.07,-0.00694998,17.0157,1999.943548,1685.937319,0.842992454,0.195984908,6,0.5,0: Broadleaf,1563996605,398.4078065,415.340129,45.19145484,38.97464839,500.0140645,100.7030645,0.199951871,43.55090323,43.04725484,999.9,0,0,9999.875484,0,1121.220645,1999.943548,0.900001806,0.099998484,0,1342.633226,4.99938,28175.03871,15965.75484,54.83435484,56.034,54.97154839,55.70935484,56.68909677,1795.452903,199.4912903,0,96.10000014,1333.803846,-709.3791452,-14570.24957,27990.73846,15,1563996642,12:30:41,21,13.268,0.618,416,39,0.11,0.02,0,0,0/0,1.87422,1.87109,1.87057,1.87271,1.86979,1.87925,1.87622,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.268,0.618,2,455.095,480.958,42.0928,43.4918,30.001,43.211,43.2145,21.0016,0,100,-999.9,415.764,41.8182,99.1569,99.5951
8,1563996776,984.0999999,20190724 12:32:56,12:32:56,2,B3_R1,1,null,null,null,null,1563996768,0.007025202,15.60189548,394.9250645,223.0457057,22.50546534,39.84821104,0.171367682,2.269748922,0.164490551,0.103401481,330.4184404,44.1429128,43.15986774,8.760531429,51.80667101,4.739463865,9.148365978,4.021067564,-309.8114064,101.7633088,11.36993563,133.7402784,-0.041717543,0.046831597,3.490590903,3,1,1,0,50347.00473,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-378-20190724-12_33_54,971.1833077,1240.63,0.217185375,0.5,1685.937166,15.60189548,183.0804482,1,0.009465521,1.476870622,-,0,1240.63,0.217185375,0.596264742,0.474796255,0.763517155,378,300,300,300,10319.7,1181.96,-0.00691185,14.7062,1999.943226,1685.937166,0.842992513,0.195985027,6,0.5,0: Broadleaf,1563996768,394.9250645,416.9741935,46.97157097,38.93820645,500.0557742,100.7007097,0.199979129,43.99149355,43.15986774,999.9,0,0,9990.384839,0,1861.75871,1999.943226,0.899998806,0.100001087,0,978.3635806,4.99938,20715.04839,15965.72581,55.25,56.56009677,55.389,56.125,57.187,1795.448065,199.4951613,0,162.6000001,971.1833077,-599.2032136,-11622.94701,20576.23846,15,1563996642,12:30:41,21,13.268,0.618,416,39,0.11,0.02,0,0,0/0,1.87424,1.8711,1.87058,1.87271,1.86981,1.87927,1.87623,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.268,0.618,2,491.421,463.554,42.5526,43.8514,30.001,43.5259,43.5301,21.1558,0,100,-999.9,419.635,40.7302,99.0965,99.5588
9,1563996890,1097.6,20190724 12:34:49,12:34:49,3,B3_R1,1,null,null,null,null,1563996882,0.007300085,13.94582608,399.3499677,241.6862994,24.38753141,40.29669826,0.171184736,2.268873964,0.164319432,0.103293523,330.4247466,44.36701355,43.5426,8.937216934,51.17753203,4.758586747,9.298195044,4.178630187,-321.9337635,93.20985172,10.45266574,112.1535006,-0.041693803,0.046804947,3.489021204,36,7,1,0,50269.95961,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-379-20190724-12_35_47,813.7282308,1016.01,0.19909427,0.5,1685.969507,13.94582608,167.8334341,1,0.008483074,2.024458421,-,0,1016.01,0.19909427,0.669362292,0.589949825,0.857118587,379,300,300,300,10311.8,996.63,-0.00690792,25.2219,1999.981613,1685.969507,0.842992504,0.195985008,6,0.5,0: Broadleaf,1563996882,399.3499677,419.5817419,47.15873871,38.81239677,500.0386452,100.7056774,0.200048161,44.30461935,43.5426,999.9,0,0,9984.207097,0,844.0852581,1999.981613,0.899999903,0.100000113,0,815.4691935,4.99938,18187.71613,15966.03548,55.57419355,56.875,55.673,56.544,57.44106452,1795.483548,199.4983871,0,112.8,813.7282308,-225.1779829,-2320.502565,18173.18846,15,1563996642,12:30:41,21,13.268,0.618,416,39,0.11,0.02,0,0,0/0,1.87424,1.87117,1.87063,1.87274,1.86981,1.87927,1.87625,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.268,0.618,2,450.48,478.192,42.8047,44.0825,30.0008,43.7534,43.7532,21.1594,0,100,-999.9,419.362,41.9078,99.0566,99.5307
10,1563997219,1427.1,20190724 12:40:19,12:40:19,1,B2_R3,5,null,null,null,null,1563997211,0.005595771,10.02002363,398.8960323,231.2738434,23.341984,40.25974,0.115179365,2.27319578,0.112032685,0.070295985,330.4220899,45.23928019,44.19992581,9.247865346,48.14177981,4.551372105,9.454100207,4.696493241,-246.7735029,52.1974949,5.869456414,141.7155383,-0.041811149,0.046936678,3.496777082,0,0,1,0,50355.13827,MPF-315-20190724-06_03_38,673.1303846,3072.88,2399.749615,0.780944786,-0.356377786,MPF-380-20190724-12_41_17,1013.409423,1178.26,0.139910187,0.5,1685.956402,10.02002363,117.9412377,1,0.006154608,1.607981261,-,0,1178.26,0.139910187,0.616561662,0.326353023,0.789507367,380,300,300,300,10291.5,1146.12,-0.00689371,13.9036,1999.966129,1685.956402,0.842992478,0.195984955,6,0.5,0: Broadleaf,1563997211,398.8960323,413.5986452,45.09528065,38.68315484,499.9990645,100.7279032,0.199999645,44.62584516,44.19992581,999.9,0,0,10010.09806,0,177.583129,1999.966129,0.90000129,0.09999871,0,1018.501387,4.99938,21917.0129,15965.91935,55.776,56.62296774,55.87296774,56.32825806,57.625,1795.471935,199.4951613,0,329,1013.409423,-404.0815384,-8405.579486,21810.62308,15,1563996642,12:30:41,21,13.268,0.618,416,39,0.11,0.02,0,0,0/0,1.87423,1.87109,1.87059,1.87272,1.86981,1.87926,1.87623,1.87164,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,13.268,0.618,2,502.027,470.66,43.1577,44.4045,30.0001,44.1047,44.1111,20.9583,0,100,-999.9,413.814,41.1709,99.0051,99.4847
