SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefVar,UserDefVar,UserDefVar,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,MPF,MPF,MPF,MPF,MPF,MPF,MPF,MPF,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,Match,Match,Match,Match,Match,Match,Match,Match,Match,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BH_Leaf,BH_Vine,BH_Block,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_ΔF,Qin,Qabs,alpha,convert,S,K,Geometry,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,,,,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,ms,ms,ms,µmol m⁻² s⁻¹,,mol m⁻² s⁻²,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,min⁻¹,min⁻¹,,s,secs,,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,, min⁻¹,,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1562857937,0,20190711 10:12:16,8:12:16,1,1,B2_R3,1562857929,0.000957429,8.589748764,399.7887419,187.0570493,18.90509031,40.40501172,0.067661459,2.274178435,0.066562686,0.041698913,82.58298112,25.01535621,23.82338387,2.963346822,49.3310349,1.542030352,3.125882834,1.421316471,-42.22261972,109.2074943,10.08295521,159.6508109,-0.041837859,0.046966662,3.498541389,54,11,1,0,53758.9267,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1837-20190711-10_11_48,1540.535769,2489.77,0.381253783,0.5,421.4699483,8.589748764,80.34350606,1,0.020650487,0.70361921,-,0,2489.77,0.381253783,0.413014367,0.546635017,0.502199516,1837,300,300,300,10367.1,2446.56,-0.00819724,-3.4502,499.9820323,421.4699483,0.842970189,0.195940378,6,0.5,0: Broadleaf,1562857929,399.7887419,410.5553226,15.25767097,14.12633226,500.0204839,100.8659677,0.199939032,24.71410645,23.82338387,999.9,0,0,10002.78226,0,0.00191117,499.9820323,0.899995419,0.100004742,0,1541.008387,4.99961,7420.193548,4090.736774,33.90096774,38.44919355,35.919,38.4613871,36.58845161,445.4832258,49.5016129,0,4819.3,1540.535769,-120.985641,-624.2317946,7417.956923,15,1562857959,10:12:38,13,4.639,0.048,410,14,0.38,0.11,-11.02634878,1.097282927,0.138799828,0,1545.331471,-120.5566546,11.81786438,0,0.972231463,0.467426383,0.046454245,0,0,3,0/3,100,100,4.639,0.048,2,438.314,544.862,24.0034,24.4631,30.0014,24.3846,24.359,19.7615,25.3987,42.5083,-999.9,410.8,14.2528,101.791,101.119
2,1562858125,188.5,20190711 10:15:25,8:15:25,2,1,B2_R3,1562858117,0.00075253,5.017142893,399.9088387,241.8582112,24.44711284,40.42292572,0.053833936,2.273212657,0.053135581,0.033271728,82.58627845,25.89041694,24.33866129,3.056446933,50.55827636,1.658287064,3.279951738,1.398159869,-33.18658649,144.9989058,13.48283808,207.8814358,-0.041811608,0.046937193,3.496807381,24,5,1,0,53581.51835,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1838-20190711-10_14_57,1848.325769,2279.21,0.189049816,0.5,421.4900932,5.017142893,39.84131225,1,0.012173367,0.861004471,-,0,2279.21,0.189049816,0.462655778,0.28237213,0.562560352,1838,300,300,300,10322.7,2279.21,-0.00816065,13.0427,500.0063871,421.4900932,0.842969418,0.195938836,6,0.5,0: Broadleaf,1562858117,399.9088387,406.2902258,16.40563226,15.51745484,500.0248065,100.8803548,0.199996,25.52180968,24.33866129,999.9,0,0,9995.080323,0,0.00191117,500.0063871,0.900019194,0.099981181,0,1851.81871,4.99961,9057.00129,4090.963871,35.45535484,39.405,37.29003226,39.60874194,38.034,445.516129,49.49096774,0,187.8000002,1848.325769,-361.0129913,-1717.036239,9040.125769,15,1562858154,10:15:54,14,4.474,0.09,406,16,0.36,0.14,-8.691957805,42.00642021,4.507444551,0,1882.028529,-539.2908463,54.8067548,0,0.802748878,0.658164188,0.082878203,0,0,3,0/3,100,100,4.474,0.09,2,474.741,543.818,24.676,25.1579,30.0015,24.9893,24.9593,19.617,23.2084,46.1817,-999.9,406.032,15.3777,101.659,100.977
3,1562858229,292,20190711 10:17:08,8:17:08,3,1,B2_R3,1562858221,0.001840505,11.23623607,398.0438065,227.7496357,23.01984625,40.2323683,0.113614202,2.273501297,0.110551636,0.069363056,82.58399482,25.92678674,25.74385161,3.323451589,50.10722723,1.682382816,3.357565183,1.641068773,-81.16627406,21.12615132,1.982025095,24.52589718,-0.041819452,0.046945999,3.497325588,5,1,1,0,53520.33963,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1839-20190711-10_16_40,1810.796154,2899.61,0.375503549,0.5,421.4738976,11.23623607,79.1324722,1,0.026929418,0.462824311,-,0,2899.61,0.375503549,0.316390907,0.507287524,0.384711461,1839,300,300,300,10351.3,2842.55,-0.00818468,-4.48242,499.9865484,421.4738976,0.842970474,0.195940947,6,0.5,0: Broadleaf,1562858221,398.0438065,412.4062903,16.64485806,14.47303226,500.0042258,100.8752258,0.20000171,25.9162129,25.74385161,999.9,0,0,9997.463871,0,0.00191117,499.9865484,0.899981677,0.100018323,0,1812.744516,4.99961,8931.727097,4090.758387,36.20532258,39.94312903,38.02996774,40.161,38.778,445.4793548,49.50645161,0,103,1810.796154,-181.3900852,-903.6229047,8922.089615,15,1562858154,10:15:54,14,4.474,0.09,406,16,0.36,0.14,-14.2777561,-2.589334495,0.312232919,0,1819.008529,-168.0227969,16.54474932,0,2.18416122,-0.375390314,0.038633873,0,0,3,0/3,100,100,4.474,0.09,2,497.912,540.632,25.0716,25.6029,30.0021,25.4103,25.3795,19.8847,31.2782,46.1259,-999.9,413.629,14.4616,101.591,100.897
4,1562858396,459,20190711 10:19:55,8:19:55,1,3,B2_R3,1562858388,0.001024941,7.327245388,398.3605806,206.2490288,20.84671285,40.2644739,0.064462934,2.272208581,0.063463912,0.039753413,82.58684755,26.65990334,25.77224516,3.329050298,50.34923356,1.737597145,3.451089564,1.591453153,-45.199889,74.57520837,7.017871253,118.9800382,-0.041784326,0.046906567,3.495004931,50,10,1,0,53394.19155,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1840-20190711-10_19_27,1580.752692,2350.07,0.327359316,0.5,421.4902251,7.327245388,68.98937589,1,0.017654161,0.804890918,-,0,2350.07,0.327359316,0.445949897,0.481785499,0.54224705,1840,300,300,300,10281.1,2303.6,-0.00812886,7.64429,500.0061613,421.4902251,0.842970063,0.195940125,6,0.5,0: Broadleaf,1562858388,398.3605806,407.6430968,17.19109032,15.98232258,500.0071935,100.8754194,0.200028,26.38102581,25.77224516,999.9,0,0,9989.047419,0,0.00191117,500.0061613,0.899997419,0.100002439,0,1583.98,4.99961,7781.400645,4090.937097,37.09451613,40.532,38.907,40.758,39.5863871,445.5045161,49.5016129,0,166,1580.752692,-537.654359,-2610.366496,7765.640769,15,1562858418,10:20:17,15,4.322,0.1,408,16,0.44,0.16,-9.549720244,6.80190669,0.809383523,0,1608.521471,-550.4800498,54.12010946,0,1.202013415,-0.063580767,0.010979733,1,1,3,3-Jan,100,100,4.322,0.1,2,443.296,540.392,25.5395,26.1642,30.0012,25.9644,25.9123,19.7124,26.276,47.3063,-999.9,408.345,15.984,101.508,100.797
5,1562858520,583.5,20190711 10:22:00,8:22:00,2,3,B2_R3,1562858512,0.00047091,3.739864236,398.8048065,197.7516164,19.99048404,40.31472037,0.031080627,2.274452353,0.03084659,0.019299999,82.58339133,27.26080238,25.52311613,3.280206221,50.19394773,1.775556241,3.537391103,1.50464998,-20.76711916,156.6066601,14.73548885,233.1584211,-0.041845306,0.046975022,3.499033253,2,0,1,0,53394.4515,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1841-20190711-10_21_32,1939.916538,2266.74,0.144182157,0.5,421.4743808,3.739864236,30.38454258,1,0.00914332,0.871242401,-,0,2266.74,0.144182157,0.465595692,0.21594248,0.566135103,1841,300,300,300,10310.2,2266.74,-0.00815061,19.0381,499.9876129,421.4743808,0.842969645,0.195939291,6,0.5,0: Broadleaf,1562858512,398.8048065,403.5179355,17.5643129,17.00915484,500.0073548,100.8888387,0.200014065,26.80028387,25.52311613,999.9,0,0,10002.29484,0,0.00191117,499.9876129,0.900013452,0.099986716,0,1943.664839,4.99961,9516.41871,4090.803226,37.70732258,41.02,39.48577419,41.286,40.173,445.4954839,49.49290323,0,123.6000001,1939.916538,-620.1179491,-2978.779489,9498.296923,15,1562858551,10:22:31,16,4.297,0.14,403,17,0.46,0.17,-4.792579024,3.436920836,0.504034605,0,1974.537059,-675.2502467,66.32613133,0,0.487680585,0.536631512,0.055461433,0,0,3,0/3,100,100,4.297,0.14,2,502.457,539.547,25.9558,26.5625,30.0013,26.3436,26.2994,19.5738,22.1347,48.4481,-999.9,403.617,16.9727,101.442,100.734
6,1562858638,701.0999999,20190711 10:23:57,8:23:57,3,3,B2_R3,1562858630,0.001557371,10.1223714,398.5063548,214.911546,21.72514712,40.28452333,0.094195103,2.273923999,0.092079867,0.057736006,82.58389112,27.28190418,26.57866774,3.491541029,50.50776149,1.826774786,3.616819935,1.664766242,-68.6800644,73.51434228,6.968571641,94.38674063,-0.041830942,0.046958897,3.498084533,20,4,1,0,53309.64712,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1842-20190711-10_23_29,1854.155385,2917.31,0.364429771,0.5,421.4764978,10.1223714,76.7992918,1,0.024286484,0.453949015,-,0,2917.31,0.364429771,0.312217973,0.491281283,0.379637435,1842,300,300,300,10334.7,2857.67,-0.00817162,1.69385,499.9900645,421.4764978,0.842969746,0.195939493,6,0.5,0: Broadleaf,1562858630,398.5063548,411.3976129,18.07099355,16.23596774,500.0129677,100.8888065,0.199978806,27.17833548,26.57866774,999.9,0,0,9998.864516,0,0.00191117,499.9900645,0.900008516,0.099991223,0,1856.235806,4.99961,9149.024194,4090.815484,38.24187097,41.66103226,40.07222581,41.756,40.71748387,445.496129,49.49483871,0,116.6000001,1854.155385,-521.7593166,-2563.342566,9138.928846,15,1562858551,10:22:31,16,4.297,0.14,403,17,0.46,0.17,-12.85467317,-1.002102439,0.126670198,0,1876.539412,-543.9185627,53.34400639,0,1.854227805,-0.391161324,0.040847735,0,0,3,0/3,100,100,4.297,0.14,2,479.272,537.434,26.3374,26.9236,30.0012,26.7047,26.6572,19.8895,27.784,48.8372,-999.9,411.99,16.202,101.398,100.674
7,1562858764,827.5999999,20190711 10:26:04,8:26:04,1,5,B2_R3,1562858756,0.000834895,7.188418392,398.4864516,169.2860696,17.11341961,40.28368001,0.052402987,2.274582659,0.051741411,0.032397126,82.58466765,27.77318305,26.36355806,3.447534196,50.64290747,1.859140937,3.671078596,1.588393259,-36.81886789,131.0743434,12.42365157,189.2637948,-0.04184885,0.046979,3.499267245,32,6,1,0,53286.48985,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1843-20190711-10_25_36,1281.694231,2142.11,0.401667407,0.5,421.4754732,7.188418392,84.64648021,1,0.017325395,0.980113066,-,0,2142.11,0.401667407,0.494978334,0.619519102,0.601862549,1843,300,300,300,10330.3,2060.47,-0.00816776,-11.7233,499.9881613,421.4754732,0.842970906,0.195941811,6,0.5,0: Broadleaf,1562858756,398.4864516,407.5115161,18.39063548,17.40721613,500.015,100.8917097,0.200008355,27.43244194,26.36355806,999.9,0,0,10002.8571,0,0.00191117,499.9881613,0.899975355,0.100024626,0,1282.996129,4.99961,6287.474516,4090.766452,38.437,41.687,40.21748387,41.34248387,40.875,445.4770968,49.51419355,0,126,1281.694231,-102.5822223,-490.2728209,6281.425385,15,1562858793,10:26:33,17,4.249,0.142,408,17,0.25,0.11,-9.481923659,9.14811993,0.951996609,0,1287.836765,-101.7277227,9.996051491,0,0.90973522,1.178068181,0.12881157,0,0,3,0/3,100,100,4.249,0.142,2,464.778,537.626,26.607,27.2337,30.0009,27.0478,26.9993,19.7655,24.0408,49.6228,-999.9,407.997,17.1518,101.352,100.627
8,1562858882,945.0999999,20190711 10:28:01,8:28:01,2,5,B2_R3,1562858874,0.001512853,11.46838588,397.0682581,171.3782287,17.32674869,40.14455029,0.085864741,2.274304643,0.084103613,0.05271998,82.58806047,27.72489736,27.23615161,3.62910335,50.14809587,1.859844689,3.708704501,1.769258661,-66.71680628,45.43814518,4.329882546,65.63928192,-0.04184129,0.046970514,3.498768013,32,6,1,0,53246.59769,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1844-20190711-10_27_33,963.7825385,1937.97,0.50268449,0.5,421.4991525,11.46838588,105.9405433,1,0.027478577,1.188692291,-,0,1937.97,0.50268449,0.543106172,0.822304099,0.660382975,1844,300,300,300,10298.8,1812.11,-0.00814352,-17.6104,500.017129,421.4991525,0.842969426,0.195938853,6,0.5,0: Broadleaf,1562858874,397.0682581,411.5515484,18.39565484,16.61358065,499.986871,100.9023548,0.200036194,27.60673548,27.23615161,999.9,0,0,9999.995161,0,0.00191117,500.017129,0.900015161,0.099984839,0,963.9563871,4.99961,4738.43129,4091.047742,38.25,41.5,40.052,40.94512903,40.69512903,445.5235484,49.49193548,0,117,963.7825385,-14.09764102,-72.18598305,4737.440769,15,1562858793,10:26:33,17,4.249,0.142,408,17,0.25,0.11,-14.52693171,2.193252962,0.275230376,0,964.6254118,-15.98813322,1.587910153,0,1.79205439,-0.205856237,0.020961719,0,0,3,0/3,100,100,4.249,0.142,2,465.121,535.005,26.8897,27.5362,30.0008,27.3656,27.3212,19.9441,27.5357,49.9146,-999.9,412.402,16.6695,101.312,100.572
9,1562858985,1048.1,20190711 10:29:44,8:29:44,3,5,B2_R3,1562858977,0.000136274,1.357333114,398.7856452,99.74757774,10.08488757,40.31885771,0.007455751,2.274647078,0.007442201,0.004652591,82.58349535,28.27649498,27.33054839,3.649236826,49.54558561,1.8482479,3.730398737,1.800988926,-6.009703757,46.10679724,4.397198945,127.0777878,-0.041850601,0.046980966,3.499382925,50,10,1,0,53240.32443,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1845-20190711-10_29_16,1302.973077,1685.96,0.227162521,0.5,421.4723897,1.357333114,47.87136519,1,0.003490487,1.515848537,-,0,1685.96,0.227162521,0.602519792,0.410624139,0.732626204,1845,300,300,300,10367.5,1667.44,-0.00819527,-1.18591,499.9849032,421.4723897,0.842970232,0.195940463,6,0.5,0: Broadleaf,1562858977,398.7856452,400.4796452,18.28064516,18.12010645,500.0038065,100.9040645,0.200020355,27.70652903,27.33054839,999.9,0,0,10002.05097,0,0.00191117,499.9849032,0.899989839,0.100010371,0,1302.859677,4.99961,6389.809677,4090.754839,38.07825806,41.20325806,39.84858065,40.687,40.504,445.4819355,49.50225806,0,102.5,1302.973077,7.195897457,40.19829062,6390.736154,15,1562859007,10:30:06,18,4.187,0.173,402,18,0.67,0.15,-1.746646268,-3.049344084,1.016714504,0,1302.029706,16.0948291,1.781285863,0,0.095570916,0.705430084,0.071552768,0,0,3,0/3,100,100,4.187,0.173,2,443.328,536.539,27.0064,27.6942,30.0008,27.5727,27.532,19.5817,20.0171,49.9551,-999.9,401.839,18.1897,101.281,100.54
10,1562859418,1481,20190711 10:36:57,8:36:57,1,2,B1_R3,1562859410,0.002467314,13.08303421,397.1196452,241.0005093,24.37771972,40.16950599,0.146494243,2.275045454,0.141448262,0.088844045,82.58429932,27.86389472,27.26682581,3.635635055,50.41257982,1.919666485,3.807911621,1.71596857,-108.8085439,97.16194765,9.278070697,80.21577378,-0.041861435,0.046993128,3.500098341,33,7,1,0,53192.23029,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1846-20190711-10_36_29,1610.049615,2816.19,0.428288001,0.5,421.4746684,13.08303421,90.25627153,1,0.031311123,0.50615548,-,0,2816.19,0.428288001,0.336057921,0.584674969,0.408625314,1846,300,300,300,10334.5,2746.91,-0.0081715,1.37109,499.9873548,421.4746684,0.842970656,0.195941312,6,0.5,0: Broadleaf,1562859410,397.1196452,413.9961935,18.97800968,16.07322903,499.9666774,100.9520968,0.200053419,28.059,27.26682581,999.9,0,0,9999.88,0,0.00191117,499.9873548,0.899977548,0.100022339,0,1613.569032,4.99961,7934.060323,4090.759677,36.59451613,40.375,38.667,39.548,39.02596774,445.4780645,49.50967742,0,432.2,1610.049615,-387.8437607,-1999.193162,7915.420769,15,1562859007,10:30:06,18,4.187,0.173,402,18,0.67,0.15,-17.03508049,2.829982578,0.321968715,0,1633.841765,-397.4420533,39.05898326,0,3.000684146,-1.8436823,0.183656795,0,0,3,0/3,100,100,4.187,0.173,2,464.282,528.059,27.4243,28.0459,30.0138,28.0766,28.0691,20.1839,32.8654,50.3743,-999.9,414.916,16.2233,101.752,101.071
11,1562859479,1542,20190711 10:37:58,8:37:58,2,2,B1_R3,1562859471,0.001526682,7.126888991,400.9650323,251.0363965,25.39287651,40.55848352,0.082773742,2.275448065,0.081136629,0.050854785,82.58978841,28.15059437,27.52564839,3.691158037,48.37955812,1.839896321,3.803044907,1.851261716,-67.32668404,62.73625257,5.99674922,83.99610616,-0.041872385,0.047005421,3.500821412,47,9,1,0,53209.45285,MPF-1836-20190711-08_51_28,753.2653846,4241.62,3488.354615,0.822410922,-0.113810832,MPF-1847-20190711-10_37_30,1797.538462,2861.78,0.371880976,0.5,421.5054789,7.126888991,78.37493437,1,0.017178187,0.482161452,-,0,2861.78,0.371880976,0.325309669,0.504735196,0.395556115,1847,300,300,300,10290.3,2794.6,-0.0081362,6.05664,500.0242903,421.5054789,0.842970006,0.195940012,6,0.5,0: Broadleaf,1562859471,400.9650323,410.2530645,18.18939032,16.39046452,499.9359355,100.9520323,0.200138774,28.03705484,27.52564839,999.9,0,0,10002.50226,0,0.00191117,500.0242903,0.899999065,0.100000858,0,1806.746452,4.99961,8863.836452,4091.089677,36.766,40.312,38.625,39.69106452,39.33232258,445.5229032,49.50258065,0,60.4000001,1797.538462,-915.6410254,-4472.930939,8818.341154,15,1562859007,10:30:06,18,4.187,0.173,402,18,0.67,0.15,-8.071121707,-32.85640035,3.674051857,0,1867.387353,-1122.040737,111.504439,0,1.696056098,1.515674843,0.184227442,0,0,3,0/3,100,100,4.187,0.173,2,446.44,529.433,27.5236,28.1365,30.0027,28.1462,28.13,20.1077,29.1504,49.6229,-999.9,414.961,16.7558,101.352,100.607
